 name:     molybdenum                                             Feff 8.20
 formula:  Mo
 sites:    Mo1
 refer1:   Kittel, ISSP
 refer2:
 schoen:
 notes1:   metal, bcc
 POT  SCF  20  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=42 Rmt= 1.505 Rnm= 1.561 K  shell
 Pot 1 Z=42 Rmt= 1.476 Rnm= 1.527
 Gam_ch=5.613E+00 H-L exch
 Mu=-8.816E+00 kf=2.135E+00 Vint=-2.050E+01 Rs_int= 1.698
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   13      icalc       2
 -----------------------------------------------------------------------
   4   8.000   5.4386    2.8860   -8.81559 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  42 Mo       absorbing atom
 14.000  2.2012E+00  5.0460E-02 -1.6158E+01  9.406E-01  1.6445E+01  1.4024E+01
 15.000  1.8899E+00  3.3890E-02 -1.6750E+01  9.385E-01  1.8025E+01  1.5021E+01
 16.000  1.5984E+00  2.2666E-02 -1.7342E+01  9.362E-01  1.9643E+01  1.6018E+01
 17.000  1.3235E+00  1.5341E-02 -1.7924E+01  9.336E-01  2.1296E+01  1.7016E+01
 18.000  1.0651E+00  1.0181E-02 -1.8435E+01  9.324E-01  2.2983E+01  1.8014E+01
 19.000  8.1969E-01  1.0098E-02 -1.9110E+01  9.317E-01  2.4700E+01  1.9013E+01
 20.000  5.8930E-01  7.0456E-03 -2.0523E+01  9.318E-01  2.6447E+01  2.0012E+01
 21.000  3.7015E-01  4.8216E-03 -2.2820E+01  9.322E-01  2.8221E+01  2.1011E+01
 22.000  1.6378E-01  1.1182E-02 -2.4771E+01  9.331E-01  3.0021E+01  2.2010E+01
 23.000 -3.3537E-02  1.7942E-02 -2.6163E+01  9.341E-01  3.1846E+01  2.3009E+01
 24.000 -2.1963E-01  2.1986E-02 -2.7345E+01  9.353E-01  3.3694E+01  2.4008E+01
 25.000 -3.9687E-01  2.6514E-02 -2.8446E+01  9.366E-01  3.5564E+01  2.5007E+01
