# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  3.8000000       0.20250716E-01   0.79886460E-02   0.22884662E-02    1.0000000
  3.8500000       0.34725930E-01   0.17037703E-01   0.21335742E-02    1.0000000
  3.9000000       0.47332666E-01   0.28266920E-01   0.19786822E-02    1.0000000
  3.9500000       0.57102460E-01   0.41479849E-01   0.18237902E-02    1.0000000
  4.0000000       0.63066849E-01   0.54707324E-01   0.16688982E-02    1.0000000
  4.0500000       0.64257367E-01   0.64997824E-01   0.15140063E-02    1.0000000
  4.1000000       0.59971519E-01   0.69541885E-01   0.15890307E-02    1.0000000
  4.1500000       0.51004653E-01   0.66692482E-01   0.16934041E-02    1.0000000
  4.2000000       0.38676011E-01   0.56098117E-01   0.17977774E-02    1.0000000
  4.2500000       0.24305385E-01   0.39780617E-01   0.19021507E-02    1.0000000
  4.3000000       0.92125715E-02   0.20514622E-01   0.20065241E-02    1.0000000
  4.3500000      -0.52826362E-02   0.90447682E-03   0.21108974E-02    1.0000000
  4.4000000      -0.17903241E-01  -0.17354705E-01   0.20662223E-02    1.0000000
  4.4500000      -0.28024826E-01  -0.32610039E-01   0.19201984E-02    1.0000000
  4.5000000      -0.35531651E-01  -0.43970574E-01   0.17741745E-02    1.0000000
  4.5500000      -0.40321431E-01  -0.50738614E-01   0.16281506E-02    1.0000000
  4.6000000      -0.42291882E-01  -0.52369693E-01   0.14821267E-02    1.0000000
  4.6500000      -0.41340716E-01  -0.48589179E-01   0.13361029E-02    1.0000000
  4.7000000      -0.37465648E-01  -0.40446119E-01   0.12797113E-02    1.0000000
  4.7500000      -0.31231517E-01  -0.29874497E-01   0.12350234E-02    1.0000000
  4.8000000      -0.23402855E-01  -0.18672215E-01   0.11903356E-02    1.0000000
  4.8500000      -0.14744417E-01  -0.86967264E-02   0.11456478E-02    1.0000000
  4.9000000      -0.60209555E-02  -0.97127279E-03   0.11009599E-02    1.0000000
  4.9500000       0.20333617E-02   0.46591613E-02   0.11407307E-02    1.0000000
  5.0000000       0.90504724E-02   0.91668870E-02   0.12242693E-02    1.0000000
  5.0500000       0.14903605E-01   0.13416357E-01   0.13078080E-02    1.0000000
  5.1000000       0.19470245E-01   0.17792708E-01   0.13913466E-02    1.0000000
  5.1500000       0.22627877E-01   0.21943349E-01   0.14748853E-02    1.0000000
  5.2000000       0.24259230E-01   0.25161184E-01   0.14939597E-02    1.0000000
  5.2500000       0.24345576E-01   0.26320279E-01   0.14591805E-02    1.0000000
  5.3000000       0.22955846E-01   0.24747867E-01   0.14244013E-02    1.0000000
  5.3500000       0.20162028E-01   0.20541312E-01   0.13896222E-02    1.0000000
  5.4000000       0.16036110E-01   0.14345688E-01   0.13548430E-02    1.0000000
  5.4500000       0.10699215E-01   0.70043300E-02   0.13269943E-02    1.0000000
  5.5000000       0.46160624E-02  -0.50520484E-03   0.13006947E-02    1.0000000
  5.5500000      -0.16019510E-02  -0.74192378E-02   0.12743951E-02    1.0000000
  5.6000000      -0.73428798E-02  -0.13407478E-01   0.12480955E-02    1.0000000
  5.6500000      -0.11995015E-01  -0.17978410E-01   0.12389574E-02    1.0000000
  5.7000000      -0.15075176E-01  -0.20598239E-01   0.13358662E-02    1.0000000
  5.7500000      -0.16440916E-01  -0.20906200E-01   0.14327749E-02    1.0000000
  5.8000000      -0.16005621E-01  -0.18910444E-01   0.15296836E-02    1.0000000
  5.8500000      -0.13682673E-01  -0.14635595E-01   0.16265923E-02    1.0000000
  5.9000000      -0.94102012E-02  -0.85818896E-02   0.16395270E-02    1.0000000
  5.9500000      -0.36603423E-02  -0.17213211E-02   0.15729841E-02    1.0000000
  6.0000000       0.25795813E-02   0.48676658E-02   0.15064411E-02    1.0000000
  6.0500000       0.83012677E-02   0.10334638E-01   0.14398982E-02    1.0000000
  6.1000000       0.12503986E-01   0.13879151E-01   0.14004941E-02    1.0000000
  6.1500000       0.14698566E-01   0.15145390E-01   0.14194861E-02    1.0000000
  6.2000000       0.15223562E-01   0.14293583E-01   0.14384781E-02    1.0000000
  6.2500000       0.14492961E-01   0.11881923E-01   0.14574701E-02    1.0000000
  6.3000000       0.12920656E-01   0.86619635E-02   0.14696387E-02    1.0000000
  6.3500000       0.10855363E-01   0.53621651E-02   0.14351349E-02    1.0000000
  6.4000000       0.84670596E-02   0.25183458E-02   0.14006311E-02    1.0000000
  6.4500000       0.58953549E-02   0.38658593E-03   0.13661273E-02    1.0000000
  6.5000000       0.32798577E-02  -0.91580028E-03   0.13316235E-02    1.0000000
  6.5500000       0.75360836E-03  -0.15646293E-02   0.12822393E-02    1.0000000
  6.6000000      -0.16148302E-02  -0.20433914E-02   0.12269098E-02    1.0000000
  6.6500000      -0.37934689E-02  -0.27539713E-02   0.11715802E-02    1.0000000
  6.7000000      -0.57507375E-02  -0.39395691E-02   0.11162506E-02    1.0000000
  6.7500000      -0.74566230E-02  -0.56154597E-02   0.11666127E-02    1.0000000
  6.8000000      -0.88928798E-02  -0.75818474E-02   0.12445508E-02    1.0000000
  6.8500000      -0.10046640E-01  -0.94863238E-02   0.13224888E-02    1.0000000
  6.9000000      -0.10905062E-01  -0.10899775E-01   0.14004269E-02    1.0000000
  6.9500000      -0.11432796E-01  -0.11392865E-01   0.15301484E-02    1.0000000
  7.0000000      -0.11397187E-01  -0.10698771E-01   0.16773253E-02    1.0000000
  7.0500000      -0.10463402E-01  -0.87162732E-02   0.18245021E-02    1.0000000
  7.1000000      -0.82957482E-02  -0.54774679E-02   0.19716789E-02    1.0000000
  7.1500000      -0.46256054E-02  -0.13480555E-02   0.19537433E-02    1.0000000
  7.2000000       0.14906643E-03   0.30751201E-02   0.18686796E-02    1.0000000
