# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  5.4000000      -0.13455594E-01  -0.32242157E-02   0.21401899E-02    1.0000000
  5.4500000      -0.71372303E-02  -0.12207024E-02   0.22562401E-02    1.0000000
  5.5000000      -0.81886868E-02  -0.20333295E-03   0.21461612E-02    1.0000000
  5.5500000      -0.89449815E-02  -0.72511304E-04   0.19433383E-02    1.0000000
  5.6000000      -0.63517885E-02  -0.61446783E-03   0.19600952E-02    1.0000000
  5.6500000      -0.62881711E-02  -0.15266825E-02   0.22226985E-02    1.0000000
  5.7000000      -0.17031519E-02  -0.24591187E-02   0.21736515E-02    1.0000000
  5.7500000      -0.48281959E-03  -0.30559873E-02   0.21246044E-02    1.0000000
  5.8000000      -0.42611167E-03  -0.30237496E-02   0.20755574E-02    1.0000000
  5.8500000      -0.48784562E-02  -0.21634955E-02   0.20265104E-02    1.0000000
  5.9000000      -0.12700225E-02  -0.39826148E-03   0.20148745E-02    1.0000000
  5.9500000       0.70980371E-03   0.22431841E-02   0.20198712E-02    1.0000000
  6.0000000       0.83796094E-02   0.55605150E-02   0.20248680E-02    1.0000000
  6.0500000       0.43941902E-02   0.92474875E-02   0.20298647E-02    1.0000000
  6.1000000       0.86566133E-02   0.12935409E-01   0.21812291E-02    1.0000000
  6.1500000       0.17978399E-01   0.16286191E-01   0.25610567E-02    1.0000000
  6.2000000       0.19542660E-01   0.18892589E-01   0.29408843E-02    1.0000000
  6.2500000       0.18457011E-01   0.20463921E-01   0.33207119E-02    1.0000000
  6.3000000       0.26945555E-01   0.20828583E-01   0.36225653E-02    1.0000000
  6.3500000       0.20064416E-01   0.19945223E-01   0.35047387E-02    1.0000000
  6.4000000       0.19285231E-01   0.17903099E-01   0.33869120E-02    1.0000000
  6.4500000       0.17921151E-01   0.14905274E-01   0.32690854E-02    1.0000000
  6.5000000       0.11216818E-01   0.11237924E-01   0.31512587E-02    1.0000000
  6.5500000       0.85220635E-02   0.72308632E-02   0.28620158E-02    1.0000000
  6.6000000       0.73931318E-02   0.32137420E-02   0.25663782E-02    1.0000000
