# data from ifeffit
#------------------------
#   k         chi         dchi         e0
  4.4054421       0.49012744E-01   0.10721678E-02    20006.008
  4.4189750       0.49033122E-01   0.10783041E-02    20006.008
  4.4339582       0.47916132E-01   0.10835124E-02    20006.008
  4.4488916       0.46108809E-01   0.10339677E-02    20006.008
  4.4638270       0.44487003E-01   0.10827551E-02    20006.008
  4.4786623       0.41238426E-01   0.65565158E-03    20006.008
  4.6231574      -0.83652705E-02   0.62547827E-03    20006.008
  4.6360646      -0.13326036E-01   0.91256605E-03    20006.008
  4.6503102      -0.17090423E-01   0.91576550E-03    20006.008
  4.6646107      -0.19361093E-01   0.89397462E-03    20006.008
  4.6788196      -0.21777628E-01   0.88924523E-03    20006.008
  4.6930348      -0.24021710E-01   0.90898755E-03    20006.008
  4.7071593      -0.25415481E-01   0.91135511E-03    20006.008
  4.7212422      -0.26554482E-01   0.90811535E-03    20006.008
  4.7338865      -0.27280422E-01   0.91615054E-03    20006.008
  4.7478916      -0.26996944E-01   0.89638892E-03    20006.008
  4.7619041      -0.25802810E-01   0.96922002E-03    20006.008
  4.8981866      -0.13672959E-01   0.85791818E-03    20006.008
  4.9117314      -0.14087594E-01   0.94568781E-03    20006.008
  4.9238952      -0.13265728E-01   0.95921634E-03    20006.008
  4.9373709      -0.12501870E-01   0.97306106E-03    20006.008
  4.9508106      -0.12167595E-01   0.94454532E-03    20006.008
  4.9642606      -0.11907257E-01   0.93687539E-03    20006.008
  4.9776290      -0.11697695E-01   0.93326976E-03    20006.008
  4.9910081      -0.11185828E-01   0.93696866E-03    20006.008
  5.0042608      -0.10559148E-01   0.92767621E-03    20006.008
  5.0162045      -0.10107546E-01   0.92887252E-03    20006.008
  5.0294829      -0.89782347E-02   0.90180723E-03    20006.008
  5.1587865      -0.36956091E-02   0.75312746E-03    20006.008
  5.1717061      -0.28653180E-02   0.93326657E-03    20006.008
  5.1832715      -0.25705890E-02   0.95471954E-03    20006.008
  5.1960875      -0.10933886E-02   0.92116102E-03    20006.008
  5.2088727      -0.13989227E-03   0.92529600E-03    20006.008
  5.2216272       0.10182904E-02   0.91243134E-03    20006.008
  5.2343949       0.28063521E-02   0.92567195E-03    20006.008
  5.2470887       0.44827568E-02   0.91326944E-03    20006.008
  5.2585352       0.65031771E-02   0.92351810E-03    20006.008
  5.2711721       0.83898390E-02   0.91025330E-03    20006.008
  5.2837794       0.99001314E-02   0.98082072E-03    20006.008
  5.4071287       0.33558643E-01   0.11970984E-02    20006.008
  5.4182023       0.35389717E-01   0.10530342E-02    20006.008
  5.4305178       0.37339209E-01   0.10850150E-02    20006.008
  5.4427641       0.38612323E-01   0.10802216E-02    20006.008
  5.4550254       0.39482690E-01   0.10610421E-02    20006.008
  5.4671762       0.40534817E-01   0.10831964E-02    20006.008
  5.4793841       0.41169230E-01   0.11041692E-02    20006.008
  5.4903153       0.41268140E-01   0.10645880E-02    20006.008
  5.5024315       0.41061013E-01   0.10829810E-02    20006.008
  5.5145632       0.39849197E-01   0.10633730E-02    20006.008
  5.5266276       0.39486690E-01   0.95640680E-03    20006.008
  5.6436552       0.21526124E-01   0.70176479E-03    20006.008
  5.6554507       0.18991115E-01   0.91357169E-03    20006.008
  5.6672222       0.16444754E-01   0.89712569E-03    20006.008
  5.6789700       0.13661967E-01   0.91186306E-03    20006.008
  5.6895267       0.11635685E-01   0.92367251E-03    20006.008
  5.7012698       0.84616839E-02   0.93923737E-03    20006.008
  5.7129493       0.55316499E-02   0.96789355E-03    20006.008
  5.7246056       0.27417818E-02   0.97728208E-03    20006.008
  5.7362388       0.33122566E-03   0.98732688E-03    20006.008
  5.7466930      -0.22982905E-02   0.10028417E-02    20006.008
  5.7583224      -0.43733135E-02   0.10749173E-02    20006.008
  5.8708067      -0.28259871E-01   0.73053029E-03    20006.008
  5.8821971      -0.29913092E-01   0.91919574E-03    20006.008
  5.8935272      -0.31425110E-01   0.89756728E-03    20006.008
  5.9048750      -0.32533585E-01   0.90217237E-03    20006.008
  5.9161241      -0.33421310E-01   0.87882684E-03    20006.008
  5.9274298      -0.34155779E-01   0.90625083E-03    20006.008
  5.9375561      -0.34966816E-01   0.91626707E-03    20006.008
  5.9487836      -0.35279386E-01   0.92619263E-03    20006.008
  5.9600290      -0.35611218E-01   0.90756920E-03    20006.008
  5.9711769      -0.35942121E-01   0.90698177E-03    20006.008
  5.9823814      -0.35300436E-01   0.75498404E-03    20006.008
  6.0908383      -0.37376541E-01   0.56667415E-03    20006.008
  6.1007008      -0.37980832E-01   0.96621807E-03    20006.008
  6.1116744      -0.37974752E-01   0.98029089E-03    20006.008
  6.1225915      -0.37337247E-01   0.97752117E-03    20006.008
  6.1335271      -0.36987618E-01   0.94945066E-03    20006.008
  6.1444064      -0.36214964E-01   0.93913408E-03    20006.008
  6.1541856      -0.35860059E-01   0.91646128E-03    20006.008
  6.1650295      -0.35016246E-01   0.88982863E-03    20006.008
  6.1758550      -0.34630121E-01   0.88546444E-03    20006.008
  6.1866991      -0.33131471E-01   0.84582963E-03    20006.008
  6.1974879      -0.31743824E-01   0.60151147E-03    20006.008
  6.2071858      -0.30244713E-01   0.93325970E-03    20006.008
  6.3119272      -0.12100745E-01   0.64169725E-03    20006.008
  6.4149745      -0.26444883E-02   0.55493383E-03    20006.008
  6.4253914      -0.33661471E-02   0.92962121E-03    20006.008
  6.4358278      -0.28318185E-02   0.88597979E-03    20006.008
  6.4461765      -0.24117911E-02   0.88220507E-03    20006.008
  6.4565803      -0.18730618E-02   0.86247133E-03    20006.008
  6.4659015      -0.18609761E-02   0.83363005E-03    20006.008
  6.4762392      -0.13596787E-02   0.84397274E-03    20006.008
  6.4865964      -0.14549325E-02   0.82580994E-03    20006.008
  6.4969022      -0.13285387E-02   0.82831390E-03    20006.008
  6.5062028      -0.15577353E-02   0.80468976E-03    20006.008
  6.5164433      -0.10953065E-02   0.55889735E-03    20006.008
  6.7149653       0.27125855E-01   0.26097249E-03    20006.008
  6.7249669       0.31418067E-01   0.28659842E-02    20006.008
  6.7339288       0.33870956E-01   0.28868487E-02    20006.008
  6.7438691       0.37294133E-01   0.28334065E-02    20006.008
  6.7537954       0.41602093E-01   0.28602350E-02    20006.008
  6.7637416       0.45871746E-01   0.29498664E-02    20006.008
  6.7726540       0.47601114E-01   0.30248594E-02    20006.008
  6.7825396       0.50573970E-01   0.29612889E-02    20006.008
  6.7924113       0.53356475E-01   0.29842830E-02    20006.008
  6.8022692       0.56928591E-01   0.29577403E-02    20006.008
  6.8121472       0.60203815E-01   0.31466015E-03    20006.008
  6.9070096       0.68588892E-01   0.24902389E-03    20006.008
  6.9167100       0.67061234E-01   0.13028430E-02    20006.008
  6.9264307       0.65826682E-01   0.13119690E-02    20006.008
  6.9351414       0.64143907E-01   0.12592622E-02    20006.008
  6.9448040       0.61548396E-01   0.12573004E-02    20006.008
  6.9544868       0.59125273E-01   0.12566847E-02    20006.008
  6.9640905       0.57000467E-01   0.12114739E-02    20006.008
  6.9737475       0.53793962E-01   0.12096493E-02    20006.008
  6.9824014       0.51166226E-01   0.12356767E-02    20006.008
  6.9920011       0.48103991E-01   0.12547557E-02    20006.008
  7.0016211       0.45445148E-01   0.49064200E-03    20006.008
  7.0940428       0.65956180E-03   0.76184030E-03    20006.008
  7.1034973      -0.62379081E-02   0.94951084E-03    20006.008
  7.1129722      -0.11310342E-01   0.96942725E-03    20006.008
  7.1223702      -0.16368118E-01   0.93665826E-03    20006.008
  7.1308506      -0.20784668E-01   0.88476358E-03    20006.008
  7.1402906      -0.25442179E-01   0.93947720E-03    20006.008
  7.1496864      -0.29686774E-01   0.88507111E-03    20006.008
  7.1591026      -0.34114173E-01   0.89273206E-03    20006.008
  7.1675412      -0.38073418E-01   0.85100846E-03    20006.008
  7.1769027      -0.42392690E-01   0.84166325E-03    20006.008
  7.1862525      -0.46616906E-01   0.39870610E-03    20006.008
  7.2764515      -0.70417342E-01   0.47391908E-03    20006.008
  7.2856786      -0.70136265E-01   0.71065835E-03    20006.008
  7.3215926      -0.68977703E-01   0.10425640E-02    20006.008
  7.3573385      -0.63177275E-01   0.67278343E-03    20006.008
  7.3929187      -0.54544182E-01   0.70064737E-03    20006.008
  7.4283356      -0.46980578E-01   0.90267623E-03    20006.008
  7.6030503      -0.33938469E-01   0.53498448E-03    20006.008
  7.6366258      -0.29661633E-01   0.81708996E-03    20006.008
  7.6709658      -0.24445274E-01   0.81501586E-03    20006.008
  7.7051596      -0.18024146E-01   0.81545896E-03    20006.008
  7.7392092      -0.10934735E-01   0.87244364E-03    20006.008
  7.7731166      -0.11311452E-02   0.78562464E-03    20006.008
  7.9397064       0.33756080E-01   0.94918140E-03    20006.008
  7.9728300       0.36233743E-01   0.99453877E-03    20006.008
  8.0057942       0.37465321E-01   0.95311910E-03    20006.008
  8.0386011       0.36601178E-01   0.90989933E-03    20006.008
  8.0705052       0.37047976E-01   0.90190881E-03    20006.008
  8.1030630       0.37990550E-01   0.79887196E-03    20006.008
  8.2633506       0.32617283E-01   0.82488582E-03    20006.008
  8.2952179       0.29846734E-01   0.89275161E-03    20006.008
  8.3269697       0.24756021E-01   0.78268303E-03    20006.008
  8.3578011       0.18872269E-01   0.74906993E-03    20006.008
  8.3893286       0.11740055E-01   0.12206276E-02    20006.008
  8.4207444       0.25531655E-02   0.63184203E-03    20006.008
  8.5745901      -0.32022540E-01   0.44577714E-03    20006.008
  8.6053666      -0.37196744E-01   0.81174107E-03    20006.008
  8.6360396      -0.41248689E-01   0.63849932E-03    20006.008
  8.6658311      -0.44867566E-01   0.60430563E-03    20006.008
  8.6963030      -0.48008113E-01   0.56606848E-03    20006.008
  8.7259006      -0.49997444E-01   0.54826809E-03    20006.008
  8.8755153      -0.25765787E-01   0.49229428E-03    20006.008
  8.9045784      -0.19938592E-01   0.58778433E-03    20006.008
  8.9342575      -0.13246556E-01   0.62157699E-03    20006.008
