# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  13.850000      -0.10564125E-02  -0.10564125E-02   0.43300549E-02    0.0000000
  13.900000      -0.53385920E-02  -0.53385920E-02   0.48146570E-02    0.0000000
  13.950000      -0.94374112E-02  -0.94374112E-02   0.52992592E-02    0.0000000
  14.000000      -0.13144615E-01  -0.13144615E-01   0.57838614E-02    0.0000000
  14.050000      -0.16251950E-01  -0.16251950E-01   0.61822454E-02    0.0000000
  14.100000      -0.15409479E-01  -0.15409479E-01   0.58006618E-02    0.0000000
  14.150000      -0.13764397E-01  -0.13764397E-01   0.54190783E-02    0.0000000
  14.200000      -0.11623689E-01  -0.11623689E-01   0.50374947E-02    0.0000000
  14.250000      -0.91361111E-02  -0.91361111E-02   0.46559112E-02    0.0000000
  14.300000      -0.64504182E-02  -0.64504182E-02   0.42743276E-02    0.0000000
  14.350000      -0.37153656E-02  -0.37153656E-02   0.38927441E-02    0.0000000
  14.400000      -0.10797086E-02  -0.10797086E-02   0.35111605E-02    0.0000000
  14.450000       0.35980093E-03   0.35980093E-03   0.37585196E-02    0.0000000
  14.500000       0.78530304E-03   0.78530304E-03   0.42478706E-02    0.0000000
  14.550000       0.97550882E-03   0.97550882E-03   0.47372215E-02    0.0000000
  14.600000       0.97256906E-03   0.97256906E-03   0.52265725E-02    0.0000000
  14.650000       0.81863460E-03   0.81863460E-03   0.57159234E-02    0.0000000
  14.700000       0.55585624E-03   0.55585624E-03   0.62052744E-02    0.0000000
  14.750000       0.22638481E-03   0.22638481E-03   0.66946254E-02    0.0000000
