                            EN                           	MUT                           		ERR
            7.5000099999999996            1.2659648833783737            0.0006765871018924
            7.5000099999999996            1.2640857236028116            0.0007407528948784
            8.0000099999999996            1.0420892616773463            0.0004525510437889
            8.1000099999999993            1.0000397590803438            0.0003671908250854
            8.1800099999999993            0.9735542503812391            0.0003300070733691
            8.2199899999999992            0.9568679290170712            0.0003337371779388
            8.2599900000000002            0.9458081603065215            0.0004650358482853
            8.3000100000000003            0.9379901906946957            0.0002938134976290
            8.3000100000000003            0.9356748157987237            0.0002816278403433
            8.3065099999999994            0.9351546784829051            0.0003460472779580
            8.3069900000000008            0.9353225373658225            0.0003168986523032
            8.3074899999999996            0.9354716298151881            0.0003242497778500
            8.3079900000000002            0.9352703924823576            0.0002577626952876
            8.3084900000000008            0.9356200964120158            0.0002981912759766
            8.3089999999999993            0.9354359569307369            0.0002701728948109
            8.3094999999999999            0.9358366879804168            0.0002879194287387
            8.3100000000000005            0.9360019492273658            0.0002238712233709
            8.3105100000000007            0.9364226101458699            0.0003630815373294
            8.3110099999999996            0.9363138137623305            0.0003077232315760
            8.3115100000000002            0.9366315089963468            0.0003304695725638
            8.3119899999999998            0.9369726830707504            0.0002589283019321
            8.3124900000000004            0.9372611577176832            0.0003052121795307
            8.3129899999999992            0.9374351728737805            0.0003083488319789
            8.3134999999999994            0.9378600993854669            0.0003129664839179
            8.3140000000000001            0.9383577662134004            0.0002652050591313
            8.3145100000000003            0.9389296767281509            0.0002821287102357
            8.3150099999999991            0.9397630376362207            0.0001969549024433
            8.3155099999999997            0.9412579608899117            0.0002754212269421
            8.3159899999999993            0.9430729141262459            0.0003293770315942
            8.3164899999999999            0.9461749389245209            0.0002797358533268
            8.3170000000000002            0.9499614866375804            0.0002799209356024
            8.3175000000000008            0.9539653944164499            0.0004115249015049
            8.3179999999999996            0.9560407187711933            0.0002528151066786
            8.3185099999999998            0.9570485166337716            0.0002836983130554
            8.3190100000000005            0.9567558210817514            0.0002739293040979
            8.3194900000000001            0.9556554496472766            0.0002599538856701
