# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  5.6000000       0.73675771E-02  -0.10566338E-02   0.28191029E-02    1.0000000
  5.6500000       0.66227746E-02   0.21768691E-02   0.28628380E-02    1.0000000
  5.7000000       0.43711550E-02   0.59066199E-02   0.28050884E-02    1.0000000
  5.7500000       0.34492955E-02   0.99847332E-02   0.27464764E-02    1.0000000
  5.8000000       0.65970390E-02   0.14220435E-01   0.27015339E-02    1.0000000
  5.8500000       0.99714677E-02   0.18405044E-01   0.27580644E-02    1.0000000
  5.9000000       0.13670764E-01   0.22291088E-01   0.27797549E-02    1.0000000
  5.9500000       0.21089791E-01   0.25633700E-01   0.49999354E-02    1.0000000
  6.0000000       0.24313346E-01   0.28324956E-01   0.28486006E-02    1.0000000
  6.0500000       0.26659418E-01   0.30132010E-01   0.28505838E-02    1.0000000
  6.1000000       0.31310752E-01   0.30867865E-01   0.27552426E-02    1.0000000
  6.1500000       0.30279347E-01   0.30456200E-01   0.28222229E-02    1.0000000
  6.2000000       0.32068461E-01   0.28889128E-01   0.27460941E-02    1.0000000
  6.2500000       0.29132964E-01   0.26225653E-01   0.28394597E-02    1.0000000
  6.3000000       0.30292162E-01   0.22584901E-01   0.29097346E-02    1.0000000
  6.3500000       0.24332531E-01   0.18135184E-01   0.27385935E-02    1.0000000
  6.4000000       0.20608888E-01   0.13080333E-01   0.27775218E-02    1.0000000
  6.4500000       0.14567449E-01   0.76448144E-02   0.27903870E-02    1.0000000
  6.5000000       0.93320043E-02   0.19532111E-02   0.27624407E-02    1.0000000
  6.5500000       0.42820736E-02  -0.37859496E-02   0.38655435E-02    1.0000000
  6.6000000       0.82411948E-02  -0.92988091E-02   0.54935170E-02    1.0000000
  6.6500000       0.18273583E-02  -0.14375612E-01   0.28382001E-02    1.0000000
  6.7000000      -0.10115147E-01  -0.18833886E-01   0.21068146E-02    1.0000000
  6.7500000      -0.17235825E-01  -0.22523078E-01   0.22805393E-02    1.0000000
  6.8000000      -0.21740358E-01  -0.25327122E-01   0.24542640E-02    1.0000000
