# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  6.3500000       0.24332531E-01   0.27316036E-01   0.27385935E-02    1.0000000
  6.4000000       0.20608888E-01   0.23353339E-01   0.27775218E-02    1.0000000
  6.4500000       0.14567449E-01   0.18230844E-01   0.27903870E-02    1.0000000
  6.5000000       0.93320043E-02   0.12303916E-01   0.27624407E-02    1.0000000
  6.5500000       0.42820736E-02   0.60102376E-02   0.38655435E-02    1.0000000
  6.6000000       0.82411948E-02  -0.19472907E-03   0.54935170E-02    1.0000000
  6.6500000       0.18273583E-02  -0.59098539E-02   0.28382001E-02    1.0000000
  6.7000000      -0.10115147E-01  -0.10818120E-01   0.21068146E-02    1.0000000
  6.7500000      -0.17235825E-01  -0.14712274E-01   0.22805393E-02    1.0000000
  6.8000000      -0.21740358E-01  -0.17504208E-01   0.24542640E-02    1.0000000
  6.8500000      -0.23929517E-01  -0.19217984E-01   0.26279886E-02    1.0000000
  6.9000000      -0.24137033E-01  -0.19968814E-01   0.27835995E-02    1.0000000
  6.9500000      -0.22262852E-01  -0.19932236E-01   0.28366565E-02    1.0000000
  7.0000000      -0.19261151E-01  -0.19361789E-01   0.28897136E-02    1.0000000
  7.0500000      -0.15652023E-01  -0.18424664E-01   0.29427706E-02    1.0000000
  7.1000000      -0.12044705E-01  -0.17244287E-01   0.29799236E-02    1.0000000
  7.1500000      -0.99112659E-02  -0.15913316E-01   0.29606596E-02    1.0000000
  7.2000000      -0.80673480E-02  -0.14464298E-01   0.29413956E-02    1.0000000
  7.2500000      -0.64803022E-02  -0.12878457E-01   0.29221315E-02    1.0000000
  7.3000000      -0.53618535E-02  -0.11104618E-01   0.29655492E-02    1.0000000
  7.3500000      -0.45373781E-02  -0.90840904E-02   0.30384311E-02    1.0000000
  7.4000000      -0.35283647E-02  -0.67765059E-02   0.31113130E-02    1.0000000
  7.4500000      -0.20764921E-02  -0.41816198E-02   0.31711774E-02    1.0000000
  7.5000000       0.18199929E-02  -0.13351745E-02   0.31409224E-02    1.0000000
  7.5500000       0.58620381E-02   0.16844206E-02   0.31106675E-02    1.0000000
  7.6000000       0.93386078E-02   0.47114278E-02   0.30804125E-02    1.0000000
