 name:     molybdenum                                             Feff 8.20
 formula:  Mo
 sites:    Mo1
 refer1:   Kittel, ISSP
 refer2:
 schoen:
 notes1:   metal, bcc
 POT  SCF  20  5.3121   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=42 Rmt= 1.509 Rnm= 1.565 K  shell
 Pot 1 Z=42 Rmt= 1.479 Rnm= 1.530
 Gam_ch=5.613E+00 H-L exch
 Mu=-8.903E+00 kf=2.144E+00 Vint=-2.045E+01 Rs_int= 1.692
 PATH  Rmax= 8.018,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 0.50%
 Path  125      icalc       2
 -----------------------------------------------------------------------
   4  24.000   7.1764    2.8926   -8.90277 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  42 Mo       absorbing atom
     0.0000    3.1472    3.1472  1  42 Mo    
     1.5736    1.5736    1.5736  1  42 Mo    
     0.0000    3.1472    3.1472  1  42 Mo    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -1.960  9.8279E+00  2.5176E+00 -6.9194E+00  1.012E+00  1.0240E+00  3.7717E-01
 -1.820  9.5815E+00  1.2308E+00 -7.4160E+00  1.114E+00  1.3664E+00  5.0331E-01
 -1.680  9.4362E+00  5.9023E-01 -7.4472E+00  1.160E+00  1.8938E+00  6.9755E-01
 -1.540  9.3257E+00  3.2786E-01 -7.2462E+00  1.171E+00  2.4634E+00  9.0738E-01
 -1.400  9.2329E+00  2.3066E-01 -7.1505E+00  1.169E+00  2.9550E+00  1.0884E+00
 -1.260  9.1535E+00  1.7588E-01 -7.2197E+00  1.163E+00  3.3594E+00  1.2374E+00
 -1.214  9.1300E+00  1.5846E-01 -7.2792E+00  1.161E+00  3.4763E+00  1.2804E+00
 -1.051  9.0564E+00  8.7792E-02 -7.6874E+00  1.155E+00  3.8329E+00  1.4118E+00
 -0.858  8.9860E+00  2.5295E-02 -9.8485E+00  1.148E+00  4.1629E+00  1.5334E+00
 -0.607  8.9185E+00  6.5242E-02 -1.2339E+01  1.142E+00  4.4708E+00  1.6468E+00
  0.000  8.8537E+00  4.7936E-05 -1.2855E+01  1.137E+00  4.7602E+00  1.7534E+00
  0.100  8.8520E+00  1.5923E-02 -1.4246E+01  1.136E+00  4.7675E+00  1.7561E+00
  0.200  8.8471E+00  3.2187E-02 -1.5536E+01  1.136E+00  4.7892E+00  1.7641E+00
  0.300  8.8388E+00  4.8947E-02 -1.6732E+01  1.135E+00  4.8248E+00  1.7774E+00
  0.400  8.8274E+00  6.6031E-02 -1.7837E+01  1.135E+00  4.8736E+00  1.7960E+00
  0.500  8.8128E+00  8.2880E-02 -1.8854E+01  1.134E+00  4.9343E+00  1.8195E+00
  0.600  8.7950E+00  9.8614E-02 -1.9791E+01  1.132E+00  5.0056E+00  1.8480E+00
  0.700  8.7742E+00  1.1223E-01 -2.0654E+01  1.131E+00  5.0858E+00  1.8811E+00
  0.800  8.7504E+00  1.2287E-01 -2.1451E+01  1.130E+00  5.1730E+00  1.9187E+00
  0.900  8.7237E+00  1.3000E-01 -2.2189E+01  1.129E+00  5.2652E+00  1.9606E+00
  1.000  8.6942E+00  1.3356E-01 -2.2874E+01  1.129E+00  5.3602E+00  2.0066E+00
  1.100  8.6617E+00  1.3382E-01 -2.3510E+01  1.128E+00  5.4557E+00  2.0564E+00
  1.200  8.6265E+00  1.3134E-01 -2.4101E+01  1.128E+00  5.5497E+00  2.1100E+00
  1.300  8.5883E+00  1.2674E-01 -2.4647E+01  1.128E+00  5.6401E+00  2.1670E+00
  1.400  8.5472E+00  1.2059E-01 -2.5150E+01  1.129E+00  5.7252E+00  2.2274E+00
  1.500  8.5030E+00  1.1339E-01 -2.5606E+01  1.130E+00  5.8035E+00  2.2911E+00
  1.600  8.4557E+00  1.0553E-01 -2.6012E+01  1.132E+00  5.8742E+00  2.3580E+00
  1.700  8.4050E+00  9.7292E-02 -2.6366E+01  1.135E+00  5.9368E+00  2.4279E+00
  1.800  8.3506E+00  8.8941E-02 -2.6659E+01  1.137E+00  5.9916E+00  2.5008E+00
  1.900  8.2923E+00  8.0744E-02 -2.6887E+01  1.141E+00  6.0397E+00  2.5768E+00
  2.000  8.2297E+00  7.2978E-02 -2.7040E+01  1.144E+00  6.0829E+00  2.6558E+00
  2.200  8.0898E+00  5.9938E-02 -2.7099E+01  1.152E+00  6.1666E+00  2.8231E+00
  2.400  7.9234E+00  5.1561E-02 -2.6773E+01  1.158E+00  6.2785E+00  3.0058E+00
  2.600  7.7006E+00  4.6093E-02 -2.6155E+01  1.247E+00  5.3989E+00  3.2142E+00
  2.800  7.6143E+00  5.4932E-02 -2.6133E+01  1.368E+00  4.4605E+00  3.3740E+00
  3.000  7.5705E+00  6.2639E-02 -2.6313E+01  1.400E+00  4.1567E+00  3.5140E+00
  3.200  7.4882E+00  5.6054E-02 -2.6452E+01  1.406E+00  4.0185E+00  3.6644E+00
  3.400  7.3911E+00  3.5636E-02 -2.6559E+01  1.398E+00  3.9770E+00  3.8205E+00
  3.600  7.2825E+00  9.0822E-03 -2.6314E+01  1.375E+00  3.9936E+00  3.9813E+00
  3.800  7.1673E+00  1.6220E-02 -2.4112E+01  1.353E+00  4.0493E+00  4.1465E+00
  4.000  7.0472E+00  2.9295E-02 -2.4088E+01  1.325E+00  4.1335E+00  4.3155E+00
  4.200  6.9242E+00  3.2660E-02 -2.4120E+01  1.300E+00  4.2394E+00  4.4879E+00
  4.400  6.8002E+00  2.9520E-02 -2.4106E+01  1.273E+00  4.3628E+00  4.6634E+00
  4.600  6.6754E+00  2.4114E-02 -2.4023E+01  1.249E+00  4.5004E+00  4.8416E+00
  4.800  6.5510E+00  1.8817E-02 -2.3872E+01  1.227E+00  4.6502E+00  5.0221E+00
  5.000  6.4274E+00  1.4604E-02 -2.3672E+01  1.206E+00  4.8104E+00  5.2046E+00
  5.200  6.3048E+00  1.1198E-02 -2.3438E+01  1.188E+00  4.9797E+00  5.3890E+00
  5.400  6.1836E+00  8.4650E-03 -2.3125E+01  1.171E+00  5.1573E+00  5.5749E+00
  5.600  6.0635E+00  6.9656E-03 -2.2651E+01  1.155E+00  5.3421E+00  5.7623E+00
