#------------------------
#   k         chi       dchi
       0.0000000	9.1150141E-02	2.1045943E-04
       0.3549426	-0.2392634	1.2820645E-04
       0.5071665	-0.1070792	2.2247570E-04
       0.6253608	9.8142655E-03	2.8608916E-04
       0.7245236	0.1335976	2.4136279E-04
       0.8100420	0.2295562	2.2747294E-04
       0.8843937	0.3144405	1.9393672E-04
       0.9570844	0.3777508	2.4574123E-04
       1.0233494	0.4260055	1.8744484E-04
       1.0867853	0.4538092	2.2079177E-04
       1.1455723	0.4654712	3.1143301E-04
       1.1992999	0.4665356	1.3164186E-04
       1.2538654	0.4534390	2.2206185E-04
       1.3051483	0.4379538	3.0575700E-04
       1.3554595	0.4125751	2.1449168E-04
       1.4011619	0.3899227	2.2625942E-04
       1.4472347	0.3587364	2.1580892E-04
       1.4927647	0.3312219	1.9913889E-04
       1.5369466	0.2943434	1.4955024E-04
       1.5773994	0.2652648	1.7606099E-04
       1.6593013	0.2116256	2.3355850E-04
       1.7373465	0.1671287	3.0765186E-04
       1.8823674	8.0626695E-02	2.4530557E-04
       2.0169882	3.7820621E-02	1.7542966E-04
       2.1419446	4.8943503E-03	1.9684462E-04
       2.2611636	-2.3841384E-02	2.1028164E-04
       2.3744042	-6.8392514E-02	1.8448930E-04
       2.4830132	-1.0558969E-01	2.1508875E-04
       2.5865592	-1.4431568E-01	2.0953282E-04
       2.6866052	-1.6278616E-01	1.9908268E-04
       2.7816421	-1.6638701E-01	1.7822866E-04
       2.8749073	-1.5333164E-01	1.5064771E-04
       2.9652404	-1.2264195E-01	2.6819706E-04
       3.0516120	-8.9789124E-02	1.6286369E-04
       3.1368607	-4.6488701E-02	2.3754525E-04
       3.2198531	-1.3563136E-02	2.1365942E-04
       3.2995665	1.9090395E-02	2.7426277E-04
       3.3789529	3.7939124E-02	2.4059342E-04
       3.4549975	5.3658192E-02	2.0080641E-04
       3.5308910	6.0576130E-02	2.1734790E-04
       3.6040951	6.5010169E-02	2.3573356E-04
       3.6758415	6.7069915E-02	2.5474064E-04
       3.7472650	6.8313136E-02	2.6151023E-04
       3.8163208	6.9336158E-02	1.5803256E-04
       3.8841491	6.8474435E-02	1.8746725E-04
       3.9518094	6.7382910E-02	1.9363363E-04
       4.0173508	6.3959181E-02	1.9735557E-04
       4.0821614	5.9826695E-02	1.6552711E-04
       4.1456425	5.2006215E-02	2.6614474E-04
       4.2084779	4.4650989E-02	2.1224571E-04
