# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  3.8000000       0.20250716E-01   0.39968237E-02   0.22884662E-02    0.0000000
  3.8500000       0.34725930E-01   0.11019457E-01   0.21335742E-02    0.0000000
  3.9000000       0.47332666E-01   0.19624167E-01   0.19786822E-02    0.0000000
  3.9500000       0.57102460E-01   0.30291355E-01   0.18237902E-02    0.0000000
  4.0000000       0.63066849E-01   0.42119422E-01   0.16688982E-02    0.0000000
  4.0500000       0.64257367E-01   0.52852746E-01   0.15140063E-02    0.0000000
  4.1000000       0.59971519E-01   0.59828870E-01   0.15890307E-02    0.0000000
  4.1500000       0.51004653E-01   0.60912128E-01   0.16934041E-02    0.0000000
  4.2000000       0.38676011E-01   0.55001307E-01   0.17977774E-02    0.0000000
  4.2500000       0.24305385E-01   0.42934661E-01   0.19021507E-02    0.0000000
  4.3000000       0.92125715E-02   0.26905478E-01   0.20065241E-02    0.0000000
  4.3500000      -0.52826362E-02   0.93632834E-02   0.21108974E-02    0.0000000
  4.4000000      -0.17903241E-01  -0.78385324E-02   0.20662223E-02    0.0000000
  4.4500000      -0.28024826E-01  -0.22964977E-01   0.19201984E-02    0.0000000
  4.5000000      -0.35531651E-01  -0.35003913E-01   0.17741745E-02    0.0000000
  4.5500000      -0.40321431E-01  -0.43278465E-01   0.16281506E-02    0.0000000
  4.6000000      -0.42291882E-01  -0.47234897E-01   0.14821267E-02    0.0000000
  4.6500000      -0.41340716E-01  -0.46305362E-01   0.13361029E-02    0.0000000
  4.7000000      -0.37465648E-01  -0.40846043E-01   0.12797113E-02    0.0000000
  4.7500000      -0.31231517E-01  -0.32239357E-01   0.12350234E-02    0.0000000
  4.8000000      -0.23402855E-01  -0.22083172E-01   0.11903356E-02    0.0000000
  4.8500000      -0.14744417E-01  -0.12158990E-01   0.11456478E-02   0.21626969E-28
  4.9000000      -0.60209555E-02  -0.39305018E-02   0.11009599E-02   0.66986993E-01
  4.9500000       0.20333617E-02   0.21779762E-02   0.11407307E-02   0.24999894
  5.0000000       0.90504724E-02   0.67381567E-02   0.12242693E-02   0.49999817
  5.0500000       0.14903605E-01   0.10615538E-01   0.13078080E-02   0.74999788
  5.1000000       0.19470245E-01   0.14481203E-01   0.13913466E-02   0.93301117
  5.1500000       0.22627877E-01   0.18429018E-01   0.14748853E-02   1.00000000
  5.2000000       0.24259230E-01   0.22035480E-01   0.14939597E-02    1.0000000
  5.2500000       0.24345576E-01   0.24300593E-01   0.14591805E-02    1.0000000
  5.3000000       0.22955846E-01   0.24279248E-01   0.14244013E-02    1.0000000
  5.3500000       0.20162028E-01   0.21659181E-01   0.13896222E-02    1.0000000
