 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  3.600  1.5857E+00  2.9815E-02 -1.8683E+01  0.1189E+01  6.5891E+00  4.4349E+00
  3.800  1.5479E+00  2.9801E-02 -1.9303E+01  0.1195E+01  6.2672E+00  4.5807E+00
  4.000  1.4963E+00  2.8039E-02 -1.9869E+01  0.1194E+01  6.1096E+00  4.7315E+00
  4.200  1.4481E+00  2.5514E-02 -2.0412E+01  0.1188E+01  6.0516E+00  4.8866E+00
  4.400  1.3868E+00  2.2790E-02 -2.0921E+01  0.1181E+01  6.0600E+00  5.0458E+00
  4.600  1.3262E+00  2.0107E-02 -2.1392E+01  0.1173E+01  6.1157E+00  5.2086E+00
  4.800  1.2528E+00  1.7557E-02 -2.1833E+01  0.1161E+01  6.2070E+00  5.3747E+00
  5.000  1.1754E+00  1.5228E-02 -2.2246E+01  0.1151E+01  6.3263E+00  5.5437E+00
  5.200  1.1004E+00  1.3138E-02 -2.2638E+01  0.1142E+01  6.4683E+00  5.7153E+00
  5.400  1.0183E+00  1.1328E-02 -2.3008E+01  0.1130E+01  6.6294E+00  5.8892E+00
  5.600  9.3530E-01  9.7304E-03 -2.3362E+01  0.1120E+01  6.8066E+00  6.0653E+00
  5.800  8.5371E-01  8.3622E-03 -2.3702E+01  0.1111E+01  6.9980E+00  6.2433E+00
  6.000  7.7125E-01  7.1959E-03 -2.4022E+01  0.1101E+01  7.2021E+00  6.4230E+00
  6.500  5.7035E-01  4.9067E-03 -2.4761E+01  0.1078E+01  7.7594E+00  6.8787E+00
  7.000  3.8078E-01  3.2939E-03 -2.5427E+01  0.1058E+01  8.3743E+00  7.3419E+00
  7.500  2.0586E-01  2.1695E-03 -2.6016E+01  0.1040E+01  9.0379E+00  7.8110E+00
  8.000  3.8039E-02  1.4041E-03 -2.6529E+01  0.1025E+01  9.7446E+00  8.2848E+00
  8.500 -1.2542E-01  9.0800E-04 -2.6961E+01  0.1011E+01  1.0490E+01  8.7624E+00
  9.000 -2.9570E-01  6.0876E-04 -2.7313E+01  0.9964E+00  1.1272E+01  9.2430E+00
  9.500 -4.6651E-01  4.3975E-04 -2.7610E+01  0.9847E+00  1.2087E+01  9.7262E+00
 10.000 -6.2958E-01  3.4326E-04 -2.7880E+01  0.9751E+00  1.2935E+01  1.0211E+01
 11.000 -9.3144E-01  2.3070E-04 -2.8420E+01  0.9600E+00  1.4719E+01  1.1187E+01
 12.000 -1.2073E+00  1.5152E-04 -2.9026E+01  0.9509E+00  1.6617E+01  1.2167E+01
 13.000 -1.4688E+00  9.8125E-05 -2.9698E+01  0.9466E+00  1.8621E+01  1.3151E+01
 14.000 -1.7093E+00  6.3440E-05 -3.0367E+01  0.9435E+00  2.0726E+01  1.4137E+01
 15.000 -1.9288E+00  3.7092E-05 -3.0814E+01  0.9414E+00  2.2927E+01  1.5126E+01
 16.000 -2.1353E+00  2.0939E-05 -3.0928E+01  0.9411E+00  2.5222E+01  1.6117E+01
 17.000 -2.3276E+00  1.6454E-05 -3.1161E+01  0.9412E+00  2.7606E+01  1.7108E+01
 18.000 -2.5044E+00  1.3245E-05 -3.1744E+01  0.9411E+00  3.0077E+01  1.8101E+01
 19.000 -2.6709E+00  9.1500E-06 -3.2091E+01  0.9415E+00  3.2632E+01  1.9095E+01
 20.000 -2.8265E+00  7.5607E-06 -3.2031E+01  0.9418E+00  3.5269E+01  2.0089E+01
