# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  4.0500000       0.52113839E-01   0.50352594E-01   0.17104540E-02    1.0000000
  4.1000000       0.56816157E-01   0.57249988E-01   0.14924062E-02    1.0000000
  4.1500000       0.71448307E-01   0.63110361E-01   0.17999621E-02    1.0000000
  4.2000000       0.70961308E-01   0.67361439E-01   0.10459256E-02    1.0000000
  4.2500000       0.75698859E-01   0.69954472E-01   0.24758911E-02    1.0000000
  4.3000000       0.75155103E-01   0.71261806E-01   0.19303549E-02    1.0000000
  4.3500000       0.72803757E-01   0.71149131E-01   0.10439855E-02    1.0000000
  4.4000000       0.69783580E-01   0.69483728E-01   0.96005341E-03    1.0000000
  4.4500000       0.59359298E-01   0.66378739E-01   0.40247472E-04    1.0000000
  4.5000000       0.69170721E-01   0.62242750E-01   0.36344728E-03    1.0000000
  4.5500000       0.58935233E-01   0.56932675E-01   0.20326111E-02    1.0000000
  4.6000000       0.48443657E-01   0.50569387E-01   0.14475924E-02    1.0000000
  4.6500000       0.45955939E-01   0.43331758E-01   0.33273028E-03    1.0000000
  4.7000000       0.43714495E-01   0.35401091E-01   0.38046008E-03    1.0000000
  4.7500000       0.27476953E-01   0.26919351E-01   0.61067249E-03    1.0000000
  4.8000000       0.14955715E-01   0.18086257E-01   0.16802168E-02    1.0000000
  4.8500000       0.14882290E-01   0.90698025E-02   0.29217338E-02    1.0000000
  4.9000000      -0.92454828E-02  -0.24761939E-05   0.29557090E-02    1.0000000
  4.9500000       0.21595456E-02  -0.88560624E-02   0.12687505E-03    1.0000000
  5.0000000      -0.14696446E-01  -0.17288195E-01   0.49147746E-03    1.0000000
  5.0500000      -0.20641075E-01  -0.25163518E-01   0.12890380E-02    1.0000000
  5.1000000      -0.25517091E-01  -0.32313550E-01   0.21290008E-02    1.0000000
  5.1500000      -0.34950819E-01  -0.38519609E-01   0.16277175E-02    1.0000000
  5.2000000      -0.46011865E-01  -0.43644363E-01   0.64754597E-03    1.0000000
  5.2500000      -0.46403456E-01  -0.47637851E-01   0.39462241E-03    1.0000000
  5.3000000      -0.41011581E-01  -0.50389856E-01   0.53590949E-03    1.0000000
  5.3500000      -0.42874140E-01  -0.51821277E-01   0.12383375E-02    1.0000000
  5.4000000      -0.48721259E-01  -0.51919071E-01   0.22489772E-02    1.0000000
  5.4500000      -0.45334290E-01  -0.50693763E-01   0.15164455E-02    1.0000000
  5.5000000      -0.39362594E-01  -0.48192419E-01   0.29598005E-03    1.0000000
  5.5500000      -0.40772711E-01  -0.44509564E-01   0.10635533E-02    1.0000000
  5.6000000      -0.42950601E-01  -0.39772281E-01   0.20378999E-02    1.0000000
  5.6500000      -0.34103323E-01  -0.34105967E-01   0.14614028E-02    1.0000000
  5.7000000      -0.25146287E-01  -0.27704245E-01   0.92988890E-03    1.0000000
  5.7500000      -0.17943799E-01  -0.20769799E-01   0.13707029E-02    1.0000000
  5.8000000      -0.98699079E-02  -0.13511895E-01   0.15692653E-02    1.0000000
  5.8500000       0.11164493E-02  -0.61001888E-02   0.95815622E-03    1.0000000
  5.9000000       0.85484928E-02   0.11887103E-02   0.97060368E-03    1.0000000
  5.9500000       0.11912278E-01   0.81366895E-02   0.16967722E-02    1.0000000
  6.0000000       0.14936419E-01   0.14556153E-01   0.29607920E-02    1.0000000
  6.0500000       0.17819370E-01   0.20289378E-01   0.44483947E-02    1.0000000
  6.1000000       0.23068097E-01   0.25134398E-01   0.30973339E-02    1.0000000
  6.1500000       0.27834362E-01   0.28975536E-01   0.20189913E-02    1.0000000
  6.2000000       0.30179200E-01   0.31766442E-01   0.24993971E-02    1.0000000
  6.2500000       0.31093631E-01   0.33467861E-01   0.23500858E-02    1.0000000
  6.3000000       0.30163130E-01   0.34024098E-01   0.13885676E-02    1.0000000
  6.3500000       0.30102945E-01   0.33486784E-01   0.11139671E-02    1.0000000
  6.4000000       0.30227773E-01   0.31948331E-01   0.98539353E-03    1.0000000
  6.4500000       0.30352602E-01   0.29535049E-01   0.85681992E-03    1.0000000
  6.5000000       0.28158755E-01   0.26398843E-01   0.80610064E-03    1.0000000
  6.5500000       0.24545569E-01   0.22708103E-01   0.80303862E-03    1.0000000
  6.6000000       0.13362878E-01   0.18638452E-01   0.14559494E-02    1.0000000
  6.6500000       0.76136872E-02   0.14363951E-01   0.22603756E-02    1.0000000
  6.7000000       0.11749378E-01   0.10007708E-01   0.33206500E-02    1.0000000
  6.7500000       0.58032963E-02   0.56981094E-02   0.25967006E-02    1.0000000
  6.8000000      -0.20623681E-02   0.15951978E-02   0.16048735E-02    1.0000000
  6.8500000      -0.41084874E-02  -0.21777486E-02   0.19191468E-02    1.0000000
  6.9000000      -0.56228100E-02  -0.55240254E-02   0.16912976E-02    1.0000000
  6.9500000      -0.77789415E-02  -0.83748375E-02   0.15861029E-02    1.0000000
  7.0000000      -0.13042510E-01  -0.10688853E-01   0.27234569E-02    1.0000000
  7.0500000      -0.14416302E-01  -0.12450265E-01   0.38407148E-02    1.0000000
  7.1000000      -0.14288140E-01  -0.13665738E-01   0.45107975E-02    1.0000000
  7.1500000      -0.14803799E-01  -0.14360642E-01   0.30528591E-02    1.0000000
  7.2000000      -0.15319457E-01  -0.14720127E-01   0.15949207E-02    1.0000000
  7.2500000      -0.15965812E-01  -0.14656544E-01   0.74182370E-03    1.0000000
  7.3000000      -0.16980260E-01  -0.14191106E-01   0.15922114E-02    1.0000000
  7.3500000      -0.17994709E-01  -0.13374878E-01   0.24425992E-02    1.0000000
  7.4000000      -0.17432579E-01  -0.12264230E-01   0.27359728E-02    1.0000000
  7.4500000      -0.14538123E-01  -0.10918888E-01   0.22053226E-02    1.0000000
  7.5000000      -0.12894162E-01  -0.94001492E-02   0.26448456E-02    1.0000000
  7.5500000      -0.13306871E-01  -0.77692125E-02   0.19947211E-02    1.0000000
  7.6000000      -0.14913915E-01  -0.60855824E-02   0.55866028E-03    1.0000000
  7.6500000      -0.11357599E-01  -0.44088884E-02   0.14121763E-02    1.0000000
  7.7000000      -0.34298926E-02  -0.27994175E-02   0.23279345E-02    1.0000000
  7.7500000      -0.25581822E-02  -0.12318116E-02   0.19066981E-02    1.0000000
  7.8000000      -0.87450092E-02   0.25492609E-03   0.18159664E-03    1.0000000
  7.8500000       0.41281107E-02   0.16265439E-02   0.51637070E-03    1.0000000
  7.9000000       0.31118211E-02   0.28543191E-02   0.60372985E-03    1.0000000
  7.9500000       0.22906331E-02   0.39157022E-02   0.19955095E-02    1.0000000
  8.0000000       0.10968552E-01   0.47947601E-02   0.56340455E-02    1.0000000
  8.0500000       0.62662453E-02   0.54823625E-02   0.26686971E-02    1.0000000
  8.1000000       0.86981196E-02   0.59760722E-02   0.13037356E-02    1.0000000
  8.1500000       0.91067986E-02   0.63096456E-02   0.15946253E-02    1.0000000
  8.2000000       0.68041250E-02   0.65500844E-02   0.23383097E-02    1.0000000
  8.2500000       0.89230823E-02   0.66137559E-02   0.61265525E-03    1.0000000
  8.3000000       0.45010780E-02   0.65075513E-02   0.32672448E-03    1.0000000
  8.3500000       0.77861957E-02   0.62421491E-02   0.65957065E-03    1.0000000
  8.4000000       0.94889457E-02   0.58314196E-02   0.15426074E-02    1.0000000
  8.4500000       0.32019644E-02   0.52917848E-02   0.26009372E-02    1.0000000
  8.5000000       0.99819545E-02   0.46415832E-02   0.22934913E-02    1.0000000
  8.5500000       0.96192507E-02   0.39004853E-02   0.32870996E-02    1.0000000
  8.6000000       0.86656378E-02   0.30889910E-02   0.43883429E-02    1.0000000
  8.6500000       0.66921659E-02   0.22256971E-02   0.37689457E-02    1.0000000
  8.7000000       0.43156108E-02   0.13207842E-02   0.18146859E-02    1.0000000
  8.7500000       0.57582079E-02   0.39582767E-03   0.41954581E-02    1.0000000
  8.8000000      -0.29006059E-02  -0.52627165E-03   0.36238910E-02    1.0000000
  8.8500000      -0.28863884E-02  -0.14226720E-02   0.13058823E-02    1.0000000
  8.9000000      -0.81543731E-04  -0.22709202E-02   0.98242374E-03    1.0000000
  8.9500000       0.12063741E-02  -0.30492731E-02   0.11405926E-02    1.0000000
  9.0000000      -0.24199676E-02  -0.37370578E-02   0.70083346E-03    1.0000000
  9.0500000      -0.99868984E-02  -0.43151229E-02   0.11994083E-02    1.0000000
  9.1000000      -0.11144697E-03  -0.47664158E-02   0.44324430E-02    1.0000000
  9.1500000      -0.10176968E-01  -0.50722178E-02   0.55835327E-02    1.0000000
  9.2000000      -0.60643551E-02  -0.52260366E-02   0.24693792E-02    1.0000000
  9.2500000      -0.86213510E-02  -0.52265048E-02   0.76220305E-03    1.0000000
  9.3000000      -0.10978026E-01  -0.50720600E-02   0.52235836E-03    1.0000000
  9.3500000      -0.92372476E-02  -0.47657864E-02   0.93231774E-03    1.0000000
  9.4000000      -0.76615908E-02  -0.43157069E-02   0.14331145E-02    1.0000000
  9.4500000      -0.86309534E-02  -0.37348786E-02   0.13504504E-02    1.0000000
  9.5000000      -0.91033829E-02  -0.30412478E-02   0.70207649E-03    1.0000000
