E	   		WM	        REL_ERR
7531.93		82.916618	0.417180
7535.88		83.117212	0.371897
7539.90		83.103552	0.279400
7544.02		82.223513	0.287848
7548.13		82.659343	0.331828
7552.06		81.861224	0.350944
7555.89		81.939719	0.375436
7559.88		80.656213	0.533960
7563.92		81.066765	0.341595
7568.06		81.096841	0.280564
7572.15		81.172176	0.415575
7576.11		80.397945	0.313515
7579.97		81.066524	0.279724
7583.84		80.373527	0.254130
7587.90		80.929697	0.319435
7592.12		79.784969	0.344195
7596.14		80.414279	0.287135
7600.12		79.469487	0.361352
7603.95		80.233685	0.338033
7607.90		79.044077	0.394306
7611.84		80.103235	0.293447
7616.04		79.667103	0.207380
7624.14		78.584437	0.283516
7628.00		79.844141	0.288679
7631.97		78.971078	0.337114
7635.94		78.922938	0.227742
7640.11		78.789667	0.239937
7644.19		78.673203	0.246571
7648.22		78.011737	0.312282
7652.15		78.534236	0.299007
7656.10		77.568493	0.262428
7659.99		77.754464	0.228584
7664.10		76.951514	0.282489
7668.21		77.666681	0.255303
7672.31		76.021515	0.184895
7676.28		76.653339	0.221638
7680.14		75.466939	0.259402
7684.06		76.146347	0.297630
7688.09		75.801268	0.196989
7692.32		76.321736	0.313668
7696.40		75.643887	0.252156
7700.29		76.266142	0.289709
7704.23		75.302040	0.204128
7708.08		75.613478	0.270009
7712.13		74.879541	0.297763
7716.24		75.141676	0.238776
7720.30		75.201433	0.216140
7720.35		75.331423	0.339230
7724.32		75.365664	0.233885
7728.18		75.332054	0.290307
7732.10		75.101283	0.254283
7736.07		75.223537	0.193019
7740.21		75.609133	0.212303
7744.29		75.085379	0.231500
7748.34		75.056003	0.258963
7752.33		74.868926	0.224848
7756.18		74.834080	0.291277
7760.12		73.870927	0.276762
7764.08		74.503314	0.254153
7768.29		74.312219	0.198272
7772.42		74.276632	0.222918
7776.29		73.872582	0.267223
7780.20		73.819702	0.294001
7784.18		73.696009	0.209206
7788.16		74.160207	0.444823
7792.25		73.110121	0.243887
7796.34		73.599474	0.279856
7800.44		72.850723	0.239521
7804.43		73.367197	0.266849
7808.33		73.047302	0.355979
7812.18		73.220130	0.266398
7816.24		72.755870	0.227711
7820.41		73.247348	0.231481
7824.54		72.292054	0.319529
7828.45		72.565999	0.447440
7832.38		72.432770	0.287732
7836.30		72.415510	0.241136
7840.34		72.561828	0.246165
7844.37		72.331212	0.378754
7848.53		72.096702	0.210656
7852.52		72.189845	0.304540
7856.52		72.155591	0.265542
7860.37		72.064595	0.444851
7864.33		71.111738	0.204932
7868.28		71.335782	0.252814
7872.46		70.891122	0.279235
7876.58		71.343228	0.267732
7880.51		70.887997	0.177646
7884.32		71.423103	0.286913
7888.30		70.287077	0.283150
7892.23		70.907504	0.276050
7896.33		70.481954	0.170019
7900.44		71.135086	0.296643
7904.53		71.039406	0.444097
7908.54		71.231623	0.468788
7912.33		70.879882	0.474217
7916.24		70.635165	0.297746
7920.30		70.973374	0.361106
7924.43		70.240649	0.502877
7928.50		70.426235	0.481392
7932.48		70.147534	0.337859
7936.40		70.366324	0.323820
7940.33		69.534053	0.366213
7944.25		69.983381	0.335258
7948.30		70.134645	0.276685
7952.62		70.085241	0.196064
7972.60		68.913707	0.445258
7988.48		69.264400	0.453877
7992.35		68.715761	0.180231
7996.34		69.786604	0.394370
8000.37		68.724376	0.357100
