#omega(eV), mu(cm^-1), 1
.181730E+05 .129810E-02 1
.181740E+05 .129789E-02 1
.181750E+05 .129769E-02 1
.181760E+05 .129748E-02 1
.181770E+05 .129727E-02 1
.181780E+05 .129707E-02 1
.181790E+05 .129686E-02 1
.181800E+05 .129665E-02 1
.181810E+05 .129645E-02 1
.181820E+05 .129624E-02 1
.181830E+05 .129603E-02 1
.181840E+05 .129583E-02 1
.181850E+05 .129562E-02 1
.181860E+05 .129541E-02 1
.181870E+05 .129521E-02 1
.181880E+05 .129500E-02 1
.181890E+05 .129479E-02 1
.181900E+05 .129459E-02 1
.181910E+05 .129438E-02 1
.181920E+05 .129417E-02 1
.181930E+05 .129397E-02 1
.181940E+05 .129376E-02 1
.181950E+05 .129355E-02 1
.181960E+05 .129335E-02 1
.181970E+05 .129314E-02 1
.181980E+05 .129293E-02 1
.181990E+05 .129273E-02 1
.182000E+05 .129252E-02 1
.182010E+05 .129231E-02 1
.182020E+05 .129211E-02 1
.182030E+05 .129190E-02 1
.182040E+05 .129169E-02 1
.182050E+05 .129149E-02 1
.182060E+05 .129128E-02 1
.182070E+05 .129108E-02 1
.182080E+05 .129087E-02 1
.182090E+05 .129066E-02 1
.182100E+05 .129046E-02 1
.182110E+05 .129025E-02 1
.182120E+05 .129004E-02 1
.182130E+05 .128984E-02 1
.182140E+05 .128963E-02 1
.182150E+05 .128943E-02 1
.182160E+05 .128922E-02 1
.182170E+05 .128901E-02 1
.182180E+05 .128881E-02 1
.182190E+05 .128860E-02 1
.182200E+05 .128840E-02 1
.182210E+05 .128819E-02 1
.182220E+05 .128798E-02 1
.182230E+05 .128778E-02 1
.182240E+05 .128757E-02 1
.182250E+05 .128737E-02 1
.182260E+05 .128716E-02 1
.182270E+05 .128695E-02 1
.182280E+05 .128675E-02 1
.182290E+05 .128654E-02 1
.182300E+05 .128634E-02 1
.182310E+05 .128613E-02 1
.182320E+05 .128593E-02 1
.182330E+05 .128572E-02 1
.182340E+05 .128551E-02 1
.182350E+05 .128531E-02 1
.182360E+05 .128510E-02 1
.182370E+05 .128490E-02 1
.182380E+05 .128469E-02 1
.182390E+05 .128449E-02 1
.182400E+05 .128428E-02 1
.182410E+05 .128407E-02 1
.182420E+05 .128387E-02 1
.182430E+05 .128366E-02 1
.182440E+05 .128346E-02 1
.182450E+05 .128325E-02 1
.182460E+05 .128305E-02 1
.182470E+05 .128284E-02 1
.182480E+05 .128264E-02 1
.182490E+05 .128243E-02 1
.182500E+05 .128223E-02 1
.182510E+05 .128202E-02 1
.182520E+05 .128182E-02 1
.182530E+05 .128161E-02 1
.182540E+05 .128141E-02 1
.182550E+05 .128120E-02 1
.182560E+05 .128099E-02 1
.182570E+05 .128079E-02 1
.182580E+05 .128058E-02 1
.182590E+05 .128038E-02 1
.182600E+05 .128017E-02 1
.182610E+05 .127997E-02 1
.182620E+05 .127976E-02 1
.182630E+05 .127956E-02 1
.182640E+05 .127935E-02 1
.182650E+05 .127915E-02 1
.182660E+05 .127894E-02 1
.182670E+05 .127874E-02 1
.182680E+05 .127853E-02 1
.182690E+05 .127833E-02 1
.182700E+05 .127812E-02 1
.182710E+05 .127792E-02 1
.182720E+05 .127771E-02 1
.182730E+05 .127751E-02 1
.182740E+05 .127731E-02 1
.182750E+05 .127710E-02 1
.182760E+05 .127690E-02 1
.182770E+05 .127669E-02 1
.182780E+05 .127649E-02 1
.182790E+05 .127628E-02 1
.182800E+05 .127608E-02 1
.182810E+05 .127587E-02 1
.182820E+05 .127567E-02 1
.182830E+05 .127546E-02 1
.182840E+05 .127526E-02 1
.182850E+05 .127505E-02 1
.182860E+05 .127485E-02 1
.182870E+05 .127464E-02 1
.182880E+05 .127444E-02 1
.182890E+05 .127424E-02 1
.182900E+05 .127403E-02 1
.182910E+05 .127383E-02 1
.182920E+05 .127362E-02 1
.182930E+05 .127342E-02 1
.182940E+05 .127321E-02 1
.182950E+05 .127301E-02 1
.182960E+05 .127281E-02 1
.182970E+05 .127260E-02 1
.182980E+05 .127240E-02 1
.182990E+05 .127219E-02 1
.183000E+05 .127199E-02 1
.183010E+05 .127178E-02 1
.183020E+05 .127158E-02 1
.183029E+05 .127138E-02 1
.183039E+05 .127117E-02 1
.183049E+05 .127097E-02 1
.183059E+05 .127076E-02 1
.183069E+05 .127056E-02 1
.183079E+05 .127036E-02 1
.183089E+05 .127015E-02 1
.183099E+05 .126995E-02 1
.183109E+05 .126974E-02 1
.183119E+05 .126954E-02 1
.183129E+05 .126934E-02 1
.183139E+05 .126913E-02 1
.183149E+05 .126893E-02 1
.183159E+05 .126872E-02 1
.183169E+05 .126852E-02 1
.183179E+05 .126832E-02 1
.183189E+05 .126811E-02 1
.183199E+05 .126791E-02 1
.183209E+05 .126771E-02 1
.183219E+05 .126750E-02 1
.183229E+05 .126730E-02 1
.183239E+05 .126709E-02 1
.183249E+05 .126689E-02 1
.183259E+05 .126669E-02 1
.183269E+05 .126648E-02 1
.183279E+05 .126628E-02 1
.183289E+05 .126608E-02 1
.183299E+05 .126587E-02 1
.183309E+05 .126567E-02 1
.183319E+05 .126547E-02 1
.183329E+05 .126526E-02 1
.183339E+05 .126506E-02 1
.183349E+05 .126486E-02 1
.183359E+05 .126465E-02 1
.183369E+05 .126445E-02 1
.183379E+05 .126425E-02 1
.183389E+05 .126404E-02 1
.183399E+05 .126384E-02 1
.183409E+05 .126364E-02 1
.183419E+05 .126343E-02 1
.183429E+05 .126323E-02 1
.183439E+05 .126303E-02 1
.183449E+05 .126282E-02 1
.183459E+05 .126262E-02 1
.183469E+05 .126242E-02 1
.183479E+05 .126221E-02 1
.183489E+05 .126201E-02 1
.183499E+05 .126181E-02 1
.183509E+05 .126160E-02 1
.183519E+05 .126140E-02 1
.183529E+05 .126120E-02 1
.183539E+05 .126099E-02 1
.183549E+05 .126079E-02 1
.183559E+05 .126059E-02 1
.183569E+05 .126039E-02 1
.183579E+05 .126018E-02 1
.183589E+05 .125998E-02 1
.183599E+05 .125978E-02 1
.183609E+05 .125957E-02 1
.183619E+05 .125937E-02 1
.183629E+05 .125917E-02 1
.183639E+05 .125897E-02 1
.183649E+05 .125876E-02 1
.183659E+05 .125856E-02 1
.183669E+05 .125836E-02 1
.183679E+05 .125816E-02 1
