 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
 Abs   Z=26 Rmt= 1.095 Rnm= 1.258 K shell
 Pot 1 Z= 6 Rmt= 0.715 Rnm= 1.056
 Gam_ch=1.325E+00 H-L exch
 Mu=-4.622E+00 kf=2.624E+00 Vint=-3.086E+01 Rs_int= 1.382
 -------------------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000    10.000     2   2.0136
 feff0002.dat 0.00000    29.510    20.000     3   2.7076
 feff0003.dat 0.00000    12.562    20.000     3   3.1365
 feff0004.dat 0.00000     8.541    20.000     4   3.4017
 feff0005.dat 0.00000    10.167    20.000     3   3.6851
 feff0006.dat 0.00000     9.553    40.000     4   3.8305
 feff0007.dat 0.00000    20.534    20.000     3   3.9039
 feff0008.dat 0.00000    13.872    10.000     3   4.0272
 feff0009.dat 0.00000    16.369    10.000     4   4.0273
 feff0010.dat 0.00000    13.175    20.000     4   4.0273
 feff0011.dat 0.00000     4.101    10.000     4   4.0273
 feff0012.dat 0.00000     4.250    20.000     4   4.0273
 feff0013.dat 0.00000     3.691    20.000     4   4.0272
 feff0014.dat 0.00000     5.420    20.000     4   4.0273
 feff0015.dat 0.00000     6.253    20.000     4   4.2595
 feff0016.dat 0.00000     3.969    20.000     4   4.2595
 feff0017.dat 0.00000     6.233    40.000     4   4.3791
 feff0018.dat 0.00000     5.248    40.000     4   4.5979
 feff0019.dat 0.00000     8.273    40.000     4   4.7212
