 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
 Abs   Z=26 Rmt= 1.122 Rnm= 1.285 K shell
 Pot 1 Z= 6 Rmt= 0.730 Rnm= 1.074
 Gam_ch=1.325E+00 H-L exch
 Mu=-4.318E+00 kf=2.565E+00 Vint=-2.938E+01 Rs_int= 1.414
 -------------------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000    10.000     2   2.0591
 feff0002.dat 0.00000    29.695    20.000     3   2.7688
 feff0003.dat 0.00000    12.607    20.000     3   3.2074
 feff0004.dat 0.00000     8.760    20.000     4   3.4785
 feff0005.dat 0.00000     4.320    10.000     3   3.7271
 feff0006.dat 0.00000    14.461    20.000     3   3.8718
 feff0007.dat 0.00000     9.717    40.000     4   3.9171
 feff0008.dat 0.00000    25.692    20.000     3   4.0841
 feff0009.dat 0.00000    24.925    20.000     4   4.1183
 feff0010.dat 0.00000     5.844    20.000     4   4.1182
 feff0011.dat 0.00000     3.866    10.000     4   4.1183
 feff0012.dat 0.00000     3.575    20.000     4   4.1183
 feff0013.dat 0.00000     5.230    20.000     4   4.1183
 feff0014.dat 0.00000     6.255    20.000     4   4.3557
 feff0015.dat 0.00000     3.980    20.000     4   4.3557
 feff0016.dat 0.00000     7.950    40.000     4   4.5815
 feff0017.dat 0.00000     7.121    40.000     4   4.7938
 feff0018.dat 0.00000     8.698    40.000     4   4.7938
