 name:     molybdenum                                             Feff 8.20
 formula:  Mo
 sites:    Mo1
 refer1:   Kittel, ISSP
 refer2:
 schoen:
 notes1:   metal, bcc
 POT  SCF  20  5.3121   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=42 Rmt= 1.509 Rnm= 1.565 K  shell
 Pot 1 Z=42 Rmt= 1.479 Rnm= 1.530
 Gam_ch=5.613E+00 H-L exch
 Mu=-8.903E+00 kf=2.144E+00 Vint=-2.045E+01 Rs_int= 1.692
 PATH  Rmax= 8.018,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 0.50%
 Path   27      icalc       2
 -----------------------------------------------------------------------
   4  24.000   5.8728    2.8926   -8.90277 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  42 Mo       absorbing atom
    -1.5736    1.5736    1.5736  1  42 Mo    
    -1.5736   -1.5736    1.5736  1  42 Mo    
    -1.5736    1.5736    1.5736  1  42 Mo    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -1.960  9.8279E+00  5.4150E+00 -6.7519E+00  1.012E+00  1.0240E+00  3.7717E-01
 -1.820  9.5815E+00  2.5183E+00 -7.2133E+00  1.114E+00  1.3664E+00  5.0331E-01
 -1.680  9.4362E+00  1.0712E+00 -7.4001E+00  1.160E+00  1.8938E+00  6.9755E-01
 -1.540  9.3257E+00  4.8902E-01 -7.4853E+00  1.171E+00  2.4634E+00  9.0738E-01
 -1.400  9.2329E+00  2.6977E-01 -7.7542E+00  1.169E+00  2.9550E+00  1.0884E+00
 -1.260  9.1535E+00  1.7213E-01 -8.4075E+00  1.163E+00  3.3594E+00  1.2374E+00
 -1.214  9.1300E+00  1.6121E-01 -8.7310E+00  1.161E+00  3.4763E+00  1.2804E+00
 -1.051  9.0564E+00  2.0678E-01 -9.8149E+00  1.155E+00  3.8329E+00  1.4118E+00
 -0.858  8.9860E+00  2.8102E-01 -1.0708E+01  1.148E+00  4.1629E+00  1.5334E+00
 -0.607  8.9185E+00  2.4661E-01 -1.2062E+01  1.142E+00  4.4708E+00  1.6468E+00
  0.000  8.8537E+00  1.1578E-04 -1.1339E+01  1.137E+00  4.7602E+00  1.7534E+00
  0.100  8.8520E+00  3.8145E-02 -1.2478E+01  1.136E+00  4.7675E+00  1.7561E+00
  0.200  8.8471E+00  7.5281E-02 -1.3536E+01  1.136E+00  4.7892E+00  1.7641E+00
  0.300  8.8388E+00  1.1022E-01 -1.4519E+01  1.135E+00  4.8248E+00  1.7774E+00
  0.400  8.8274E+00  1.4154E-01 -1.5430E+01  1.135E+00  4.8736E+00  1.7960E+00
  0.500  8.8128E+00  1.6764E-01 -1.6273E+01  1.134E+00  4.9343E+00  1.8195E+00
  0.600  8.7950E+00  1.8709E-01 -1.7054E+01  1.132E+00  5.0056E+00  1.8480E+00
  0.700  8.7742E+00  1.9891E-01 -1.7779E+01  1.131E+00  5.0858E+00  1.8811E+00
  0.800  8.7504E+00  2.0296E-01 -1.8455E+01  1.130E+00  5.1730E+00  1.9187E+00
  0.900  8.7237E+00  1.9991E-01 -1.9088E+01  1.129E+00  5.2652E+00  1.9606E+00
  1.000  8.6942E+00  1.9110E-01 -1.9684E+01  1.129E+00  5.3602E+00  2.0066E+00
  1.100  8.6617E+00  1.7822E-01 -2.0246E+01  1.128E+00  5.4557E+00  2.0564E+00
  1.200  8.6265E+00  1.6292E-01 -2.0778E+01  1.128E+00  5.5497E+00  2.1100E+00
  1.300  8.5883E+00  1.4659E-01 -2.1280E+01  1.128E+00  5.6401E+00  2.1670E+00
  1.400  8.5472E+00  1.3028E-01 -2.1754E+01  1.129E+00  5.7252E+00  2.2274E+00
  1.500  8.5030E+00  1.1468E-01 -2.2198E+01  1.130E+00  5.8035E+00  2.2911E+00
  1.600  8.4557E+00  1.0017E-01 -2.2612E+01  1.132E+00  5.8742E+00  2.3580E+00
  1.700  8.4050E+00  8.6970E-02 -2.2993E+01  1.135E+00  5.9368E+00  2.4279E+00
  1.800  8.3506E+00  7.5130E-02 -2.3338E+01  1.137E+00  5.9916E+00  2.5008E+00
  1.900  8.2923E+00  6.4653E-02 -2.3642E+01  1.141E+00  6.0397E+00  2.5768E+00
  2.000  8.2297E+00  5.5510E-02 -2.3902E+01  1.144E+00  6.0829E+00  2.6558E+00
  2.200  8.0898E+00  4.1108E-02 -2.4264E+01  1.152E+00  6.1666E+00  2.8231E+00
  2.400  7.9234E+00  3.1391E-02 -2.4371E+01  1.158E+00  6.2785E+00  3.0058E+00
  2.600  7.7006E+00  2.7324E-02 -2.4332E+01  1.247E+00  5.3989E+00  3.2142E+00
  2.800  7.6143E+00  2.9843E-02 -2.4617E+01  1.368E+00  4.4605E+00  3.3740E+00
  3.000  7.5705E+00  2.6558E-02 -2.5022E+01  1.400E+00  4.1567E+00  3.5140E+00
  3.200  7.4882E+00  1.5052E-02 -2.5577E+01  1.406E+00  4.0185E+00  3.6644E+00
  3.400  7.3911E+00  8.6511E-03 -2.7010E+01  1.398E+00  3.9770E+00  3.8205E+00
  3.600  7.2825E+00  1.3548E-02 -2.7929E+01  1.375E+00  3.9936E+00  3.9813E+00
  3.800  7.1673E+00  1.3150E-02 -2.8135E+01  1.353E+00  4.0493E+00  4.1465E+00
  4.000  7.0472E+00  7.9961E-03 -2.7749E+01  1.325E+00  4.1335E+00  4.3155E+00
  4.200  6.9242E+00  1.0403E-02 -2.6667E+01  1.300E+00  4.2394E+00  4.4879E+00
  4.400  6.8002E+00  1.8610E-02 -2.6364E+01  1.273E+00  4.3628E+00  4.6634E+00
  4.600  6.6754E+00  2.5109E-02 -2.6266E+01  1.249E+00  4.5004E+00  4.8416E+00
  4.800  6.5510E+00  2.9322E-02 -2.6168E+01  1.227E+00  4.6502E+00  5.0221E+00
  5.000  6.4274E+00  3.2824E-02 -2.6044E+01  1.206E+00  4.8104E+00  5.2046E+00
  5.200  6.3048E+00  3.6992E-02 -2.5928E+01  1.188E+00  4.9797E+00  5.3890E+00
  5.400  6.1836E+00  4.2084E-02 -2.5856E+01  1.171E+00  5.1573E+00  5.5749E+00
  5.600  6.0635E+00  4.7284E-02 -2.5835E+01  1.155E+00  5.3421E+00  5.7623E+00
  5.800  5.9447E+00  5.1692E-02 -2.5862E+01  1.140E+00  5.5337E+00  5.9509E+00
  6.000  5.8267E+00  5.4797E-02 -2.5925E+01  1.125E+00  5.7314E+00  6.1405E+00
  6.500  5.5335E+00  5.6183E-02 -2.6172E+01  1.086E+00  6.2495E+00  6.6187E+00
  7.000  5.2446E+00  5.0258E-02 -2.6490E+01  1.054E+00  6.7975E+00  7.1014E+00
  7.500  4.9665E+00  4.0550E-02 -2.6848E+01  1.028E+00  7.3715E+00  7.5875E+00
  8.000  4.7005E+00  2.9894E-02 -2.7219E+01  1.009E+00  7.9686E+00  8.0762E+00
