 name:     molybdenum                                             Feff 8.20
 formula:  Mo
 sites:    Mo1
 refer1:   Kittel, ISSP
 refer2:
 schoen:
 notes1:   metal, bcc
 POT  SCF  20  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=42 Rmt= 1.505 Rnm= 1.561 K  shell
 Pot 1 Z=42 Rmt= 1.476 Rnm= 1.527
 Gam_ch=5.613E+00 H-L exch
 Mu=-8.816E+00 kf=2.135E+00 Vint=-2.050E+01 Rs_int= 1.698
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   18      icalc       2
 -----------------------------------------------------------------------
   3  48.000   5.5332    2.8860   -8.81559 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  42 Mo       absorbing atom
     4.7100   -1.5700    1.5700  1  42 Mo    
     3.1400    0.0000    0.0000  1  42 Mo    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -1.960  9.8260E+00  1.8054E+00 -9.7106E+00  1.028E+00  1.0411E+00  3.8349E-01
 -1.820  9.5755E+00  1.5761E+00 -1.0550E+01  1.127E+00  1.3982E+00  5.1501E-01
 -1.680  9.4261E+00  1.1451E+00 -1.0801E+01  1.170E+00  1.9385E+00  7.1403E-01
 -1.540  9.3119E+00  7.7253E-01 -1.0841E+01  1.179E+00  2.5081E+00  9.2384E-01
 -1.400  9.2159E+00  5.9128E-01 -1.1027E+01  1.176E+00  2.9957E+00  1.1034E+00
 -1.260  9.1340E+00  5.2334E-01 -1.1431E+01  1.169E+00  3.3966E+00  1.2511E+00
 -1.214  9.1098E+00  5.1833E-01 -1.1602E+01  1.167E+00  3.5124E+00  1.2938E+00
 -1.051  9.0340E+00  5.4218E-01 -1.2277E+01  1.160E+00  3.8662E+00  1.4241E+00
 -0.858  8.9617E+00  5.6400E-01 -1.3171E+01  1.152E+00  4.1939E+00  1.5448E+00
 -0.607  8.8925E+00  4.6353E-01 -1.4622E+01  1.146E+00  4.4998E+00  1.6575E+00
  0.000  8.8261E+00  2.2440E-04 -1.3741E+01  1.140E+00  4.7876E+00  1.7634E+00
  0.100  8.8244E+00  7.7270E-02 -1.4812E+01  1.140E+00  4.7948E+00  1.7661E+00
  0.200  8.8194E+00  1.5391E-01 -1.5819E+01  1.139E+00  4.8164E+00  1.7741E+00
  0.300  8.8109E+00  2.2901E-01 -1.6762E+01  1.139E+00  4.8519E+00  1.7874E+00
  0.400  8.7992E+00  3.0119E-01 -1.7641E+01  1.138E+00  4.9004E+00  1.8058E+00
  0.500  8.7843E+00  3.6861E-01 -1.8461E+01  1.137E+00  4.9607E+00  1.8293E+00
  0.600  8.7662E+00  4.2906E-01 -1.9223E+01  1.135E+00  5.0315E+00  1.8576E+00
  0.700  8.7449E+00  4.8046E-01 -1.9933E+01  1.134E+00  5.1112E+00  1.8906E+00
  0.800  8.7207E+00  5.2116E-01 -2.0595E+01  1.133E+00  5.1977E+00  1.9280E+00
  0.900  8.6935E+00  5.5040E-01 -2.1213E+01  1.132E+00  5.2891E+00  1.9697E+00
  1.000  8.6634E+00  5.6829E-01 -2.1792E+01  1.131E+00  5.3831E+00  2.0155E+00
  1.100  8.6303E+00  5.7578E-01 -2.2333E+01  1.130E+00  5.4776E+00  2.0651E+00
  1.200  8.5945E+00  5.7430E-01 -2.2840E+01  1.130E+00  5.5705E+00  2.1185E+00
  1.300  8.5557E+00  5.6552E-01 -2.3315E+01  1.130E+00  5.6597E+00  2.1753E+00
  1.400  8.5140E+00  5.5104E-01 -2.3757E+01  1.131E+00  5.7434E+00  2.2356E+00
  1.500  8.4693E+00  5.3230E-01 -2.4166E+01  1.132E+00  5.8203E+00  2.2991E+00
  1.600  8.4213E+00  5.1053E-01 -2.4543E+01  1.134E+00  5.8895E+00  2.3657E+00
  1.700  8.3700E+00  4.8671E-01 -2.4887E+01  1.136E+00  5.9507E+00  2.4355E+00
  1.800  8.3151E+00  4.6170E-01 -2.5194E+01  1.139E+00  6.0041E+00  2.5083E+00
  1.900  8.2562E+00  4.3627E-01 -2.5464E+01  1.142E+00  6.0509E+00  2.5841E+00
  2.000  8.1930E+00  4.1115E-01 -2.5694E+01  1.146E+00  6.0930E+00  2.6630E+00
  2.200  8.0520E+00  3.6490E-01 -2.6023E+01  1.153E+00  6.1754E+00  2.8302E+00
  2.400  7.8826E+00  3.2753E-01 -2.6119E+01  1.159E+00  6.2884E+00  3.0135E+00
  2.600  7.6612E+00  2.9527E-01 -2.5954E+01  1.258E+00  5.3182E+00  3.2209E+00
  2.800  7.5818E+00  3.0612E-01 -2.6335E+01  1.373E+00  4.4445E+00  3.3783E+00
  3.000  7.5387E+00  3.4180E-01 -2.6858E+01  1.403E+00  4.1496E+00  3.5179E+00
  3.200  7.4571E+00  3.7246E-01 -2.7245E+01  1.408E+00  4.0168E+00  3.6684E+00
  3.400  7.3608E+00  3.8754E-01 -2.7576E+01  1.399E+00  3.9784E+00  3.8243E+00
  3.600  7.2532E+00  3.7845E-01 -2.7872E+01  1.375E+00  3.9971E+00  3.9851E+00
  3.800  7.1388E+00  3.4480E-01 -2.8148E+01  1.353E+00  4.0545E+00  4.1501E+00
  4.000  7.0196E+00  2.9475E-01 -2.8409E+01  1.324E+00  4.1400E+00  4.3191E+00
  4.200  6.8973E+00  2.3719E-01 -2.8665E+01  1.299E+00  4.2471E+00  4.4915E+00
