 name:     molybdenum                                             Feff 8.20
 formula:  Mo
 sites:    Mo1
 refer1:   Kittel, ISSP
 refer2:
 schoen:
 notes1:   metal, bcc
 POT  SCF  20  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=42 Rmt= 1.505 Rnm= 1.561 K  shell
 Pot 1 Z=42 Rmt= 1.476 Rnm= 1.527
 Gam_ch=5.613E+00 H-L exch
 Mu=-8.816E+00 kf=2.135E+00 Vint=-2.050E+01 Rs_int= 1.698
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    1      icalc       2
 -----------------------------------------------------------------------
   2   8.000   2.7193    2.8860   -8.81559 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  42 Mo       absorbing atom
     1.5700    1.5700    1.5700  1  42 Mo    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -1.960  9.8260E+00  1.8895E+00 -7.6029E+00  1.028E+00  1.0411E+00  3.8349E-01
 -1.820  9.5755E+00  2.2005E+00 -7.6489E+00  1.127E+00  1.3982E+00  5.1501E-01
 -1.680  9.4261E+00  1.9668E+00 -7.7134E+00  1.170E+00  1.9385E+00  7.1403E-01
 -1.540  9.3119E+00  1.4846E+00 -7.7431E+00  1.179E+00  2.5081E+00  9.2384E-01
 -1.400  9.2159E+00  1.1959E+00 -7.8279E+00  1.176E+00  2.9957E+00  1.1034E+00
 -1.260  9.1340E+00  1.0265E+00 -7.9717E+00  1.169E+00  3.3966E+00  1.2511E+00
 -1.214  9.1098E+00  9.8392E-01 -8.0313E+00  1.167E+00  3.5124E+00  1.2938E+00
 -1.051  9.0340E+00  8.4980E-01 -8.2832E+00  1.160E+00  3.8662E+00  1.4241E+00
 -0.858  8.9617E+00  6.8359E-01 -8.6762E+00  1.152E+00  4.1939E+00  1.5448E+00
 -0.607  8.8925E+00  4.5458E-01 -9.3839E+00  1.146E+00  4.4998E+00  1.6575E+00
  0.000  8.8261E+00  1.9420E-04 -1.2058E+01  1.140E+00  4.7876E+00  1.7634E+00
  0.100  8.8244E+00  6.6726E-02 -1.2585E+01  1.140E+00  4.7948E+00  1.7661E+00
  0.200  8.8194E+00  1.3207E-01 -1.3082E+01  1.139E+00  4.8164E+00  1.7741E+00
  0.300  8.8109E+00  1.9464E-01 -1.3549E+01  1.139E+00  4.8519E+00  1.7874E+00
  0.400  8.7992E+00  2.5301E-01 -1.3987E+01  1.138E+00  4.9004E+00  1.8058E+00
  0.500  8.7843E+00  3.0594E-01 -1.4396E+01  1.137E+00  4.9607E+00  1.8293E+00
  0.600  8.7662E+00  3.5190E-01 -1.4780E+01  1.135E+00  5.0315E+00  1.8576E+00
  0.700  8.7449E+00  3.9033E-01 -1.5139E+01  1.134E+00  5.1112E+00  1.8906E+00
  0.800  8.7207E+00  4.2064E-01 -1.5475E+01  1.133E+00  5.1977E+00  1.9280E+00
  0.900  8.6935E+00  4.4282E-01 -1.5791E+01  1.132E+00  5.2891E+00  1.9697E+00
  1.000  8.6634E+00  4.5725E-01 -1.6087E+01  1.131E+00  5.3831E+00  2.0155E+00
  1.100  8.6303E+00  4.6461E-01 -1.6364E+01  1.130E+00  5.4776E+00  2.0651E+00
  1.200  8.5945E+00  4.6569E-01 -1.6622E+01  1.130E+00  5.5705E+00  2.1185E+00
  1.300  8.5557E+00  4.6132E-01 -1.6859E+01  1.130E+00  5.6597E+00  2.1753E+00
  1.400  8.5140E+00  4.5226E-01 -1.7076E+01  1.131E+00  5.7434E+00  2.2356E+00
  1.500  8.4693E+00  4.3922E-01 -1.7270E+01  1.132E+00  5.8203E+00  2.2991E+00
  1.600  8.4213E+00  4.2285E-01 -1.7437E+01  1.134E+00  5.8895E+00  2.3657E+00
  1.700  8.3700E+00  4.0389E-01 -1.7575E+01  1.136E+00  5.9507E+00  2.4355E+00
  1.800  8.3151E+00  3.8329E-01 -1.7678E+01  1.139E+00  6.0041E+00  2.5083E+00
  1.900  8.2562E+00  3.6241E-01 -1.7742E+01  1.142E+00  6.0509E+00  2.5841E+00
  2.000  8.1930E+00  3.4324E-01 -1.7759E+01  1.146E+00  6.0930E+00  2.6630E+00
  2.200  8.0520E+00  3.2166E-01 -1.7644E+01  1.153E+00  6.1754E+00  2.8302E+00
  2.400  7.8826E+00  3.4297E-01 -1.7345E+01  1.159E+00  6.2884E+00  3.0135E+00
  2.600  7.6612E+00  3.7830E-01 -1.6964E+01  1.258E+00  5.3182E+00  3.2209E+00
  2.800  7.5818E+00  4.4481E-01 -1.6995E+01  1.373E+00  4.4445E+00  3.3783E+00
  3.000  7.5387E+00  5.2823E-01 -1.7159E+01  1.403E+00  4.1496E+00  3.5179E+00
  3.200  7.4571E+00  5.9078E-01 -1.7288E+01  1.408E+00  4.0168E+00  3.6684E+00
  3.400  7.3608E+00  6.2315E-01 -1.7398E+01  1.399E+00  3.9784E+00  3.8243E+00
  3.600  7.2532E+00  6.2297E-01 -1.7486E+01  1.375E+00  3.9971E+00  3.9851E+00
  3.800  7.1388E+00  5.9140E-01 -1.7550E+01  1.353E+00  4.0545E+00  4.1501E+00
  4.000  7.0196E+00  5.4000E-01 -1.7582E+01  1.324E+00  4.1400E+00  4.3191E+00
  4.200  6.8973E+00  4.7713E-01 -1.7575E+01  1.299E+00  4.2471E+00  4.4915E+00
  4.400  6.7739E+00  4.1253E-01 -1.7517E+01  1.272E+00  4.3714E+00  4.6669E+00
  4.600  6.6498E+00  3.5645E-01 -1.7397E+01  1.248E+00  4.5100E+00  4.8449E+00
  4.800  6.5259E+00  3.1716E-01 -1.7215E+01  1.225E+00  4.6606E+00  5.0254E+00
  5.000  6.4028E+00  3.0151E-01 -1.6990E+01  1.205E+00  4.8217E+00  5.2078E+00
  5.200  6.2806E+00  3.1024E-01 -1.6772E+01  1.186E+00  4.9919E+00  5.3921E+00
  5.400  6.1596E+00  3.3832E-01 -1.6598E+01  1.169E+00  5.1702E+00  5.5780E+00
  5.600  6.0398E+00  3.7786E-01 -1.6477E+01  1.153E+00  5.3558E+00  5.7653E+00
  5.800  5.9213E+00  4.2279E-01 -1.6405E+01  1.138E+00  5.5482E+00  5.9538E+00
  6.000  5.8036E+00  4.6907E-01 -1.6370E+01  1.123E+00  5.7466E+00  6.1434E+00
  6.500  5.5113E+00  5.7642E-01 -1.6372E+01  1.084E+00  6.2666E+00  6.6215E+00
  7.000  5.2233E+00  6.5680E-01 -1.6440E+01  1.052E+00  6.8165E+00  7.1041E+00
  7.500  4.9461E+00  7.1089E-01 -1.6533E+01  1.026E+00  7.3924E+00  7.5900E+00
  8.000  4.6808E+00  7.4367E-01 -1.6633E+01  1.008E+00  7.9913E+00  8.0786E+00
  8.500  4.4247E+00  7.5850E-01 -1.6736E+01  9.930E-01  8.6109E+00  8.5692E+00
  9.000  4.1773E+00  7.5678E-01 -1.6843E+01  9.809E-01  9.2496E+00  9.0613E+00
  9.500  3.9406E+00  7.4376E-01 -1.6951E+01  9.711E-01  9.9058E+00  9.5547E+00
 10.000  3.7153E+00  7.2397E-01 -1.7058E+01  9.636E-01  1.0578E+01  1.0049E+01
 11.000  3.2920E+00  6.6747E-01 -1.7269E+01  9.538E-01  1.1968E+01  1.1040E+01
 12.000  2.8992E+00  6.0098E-01 -1.7479E+01  9.467E-01  1.3413E+01  1.2034E+01
 13.000  2.5382E+00  5.3342E-01 -1.7685E+01  9.431E-01  1.4907E+01  1.3028E+01
 14.000  2.2012E+00  4.6863E-01 -1.7889E+01  9.406E-01  1.6445E+01  1.4024E+01
 15.000  1.8899E+00  4.1052E-01 -1.8090E+01  9.385E-01  1.8025E+01  1.5021E+01
 16.000  1.5984E+00  3.5883E-01 -1.8289E+01  9.362E-01  1.9643E+01  1.6018E+01
 17.000  1.3235E+00  3.1466E-01 -1.8477E+01  9.336E-01  2.1296E+01  1.7016E+01
 18.000  1.0651E+00  2.7971E-01 -1.8666E+01  9.324E-01  2.2983E+01  1.8014E+01
 19.000  8.1969E-01  2.5167E-01 -1.8860E+01  9.317E-01  2.4700E+01  1.9013E+01
 20.000  5.8930E-01  2.2699E-01 -1.9075E+01  9.318E-01  2.6447E+01  2.0012E+01
 21.000  3.7015E-01  2.0212E-01 -1.9295E+01  9.322E-01  2.8221E+01  2.1011E+01
 22.000  1.6378E-01  1.7985E-01 -1.9530E+01  9.331E-01  3.0021E+01  2.2010E+01
 23.000 -3.3537E-02  1.5645E-01 -1.9766E+01  9.341E-01  3.1846E+01  2.3009E+01
 24.000 -2.1963E-01  1.3538E-01 -2.0000E+01  9.353E-01  3.3694E+01  2.4008E+01
 25.000 -3.9687E-01  1.1462E-01 -2.0241E+01  9.366E-01  3.5564E+01  2.5007E+01
