 isopropyl Ni complex                                             Feff 8.10
 Abs   Z=28 Rmt= 1.344 Rnm= 1.424 K  shell
 Pot 1 Z= 7 Rmt= 0.772 Rnm= 1.001
 Pot 2 Z= 8 Rmt= 0.803 Rnm= 1.024
 Pot 3 Z= 6 Rmt= 0.879 Rnm= 1.105
 Gam_ch=1.576E+00 H-L exch
 Mu= 6.447E+00 kf=2.466E+00 Vint=-1.673E+01 Rs_int= 1.471
 Path    1      icalc       2
 -----------------------------------------------------------------------
   2   2.000   1.9636    2.0945    6.44670 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  28 Ni       absorbing atom
     1.3885    1.3885    0.0000  2   8 O     
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
  0.000  3.1718E+00  0.0000E+00 -2.4111E+00  1.007E+00  2.3854E+01  2.4666E+00
  0.100  3.1715E+00  3.8578E-02 -2.7974E+00  1.007E+00  2.3872E+01  2.4686E+00
  0.200  3.1706E+00  7.6873E-02 -3.1709E+00  1.007E+00  2.3927E+01  2.4744E+00
  0.300  3.1690E+00  1.1461E-01 -3.5317E+00  1.007E+00  2.4013E+01  2.4840E+00
  0.400  3.1668E+00  1.5154E-01 -3.8799E+00  1.007E+00  2.4123E+01  2.4974E+00
  0.500  3.1638E+00  1.8742E-01 -4.2155E+00  1.008E+00  2.4249E+01  2.5146E+00
  0.600  3.1601E+00  2.2207E-01 -4.5387E+00  1.008E+00  2.4378E+01  2.5354E+00
  0.700  3.1555E+00  2.5531E-01 -4.8497E+00  1.008E+00  2.4496E+01  2.5598E+00
  0.800  3.1501E+00  2.8702E-01 -5.1486E+00  1.008E+00  2.4587E+01  2.5878E+00
  0.900  3.1436E+00  3.1710E-01 -5.4355E+00  1.008E+00  2.4637E+01  2.6191E+00
  1.000  3.1362E+00  3.4550E-01 -5.7108E+00  1.009E+00  2.4629E+01  2.6538E+00
  1.100  3.1275E+00  3.7215E-01 -5.9745E+00  1.009E+00  2.4549E+01  2.6916E+00
  1.200  3.1177E+00  3.9706E-01 -6.2268E+00  1.009E+00  2.4387E+01  2.7326E+00
  1.300  3.1066E+00  4.2021E-01 -6.4679E+00  1.010E+00  2.4134E+01  2.7767E+00
  1.400  3.0940E+00  4.4162E-01 -6.6979E+00  1.011E+00  2.3789E+01  2.8236E+00
  1.500  3.0799E+00  4.6129E-01 -6.9169E+00  1.012E+00  2.3354E+01  2.8735E+00
  1.600  3.0640E+00  4.7925E-01 -7.1250E+00  1.013E+00  2.2836E+01  2.9262E+00
  1.700  3.0462E+00  4.9551E-01 -7.3221E+00  1.015E+00  2.2248E+01  2.9816E+00
  1.800  3.0263E+00  5.1007E-01 -7.5084E+00  1.017E+00  2.1604E+01  3.0398E+00
  1.900  3.0041E+00  5.2293E-01 -7.6837E+00  1.020E+00  2.0922E+01  3.1006E+00
  2.000  2.9793E+00  5.3409E-01 -7.8479E+00  1.024E+00  2.0221E+01  3.1641E+00
  2.200  2.9213E+00  5.5119E-01 -8.1430E+00  1.032E+00  1.8836E+01  3.2991E+00
  2.400  2.8547E+00  5.6103E-01 -8.4037E+00  1.035E+00  1.7588E+01  3.4448E+00
  2.600  2.7602E+00  5.6312E-01 -8.6273E+00  1.026E+00  1.6598E+01  3.6018E+00
  2.800  2.6078E+00  5.5363E-01 -8.7741E+00  1.015E+00  1.5953E+01  3.7817E+00
  3.000  2.4763E+00  5.8554E-01 -8.9377E+00  1.128E+00  8.8834E+00  3.9536E+00
  3.200  2.4315E+00  6.0423E-01 -9.1569E+00  1.180E+00  7.2569E+00  4.0905E+00
  3.400  2.3919E+00  6.0298E-01 -9.3659E+00  1.209E+00  6.5428E+00  4.2256E+00
  3.600  2.3341E+00  5.8921E-01 -9.5524E+00  1.223E+00  6.1705E+00  4.3699E+00
  3.800  2.2684E+00  5.6668E-01 -9.7282E+00  1.227E+00  5.9828E+00  4.5192E+00
  4.000  2.1974E+00  5.3825E-01 -9.8943E+00  1.228E+00  5.9043E+00  4.6731E+00
  4.200  2.1235E+00  5.0753E-01 -1.0057E+01  1.220E+00  5.8977E+00  4.8312E+00
  4.400  2.0466E+00  4.7543E-01 -1.0213E+01  1.212E+00  5.9418E+00  4.9930E+00
