 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
 Abs   Z=26 Rmt= 1.120 Rnm= 1.283 K shell
 Pot 1 Z= 6 Rmt= 0.729 Rnm= 1.073
 Gam_ch=1.325E+00 H-L exch
 Mu=-4.340E+00 kf=2.569E+00 Vint=-2.949E+01 Rs_int= 1.412
 -------------------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000    10.000     2   2.0557
 feff0002.dat 0.00000    29.740    20.000     3   2.7642
 feff0003.dat 0.00000    12.635    20.000     3   3.2020
 feff0004.dat 0.00000     8.766    20.000     4   3.4727
 feff0005.dat 0.00000    10.122    20.000     3   3.7620
 feff0006.dat 0.00000     9.731    40.000     4   3.9106
 feff0007.dat 0.00000    20.546    20.000     3   3.9854
 feff0008.dat 0.00000    13.906    10.000     3   4.1113
 feff0009.dat 0.00000    15.799    10.000     4   4.1114
 feff0010.dat 0.00000    12.761    20.000     4   4.1114
 feff0011.dat 0.00000     3.912    10.000     4   4.1114
 feff0012.dat 0.00000     4.110    20.000     4   4.1114
 feff0013.dat 0.00000     3.604    20.000     4   4.1113
 feff0014.dat 0.00000     5.247    20.000     4   4.1114
 feff0015.dat 0.00000     6.272    20.000     4   4.3484
 feff0016.dat 0.00000     3.991    20.000     4   4.3484
 feff0017.dat 0.00000     6.363    40.000     4   4.4705
 feff0018.dat 0.00000     8.469    40.000     4   4.6939
 feff0019.dat 0.00000     8.419    40.000     4   4.8198
