 Eclipsed structure of ferrocene with a=9.98, b=c=10
 Rmax  5.0000,  keep limit  0.000, heap limit  0.000    Feff 6L.02    paths 3.05
 Plane wave chi amplitude filter   2.50%
 -------------------------------------------------------------------------------
     1    2  10.000  index, nleg, degeneracy, r=  2.0201
    1.635265    0.366470    1.128055   1 'C     '     2.0201  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0201  112.1100    0.0000
    1.635265   -0.959538   -0.697182   1 'C     '     2.0201  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0201  112.1100    0.0000
    16    4  20.000  index, nleg, degeneracy, r=  4.2761
      x           y           z     ipot  label      rleg      beta        eta
    1.635265    0.366470    1.128055   1 'C     '     2.0201  123.9451    0.0000
    1.635265   -0.959538   -0.697182   1 'C     '     2.2561  180.0000    0.0000
    1.635265    0.366470    1.128055   1 'C     '     2.2561  123.9451    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.0201  180.0000    0.0000
    17    4  16.000  index, nleg, degeneracy, r=  4.2761
      x           y           z     ipot  label      rleg      beta        eta
    1.635265    1.186038    0.000000   1 'C     '     2.0201  123.9439   77.3666
    1.635265   -0.959538   -0.697182   1 'C     '     2.2560  143.9989  -77.3664
    1.635265    0.366470    1.128055   1 'C     '     2.2561  123.9451   81.4069
    0.000000    0.000000    0.000000   0 'Fe    '     2.0201  139.6222  -81.4100
    18    4  40.000  index, nleg, degeneracy, r=  4.7038
      x           y           z     ipot  label      rleg      beta        eta
   -1.635265   -0.959538    0.697182   1 'C     '     2.0201  110.1871   -2.8627
   -1.635265    0.366470    1.128055   1 'C     '     1.3943  100.1065   14.9745
    1.635265    0.366470   -1.128055   1 'C     '     3.9732  169.5481 -150.5287
    0.000000    0.000000    0.000000   0 'Fe    '     2.0201   20.9073  164.2770
    19    4  40.000  index, nleg, degeneracy, r=  4.9258
      x           y           z     ipot  label      rleg      beta        eta
   -1.635265   -0.959538   -0.697182   1 'C     '     2.0201  123.9448   -9.4372
   -1.635265    0.366470    1.128055   1 'C     '     2.2561   96.9618   16.6408
    1.635265    1.186038    0.000000   1 'C     '     3.5554  151.6411 -117.1764
    0.000000    0.000000    0.000000   0 'Fe    '     2.0201   20.9072  126.6099
