# Athena data file -- Athena version 0.8.056
# Saving 15mM_fc_trans_nov12.txt as chi(k)
# .  Element=Fe   Edge=K
#------------------------
#   k         chi       dchi
  4.0500000       0.50897481E-01   0.0017132647670696
  4.1000000       0.55586595E-01   0.0014942983093785
  4.1500000       0.70499641E-01   0.0017968747939021
  4.2000000       0.69783327E-01   0.0010457847283521
  4.2500000       0.74615061E-01   0.0024764577706035
  4.3000000       0.74135748E-01   0.0019307832101889
  4.3500000       0.71804501E-01   0.0010455186124043
  4.4000000       0.68235522E-01   0.0009631140389481
  4.4500000       0.58140833E-01   0.0000401975216808
  4.5000000       0.68427495E-01   0.0003633387929773
  4.5500000       0.58547103E-01   0.0020344401806750
  4.6000000       0.45981702E-01   0.0014490256224252
  4.6500000       0.45552415E-01   0.0003330424547729
  4.7000000       0.44034969E-01   0.0003806870801229
  4.7500000       0.26163260E-01   0.0006108372828675
  4.8000000       0.14624782E-01   0.0016809491273429
  4.8500000       0.14704411E-01   0.0029226311551155
  4.9000000      -0.95210035E-02   0.0029513372320751
  4.9500000       0.20651327E-02   0.0001264352216929
  5.0000000      -0.14062657E-01   0.0004911109270795
  5.0500000      -0.22333351E-01   0.0012867759258404
  5.1000000      -0.25520854E-01   0.0021246502405532
  5.1500000      -0.35438554E-01   0.0016243700262879
  5.2000000      -0.46393054E-01   0.0006463053742321
  5.2500000      -0.46305937E-01   0.0003943814143086
  5.3000000      -0.40090184E-01   0.0005360678927856
  5.3500000      -0.42035973E-01   0.0012375295450083
  5.4000000      -0.48229672E-01   0.0022464525701037
  5.4500000      -0.45169780E-01   0.0015149326935016
  5.5000000      -0.38698055E-01   0.0002962427770307
  5.5500000      -0.40410448E-01   0.0010643450064403
  5.6000000      -0.42276327E-01   0.0020390908155576
  5.6500000      -0.34609465E-01   0.0014621296349477
  5.7000000      -0.24813810E-01   0.0009300864629391
  5.7500000      -0.18030110E-01   0.0013698281697881
  5.8000000      -0.97866930E-02   0.0015678133047166
  5.8500000       0.14237640E-02   0.0009577813660498
  5.9000000       0.89683986E-02   0.0009698233710358
  5.9500000       0.11874741E-01   0.0016938895512415
  6.0000000       0.14261179E-01   0.0029603466206625
  6.0500000       0.17234081E-01   0.0044522737811748
  6.1000000       0.22467536E-01   0.0030982874097124
  6.1500000       0.27333940E-01   0.0020176349862341
  6.2000000       0.30023878E-01   0.0024993561198544
  6.2500000       0.30640153E-01   0.0023492957616279
  6.3000000       0.29541075E-01   0.0013843657415414
  6.3500000       0.29689075E-01   0.0011103612977946
  6.4000000       0.30283489E-01   0.0009832356982265
  6.4500000       0.30139624E-01   0.0008561100986584
  6.5000000       0.28570141E-01   0.0008061115824774
  6.5500000       0.24033727E-01   0.0008033251425800
  6.6000000       0.12120185E-01   0.0014546691547528
  6.6500000       0.69588209E-02   0.0022589653401869
  6.7000000       0.11776525E-01   0.0033217199455602
  6.7500000       0.61735477E-02   0.0025996119872325
  6.8000000      -0.24578910E-02   0.0016086732516045
  6.8500000      -0.44165560E-02   0.0019210073387477
  6.9000000      -0.52294722E-02   0.0016937867617067
  6.9500000      -0.75671617E-02   0.0015898313942770
  7.0000000      -0.12923704E-01   0.0027268547801270
  7.0500000      -0.14694838E-01   0.0038430503411228
  7.1000000      -0.13906702E-01   0.0045119087728360
  7.1500000      -0.14190107E-01   0.0030534512517507
  7.2000000      -0.14754779E-01   0.0015949937306654
  7.2500000      -0.15810327E-01   0.0007419729081022
  7.3000000      -0.17538998E-01   0.0015941131846478
  7.3500000      -0.18391345E-01   0.0024462534611935
  7.4000000      -0.17029637E-01   0.0027381156397092
  7.4500000      -0.14075407E-01   0.0022011251845215
  7.5000000      -0.12027768E-01   0.0026440119497945
  7.5500000      -0.13015826E-01   0.0019952469114155
  7.6000000      -0.14772410E-01   0.0005584560775943
  7.6500000      -0.11423695E-01   0.0014139167644023
  7.7000000      -0.22204719E-02   0.0023302770041852
  7.7500000      -0.19646022E-02   0.0019083737244469
  7.8000000      -0.91767650E-02   0.0001816838911539
  7.8500000      -0.13124484E-02   0.0005164287699862
  7.9000000      -0.21271389E-03   0.0006036428265555
  7.9500000       0.24485802E-02   0.0019966230026137
  8.0000000       0.11069213E-01   0.0056384836782213
  8.0500000       0.63624951E-02   0.0026678148082772
  8.1000000       0.73605257E-02   0.0013030425645953
  8.1500000       0.84339224E-02   0.0015943847984164
  8.2000000       0.56205610E-02   0.0023375790671100
  8.2500000       0.22557174E-02   0.0006127325390749
  8.3000000       0.16480554E-02   0.0003266306801924
  8.3500000       0.84783867E-02   0.0006614934782609
  8.4000000       0.97661230E-02   0.0015450885857347
  8.4500000       0.25524678E-02   0.0025996336363563
  8.5000000       0.96135156E-02   0.0022890324178998
  8.5500000       0.14306598E-01   0.0032851634218824
  8.6000000       0.15865109E-01   0.0043893992986357
  8.6500000       0.12810154E-01   0.0037717115923494
  8.7000000       0.10169363E-01   0.0018167318157152
  8.7500000       0.12419981E-01   0.0041941188623940
  8.8000000      -0.21904295E-02   0.0036193101240727
  8.8500000      -0.37516845E-02   0.0013045791731058
  8.9000000      -0.40311303E-03   0.0009830250889662
  8.9500000       0.59663351E-02   0.0011411140095154
  9.0000000       0.48021490E-02   0.0007005252974030
  9.0500000      -0.10283386E-01   0.0011986458911244
  9.1000000      -0.58778190E-04   0.0044288204135828
  9.1500000      -0.10252975E-01   0.0055813269676016
  9.2000000      -0.37332564E-02   0.0024721218906274
  9.2500000      -0.69383376E-02   0.0007642654083072
  9.3000000      -0.11596573E-01   0.0005223851711242
  9.3500000      -0.90105510E-02   0.0009303743501716
  9.4000000      -0.73701747E-02   0.0014291369346649
  9.4500000      -0.88568287E-02   0.0013495789736400
  9.5000000      -0.90479101E-02   0.0007022441363527
  9.5500000       0.14567305E-02   0.0029685343459396
  9.6000000      -0.11533164E-01   0.0012432647561571
  9.6500000      -0.57454787E-02   0.0005630727275786
  9.7000000      -0.49451572E-02   0.0001889287802280
  9.7500000      -0.63145900E-02   0.0009790918115057
  9.8000000      -0.43341547E-02   0.0022913850828605
  9.8500000      -0.12804011E-03   0.0027276579016970
  9.9000000      -0.45749418E-02   0.0014339522710093
  9.9500000      -0.38456581E-02   0.0006302023500557
  10.000000       0.24547042E-02    0.0013244869977427
  10.050000       0.96590287E-03    0.0012844556316575
  10.100000       0.11568740E-01    0.0013704445995306
  10.150000       0.96543086E-02    0.0007342062411522
  10.200000       0.64624725E-02    0.0025914267879141
  10.250000       0.39054424E-02    0.0038976945454754
