                        ENERGY                            WM                        WM_ERR
            6.9036999999999997            0.0086114217820897            0.0002349240342951
            6.9136899999999999            0.0082024980136428            0.0002307600360724
            6.9236899999999997            0.0076890918657688            0.0002117663329962
            6.9337000000000000            0.0072218996745948            0.0001954276642132
            6.9436999999999998            0.0067795876884484            0.0001838463525152
            6.9536899999999999            0.0063874974967898            0.0001740333192752
            6.9636899999999997            0.0059840607854043            0.0001624622435740
            6.9736999999999991            0.0057017474396295            0.0001532895203247
            6.9836999999999998            0.0053822023071889            0.0001427553152748
            6.9936799999999995            0.0050930914401310            0.0001377226998286
            7.0036799999999992            0.0048795534580609            0.0001292524503698
            7.0136899999999995            0.0046136488007486            0.0001239968620196
            7.0236799999999997            0.0044404909921640            0.0001175446198922
            7.0336799999999995            0.0042491063004641            0.0001123515800694
            7.0436999999999994            0.0041010782623784            0.0001076221092388
            7.0536999999999992            0.0039509760857212            0.0001040096814876
            7.0636799999999997            0.0038248419823209            0.0001015239620295
            7.0736999999999997            0.0036859017110305            0.0000961966255393
            7.0836799999999993            0.0035883024990227            0.0000912451534520
            7.0936999999999992            0.0035445111456937            0.0000898921850351
            7.1036899999999994            0.0035151638161939            0.0000872906057495
            7.1039299999999992            0.0035080720878409            0.0000868450614640
            7.1041799999999995            0.0035058304040265            0.0000876489950988
            7.1044399999999994            0.0035004709403258            0.0000867472626626
            7.1046999999999993            0.0035086185019101            0.0000890711770652
            7.1049299999999995            0.0035124356080271            0.0000862158519621
            7.1051899999999995            0.0035085893922613            0.0000879205296153
            7.1054399999999998            0.0035036353071980            0.0000876983409641
            7.1056799999999996            0.0035201745538598            0.0000868140195181
            7.1059299999999999            0.0035016584540635            0.0000866618170072
            7.1061899999999998            0.0035104825070734            0.0000880309360361
            7.1064200000000000            0.0035209516387925            0.0000889132141923
            7.1066799999999999            0.0035144587511237            0.0000876805078200
            7.1069299999999993            0.0035093409379232            0.0000874912560659
            7.1071699999999991            0.0035180349525593            0.0000852260824637
            7.1074299999999999            0.0035044763310053            0.0000850773891998
            7.1076799999999993            0.0035132828524496            0.0000879539092437
            7.1079199999999991            0.0035121694574210            0.0000845408751964
            7.1081699999999994            0.0035356691388653            0.0000870855710973
            7.1084299999999994            0.0035280057736019            0.0000866530527054
            7.1086599999999995            0.0035274812286148            0.0000860969595866
            7.1089199999999995            0.0035276074703528            0.0000862447061147
            7.1091799999999994            0.0035149250422725            0.0000853283689986
            7.1094099999999996            0.0035374288516729            0.0000857952462522
            7.1096699999999995            0.0035272620235900            0.0000864579878683
            7.1099199999999998            0.0035245076664656            0.0000873214351189
            7.1101599999999996            0.0035343514076229            0.0000848153962212
            7.1104099999999999            0.0035349795221553            0.0000844962095290
            7.1106699999999998            0.0035417084713993            0.0000870058620409
            7.1108999999999991            0.0035403656963264            0.0000859668139188
            7.1111599999999999            0.0035466581145106            0.0000852782612652
            7.1114199999999999            0.0035497077187218            0.0000858057074440
            7.1116499999999991            0.0035624959481585            0.0000856502480413
            7.1119100000000000            0.0035352087459825            0.0000841619573578
            7.1121599999999994            0.0035668970299612            0.0000854899618863
            7.1123999999999992            0.0035533591295256            0.0000842705614887
            7.1126599999999991            0.0035732012485995            0.0000850475106581
            7.1129099999999994            0.0035645315167268            0.0000841562843208
            7.1131499999999992            0.0035577958461266            0.0000836939092772
            7.1133999999999995            0.0035689509874701            0.0000854493360842
            7.1136399999999993            0.0035718717337861            0.0000819560036847
            7.1138899999999996            0.0035944815060634            0.0000857554795975
            7.1141499999999995            0.0035727494870614            0.0000836219136509
            7.1143899999999993            0.0036118427236838            0.0000847778362569
            7.1146399999999996            0.0036049075415484            0.0000839302370491
            7.1148999999999996            0.0036059333651121            0.0000874151021330
            7.1151299999999997            0.0036169846547059            0.0000852984879598
            7.1153899999999997            0.0036162336778157            0.0000856795215225
            7.1156499999999996            0.0036326460075622            0.0000832577371010
            7.1158799999999998            0.0036460938980619            0.0000848273028206
            7.1161399999999997            0.0036383846373355            0.0000852517144171
            7.1163999999999996            0.0036292894754641            0.0000852455674093
            7.1166299999999998            0.0036412619638544            0.0000841548754538
            7.1168899999999997            0.0036503659015177            0.0000846962225037
            7.1171399999999991            0.0036674413428725            0.0000832509973685
            7.1173799999999998            0.0036711884642364            0.0000837828699634
            7.1176399999999997            0.0036773662530344            0.0000846031103837
            7.1178699999999999            0.0036753038374130            0.0000817725541487
            7.1181299999999998            0.0036658609036393            0.0000828018806805
            7.1183899999999998            0.0037111765805977            0.0000831030268341
            7.1186199999999999            0.0037159480178677            0.0000848474298622
            7.1188799999999999            0.0037109869986935            0.0000833236109473
            7.1191299999999993            0.0037368696872429            0.0000833885660136
            7.1193700000000000            0.0037441079151606            0.0000846988979062
            7.1196299999999999            0.0037433386735717            0.0000835246341855
            7.1198599999999992            0.0037763651083147            0.0000842920778486
            7.1201199999999991            0.0037721049992916            0.0000836359280910
            7.1203799999999999            0.0037780513977433            0.0000829704633658
            7.1206099999999992            0.0038137550762232            0.0000829771813508
            7.1208699999999991            0.0038080655515877            0.0000822392383294
            7.1211300000000000            0.0038623888785146            0.0000844304489278
            7.1213599999999992            0.0038420641899844            0.0000832248837495
            7.1216199999999992            0.0038766893848474            0.0000835917785727
            7.1218499999999993            0.0038890152222893            0.0000820844516408
            7.1221099999999993            0.0039147686660511            0.0000832035282622
            7.1223699999999992            0.0039413734700578            0.0000838688209973
            7.1225999999999994            0.0039622834085354            0.0000829255846712
            7.1228599999999993            0.0039949631378706            0.0000850689104474
            7.1231199999999992            0.0040347770296004            0.0000814421709132
