 i-pr Ni complex                                                  Feff 8.10
 Abs   Z=28 Rmt= 1.220 Rnm= 1.315 K  shell
 Pot 1 Z= 7 Rmt= 0.810 Rnm= 0.952
 Pot 2 Z= 8 Rmt= 0.830 Rnm= 1.004
 Pot 3 Z= 6 Rmt= 0.777 Rnm= 0.960
 Gam_ch=1.576E+00 H-L exch
 Mu= 8.113E+00 kf=2.938E+00 Vint=-2.477E+01 Rs_int= 1.234
 Path   57      icalc       2
 -----------------------------------------------------------------------
   3   4.000   4.6852    1.8565    8.11305 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  28 Ni       absorbing atom
    -3.2782   -0.3380    3.3300  3   6 C     
    -2.2979   -0.2132    2.3277  3   6 C     
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
  8.000  3.4517E-01  1.4199E-01 -2.8076E+01  1.064E+00  8.7100E+00  8.4053E+00
  8.500  1.7306E-01  1.1841E-01 -2.8483E+01  1.053E+00  9.3177E+00  8.8748E+00
  9.000  1.1280E-02  1.0306E-01 -2.8841E+01  1.041E+00  9.9594E+00  9.3483E+00
  9.500 -1.3966E-01  9.4195E-02 -2.9142E+01  1.026E+00  1.0632E+01  9.8251E+00
 10.000 -2.8602E-01  8.8556E-02 -2.9393E+01  1.010E+00  1.1334E+01  1.0305E+01
 11.000 -5.8099E-01  7.5948E-02 -2.9835E+01  9.910E-01  1.2819E+01  1.1270E+01
 12.000 -8.6585E-01  5.8082E-02 -3.0298E+01  9.794E-01  1.4404E+01  1.2243E+01
 13.000 -1.1210E+00  4.4614E-02 -3.0744E+01  9.681E-01  1.6080E+01  1.3220E+01
 14.000 -1.3630E+00  3.8294E-02 -3.1000E+01  9.627E-01  1.7844E+01  1.4201E+01
 15.000 -1.5930E+00  3.3352E-02 -3.1183E+01  9.598E-01  1.9690E+01  1.5185E+01
 16.000 -1.8013E+00  2.7112E-02 -3.1487E+01  9.558E-01  2.1616E+01  1.6172E+01
 17.000 -2.0003E+00  2.2695E-02 -3.1827E+01  9.548E-01  2.3617E+01  1.7160E+01
 18.000 -2.1876E+00  2.0285E-02 -3.2028E+01  9.541E-01  2.5691E+01  1.8149E+01
 19.000 -2.3597E+00  1.8395E-02 -3.2248E+01  9.527E-01  2.7836E+01  1.9140E+01
 20.000 -2.5253E+00  1.7862E-02 -3.2711E+01  9.531E-01  3.0051E+01  2.0132E+01
