 Ferrocene PUBLISHED DATA                                         Feff 8.10
 Abs   Z=26 Rmt= 1.254 Rnm= 1.300 K  shell
 Pot 1 Z= 6 Rmt= 0.847 Rnm= 1.043
 Pot 2 Z= 1 Rmt= 0.763 Rnm= 0.924
 Gam_ch=1.309E+00 H-L exch
 Mu= 5.790E+00 kf=2.396E+00 Vint=-1.608E+01 Rs_int= 1.514
 Path   23      icalc       2
 -----------------------------------------------------------------------
   4  20.000   4.3788    1.9025    5.78977 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  26 Fe       absorbing atom
     1.1554    0.3754    1.6736  1   6 C     
    -0.7141   -0.9828    1.6736  1   6 C     
     1.1554    0.3754    1.6736  1   6 C     
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
  0.000  3.4886E+00  0.0000E+00 -5.0811E+00  1.016E+00  2.7901E+01  2.3964E+00
  0.100  3.4877E+00  1.9143E-02 -5.9427E+00  1.016E+00  2.7924E+01  2.3984E+00
  0.200  3.4850E+00  3.7899E-02 -6.7760E+00  1.016E+00  2.7991E+01  2.4044E+00
  0.300  3.4805E+00  5.5899E-02 -7.5812E+00  1.017E+00  2.8096E+01  2.4143E+00
  0.400  3.4741E+00  7.2818E-02 -8.3586E+00  1.017E+00  2.8228E+01  2.4281E+00
  0.500  3.4658E+00  8.8385E-02 -9.1086E+00  1.017E+00  2.8373E+01  2.4458E+00
  0.600  3.4554E+00  1.0240E-01 -9.8318E+00  1.018E+00  2.8512E+01  2.4672E+00
  0.700  3.4428E+00  1.1471E-01 -1.0529E+01  1.018E+00  2.8626E+01  2.4923E+00
  0.800  3.4281E+00  1.2527E-01 -1.1200E+01  1.019E+00  2.8693E+01  2.5210E+00
  0.900  3.4110E+00  1.3406E-01 -1.1846E+01  1.019E+00  2.8689E+01  2.5532E+00
  1.000  3.3916E+00  1.4112E-01 -1.2468E+01  1.020E+00  2.8594E+01  2.5887E+00
  1.100  3.3696E+00  1.4655E-01 -1.3065E+01  1.021E+00  2.8390E+01  2.6276E+00
  1.200  3.3450E+00  1.5045E-01 -1.3639E+01  1.022E+00  2.8065E+01  2.6696E+00
  1.300  3.3177E+00  1.5294E-01 -1.4190E+01  1.024E+00  2.7614E+01  2.7147E+00
  1.400  3.2876E+00  1.5416E-01 -1.4719E+01  1.026E+00  2.7040E+01  2.7629E+00
  1.500  3.2547E+00  1.5424E-01 -1.5224E+01  1.028E+00  2.6352E+01  2.8140E+00
  1.600  3.2189E+00  1.5328E-01 -1.5707E+01  1.030E+00  2.5567E+01  2.8679E+00
  1.700  3.1802E+00  1.5138E-01 -1.6167E+01  1.032E+00  2.4707E+01  2.9247E+00
  1.800  3.1385E+00  1.4862E-01 -1.6604E+01  1.035E+00  2.3796E+01  2.9842E+00
  1.900  3.0937E+00  1.4505E-01 -1.7019E+01  1.038E+00  2.2861E+01  3.0465E+00
  2.000  3.0458E+00  1.4070E-01 -1.7410E+01  1.041E+00  2.1927E+01  3.1116E+00
