 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
 Abs   Z=26 Rmt= 1.103 Rnm= 1.266 K shell
 Pot 1 Z= 6 Rmt= 0.719 Rnm= 1.061
 Gam_ch=1.325E+00 H-L exch
 Mu=-4.526E+00 kf=2.607E+00 Vint=-3.041E+01 Rs_int= 1.391
 -------------------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000    10.000     2   2.0272
 feff0002.dat 0.00000    29.581    20.000     3   2.7259
 feff0003.dat 0.00000    12.582    20.000     3   3.1578
 feff0004.dat 0.00000     8.612    20.000     4   3.4247
 feff0005.dat 0.00000     4.348    10.000     3   3.6694
 feff0006.dat 0.00000    14.517    20.000     3   3.8119
 feff0007.dat 0.00000     9.609    40.000     4   3.8565
 feff0008.dat 0.00000     5.144     4.000     3   4.0210
 feff0009.dat 0.00000    20.576    16.000     3   4.0209
 feff0010.dat 0.00000     5.118     4.000     4   4.0545
 feff0011.dat 0.00000    20.470    16.000     4   4.0545
 feff0012.dat 0.00000     5.922    20.000     4   4.0545
 feff0013.dat 0.00000     4.032    10.000     4   4.0545
 feff0014.dat 0.00000     3.658    20.000     4   4.0545
 feff0015.dat 0.00000     5.364    20.000     4   4.0545
 feff0016.dat 0.00000     6.258    20.000     4   4.2883
 feff0017.dat 0.00000     3.975    20.000     4   4.2883
 feff0018.dat 0.00000     7.855    40.000     4   4.5106
 feff0019.dat 0.00000     7.063    40.000     4   4.7196
 feff0020.dat 0.00000     8.588    40.000     4   4.7197
 feff0021.dat 0.00000     3.798    40.000     4   4.9424
