	e			mu			err
	8120.413410	0.001257	0.000272
	8130.419110	0.001215	0.000297
	8140.223300	0.001222	0.000299
	8149.995030	0.001160	0.000528
	8160.304220	0.001147	0.000391
	8170.068590	0.001125	0.000137
	8179.971710	0.001090	0.000289
	8190.244380	0.001084	0.000295
	8199.967600	0.001056	0.000096
	8209.887890	0.001054	0.000161
	8220.122430	0.001040	0.000122
	8229.860930	0.001019	0.000168
	8239.855960	0.001014	0.000229
	8249.934370	0.000987	0.000427
	8259.628910	0.000999	0.000088
	8269.757260	0.000990	0.000166
	8279.793700	0.000978	0.000214
	8289.442910	0.000972	0.000120
	8299.587730	0.000982	0.000201
	8309.639750	0.000984	0.000184
	8319.242100	0.001020	0.000113
	8319.479480	0.001027	0.000175
	8319.776230	0.001040	0.000150
	8320.132360	0.001053	0.000080
	8320.369800	0.001059	0.000131
	8320.666610	0.001061	0.000178
	8320.904080	0.001068	0.000113
	8321.141560	0.001071	0.000143
	8321.438440	0.001070	0.000502
	8321.735330	0.001077	0.000150
	8321.972860	0.001079	0.000099
	8322.210410	0.001081	0.000150
	8322.507360	0.001080	0.000103
	8322.744930	0.001074	0.000104
	8323.041920	0.001083	0.000160
	8323.279530	0.001073	0.000158
	8323.517150	0.001088	0.000332
	8323.754790	0.001085	0.000080
	8323.992440	0.001095	0.000234
	8324.230100	0.001101	0.000169
	8324.527200	0.001092	0.000268
	8324.705470	0.001087	0.000109
	8324.943170	0.001094	0.000131
	8325.240330	0.001104	0.000085
	8325.478060	0.001103	0.000084
	8325.775250	0.001101	0.000080
	8326.013020	0.001111	0.000337
	8326.310250	0.001112	0.000199
	8326.548050	0.001117	0.000090
	8326.785870	0.001120	0.000119
	8327.083150	0.001124	0.000138
	8327.261540	0.001130	0.000093
	8327.558860	0.001140	0.000565
	8327.856200	0.001155	0.000203
	8328.153570	0.001147	0.000136
	8328.450960	0.001155	0.000151
	8328.688880	0.001168	0.000185
	8328.926820	0.001173	0.000319
	8329.224270	0.001185	0.000146
	8329.462240	0.001189	0.000147
	8329.700220	0.001201	0.000109
	8329.938220	0.001207	0.000201
	8330.176230	0.001239	0.000166
	8330.414260	0.001258	0.000145
	8330.652300	0.001269	0.000162
	8330.949870	0.001298	0.000093
	8331.187950	0.001332	0.000527
	8331.485560	0.001368	0.000070
	8331.723660	0.001413	0.000356
	8332.021310	0.001454	0.000157
	8332.259450	0.001511	0.000216
	8332.438060	0.001534	0.000088
	8332.735760	0.001563	0.000168
	8332.973940	0.001592	0.000285
	8333.212130	0.001596	0.000178
	8333.509890	0.001613	0.000196
	8333.807670	0.001608	0.000101
	8334.045920	0.001624	0.000123
	8334.343740	0.001620	0.000152
	8334.582010	0.001604	0.000218
	8334.879870	0.001591	0.000255
	8335.118170	0.001604	0.000214
	8335.296910	0.001591	0.000282
	8335.594830	0.001615	0.000198
	8335.833170	0.001641	0.000098
	8336.071530	0.001683	0.000095
	8336.309910	0.001722	0.000254
	8336.548300	0.001756	0.000267
	8336.727100	0.001822	0.000419
	8337.025110	0.001887	0.000093
	8337.263550	0.001949	0.000182
	8337.561600	0.002026	0.000217
	8337.800070	0.002108	0.000256
	8338.038540	0.002198	0.000105
	8338.336660	0.002308	0.000226
	8338.515540	0.002443	0.000227
	8338.754050	0.002581	0.000178
	8339.052220	0.002734	0.000180
	8339.290770	0.002910	0.000433
	8339.469690	0.003081	0.000201
	8339.827560	0.003365	0.000357
	8340.066160	0.003578	0.000122
	8340.304770	0.003834	0.000296
	8340.543390	0.004173	0.000234
	8340.722370	0.004502	0.000177
	8341.020680	0.004874	0.000142
	8341.259350	0.005267	0.000084
	8341.498030	0.005727	0.000212
	8341.677050	0.006128	0.000260
	8341.975430	0.006657	0.000386
	8342.154470	0.007146	0.000174
	8342.393200	0.007708	0.000199
	8342.631950	0.008269	0.000373
	8342.870710	0.008842	0.000098
	8343.109490	0.009464	0.000139
	8343.348270	0.010032	0.000045
	8343.587080	0.010632	0.000194
	8343.825900	0.011322	0.000240
	8344.064730	0.011949	0.000156
	8344.303570	0.012621	0.000120
	8344.542430	0.013332	0.000167
	8344.781310	0.014034	0.000087
	8345.020190	0.014712	0.000122
	8345.259090	0.015624	0.000359
	8345.498010	0.016323	0.000083
	8345.796680	0.017145	0.000199
	8346.035620	0.017997	0.000063
	8346.334330	0.018757	0.000150
	8346.513560	0.019457	0.000064
	8346.752550	0.020334	0.000082
	8346.991550	0.020980	0.000162
	8347.230570	0.021576	0.000214
	8347.469600	0.022074	0.000154
	8347.708650	0.022676	0.000190
	8347.947710	0.023081	0.000064
	8348.186790	0.023426	0.000070
	8348.425870	0.023684	0.000071
	8348.664980	0.023797	0.000182
	8348.844310	0.024010	0.000091
	8349.083440	0.024107	0.000112
	8349.382370	0.024101	0.000481
	8349.621530	0.024151	0.000149
