#------------------------
#   k         chi       dchi
       0.0000000	 0.0000000	0.0000000
       0.0072452	 0.1224719	0.0072683
       0.4380522	-0.1309636	0.0015785
       0.6362208	-0.0625461	0.0012721
       0.7808737	-0.1752260	0.0001014
       0.9069866	-0.2505478	0.0003334
       1.0124164	-0.2310023	0.0016115
       1.1031094	-0.1383608	0.0006537
       1.1924082	 0.0088928	0.0003590
       1.2785532	 0.1558845	0.0009915
       1.3602242	 0.3673018	0.0001757
       1.4363394	 0.4800059	0.0001144
       1.5094975	 0.6599597	0.0000069
       1.5717570	 0.8383170	0.0004420
       1.6420811	 1.0392590	0.0010409
       1.7064414	 1.1631846	0.0002094
       1.7714268	 1.3994471	0.0008679
       1.8312467	 1.5067400	0.0001337
       1.8856900	 1.5267767	0.0008528
       1.9419867	 1.4540216	0.0012685
       1.9967033	 1.3487935	0.0004202
       2.0525191	 1.1474883	0.0004317
       2.1012370	 0.8953990	0.0011864
       2.1494613	 0.6647726	0.0001534
       2.1990215	 0.3875104	0.0004271
       2.2445618	 0.2811523	0.0006197
       2.2897696	 0.1924228	0.0002025
       2.2920609	 0.1678875	0.0009044
       2.3386011	 0.0930512	0.0015083
       2.3770557	-0.0100650	0.0008458
       2.4176136	-0.0412683	0.0005200
       2.4617814	-0.0863643	0.0002007
       2.5025446	-0.0842357	0.0004834
       2.5457545	-0.1473478	0.0005505
       2.5851941	-0.1856881	0.0005464
       2.6225351	-0.1821077	0.0004300
       2.6608368	-0.1832998	0.0001112
       2.7015161	-0.2275355	0.0011051
       2.7411083	-0.2101892	0.0010718
       2.7782526	-0.2628577	0.0008252
       2.8144360	-0.2833924	0.0012516
       2.8529213	-0.2928577	0.0005566
       2.8940794	-0.3257094	0.0006906
       2.9662803	-0.3621544	0.0006313
       3.0307003	-0.3971750	0.0011472
       3.0954755	-0.4216409	0.0024784
       3.1614227	-0.4141857	0.0001069
       3.2203096	-0.4245056	0.0016025
       3.2813479	-0.4094564	0.0006841
       3.3416602	-0.3763265	0.0009864
       3.3958791	-0.3159004	0.0005849
       3.4526721	-0.2954163	0.0007204
       3.5085460	-0.2448833	0.0001337
       3.5602243	-0.1958414	0.0004607
       3.6158916	-0.1478524	0.0005383
       3.6739346	-0.0850908	0.0005700
       3.7447846	-0.0555023	0.0004482
       3.8191361	 0.0220216	0.0005795
       3.8873406	 0.0734759	0.0006768
       3.9576929	 0.1151222	0.0004875
       4.0209328	 0.1692613	0.0008066
       4.0873789	 0.1675067	0.0005409
       4.1473769	 0.2317244	0.0007445
       4.2090204	 0.2301575	0.0003766
       4.2700784	 0.2521352	0.0012198
       4.3302755	 0.2376057	0.0003813
       4.3911477	 0.2351933	0.0004676
       4.4520690	 0.1925514	0.0000139
       4.5127524	 0.2315330	0.0001687
       4.5709054	 0.1743013	0.0010853
       4.6311651	 0.1436625	0.0001200
       4.6870095	 0.1599743	0.0001497
       4.7419167	 0.1010410	0.0001507
       4.7953745	 0.0478111	0.0005779
       4.8479722	 0.0578638	0.0011398
       4.9002732	-0.0315557	0.0012229
       4.9530844	 0.0080130	0.0000495
       5.0077001	-0.0520158	0.0002051
       5.1164651	-0.0863579	0.0009173
       5.2209526	-0.1655770	0.0001179
       5.3211680	-0.1562700	0.0002288
       5.4144358	-0.1618082	0.0009608
       5.5082734	-0.1252454	0.0000703
       5.6047599	-0.1388624	0.0008005
       5.6998411	-0.0825627	0.0003478
       5.7922317	-0.0393097	0.0006611
       5.8804873	 0.0238038	0.0002439
       5.9685418	 0.0429432	0.0007359
       6.0553137	 0.0590232	0.0017313
       6.1447116	 0.0898425	0.0007415
       6.2321935	 0.1032530	0.0010635
       6.3128478	 0.0981854	0.0004659
       6.3924845	 0.1252270	0.0002594
       6.4731710	 0.0991257	0.0003093
       6.5548684	 0.0797067	0.0003064
       6.6363530	 0.0678375	0.0007157
       6.7170446	 0.0411029	0.0013664
       6.7940707	-0.0062346	0.0005869
       6.8688960	-0.0164109	0.0007627
       6.9436691	-0.0229227	0.0005087
       7.0193321	-0.0489639	0.0011577
       7.0960416	-0.0480028	0.0017973
       7.1711949	-0.0457171	0.0004446
       7.2408545	-0.0825529	0.0001249
       7.3121856	-0.0686497	0.0013569
       7.3846066	-0.0850095	0.0011084
       7.4572060	-0.0490343	0.0008146
       7.5299786	-0.0417621	0.0010812
       7.5980779	-0.0523842	0.0001652
       7.6641991	-0.0372808	0.0005860
       7.7314557	 0.0018837	0.0010500
       7.7996484	-0.0160336	0.0013047
