#------------------------
#  k         chi         	dchi
4.9498800	 0.0017056	0.0001255
5.0044600	-0.0163644	0.0005235
5.1131553	-0.0266811	0.0023444
5.2175758	-0.0492979	0.0003024
5.3177265	-0.0385706	0.0005862
5.4109348	-0.0492962	0.0024667
5.5047105	-0.0382435	0.0001814
5.6011341	-0.0422919	0.0020610
5.6961561	-0.0252858	0.0008962
5.7884853	-0.0122055	0.0017083
5.8766856	 0.0068592	0.0006322
5.9646817	 0.0126816	0.0019065
6.0513984	 0.0175870	0.0044942
6.1407379	 0.0269341	0.0019285
6.2281640	 0.0310392	0.0027709
6.3087657	 0.0295765	0.0012153
6.4689852	 0.0299834	0.0008079
6.5506306	 0.0242016	0.0008034
6.6320624	 0.0061330	0.0018779
6.7127019	 0.0127009	0.0035921
6.7896788	-0.0014977	0.0015443
6.8644545	-0.0084508	0.0020115
6.9391809	-0.0124179	0.0013439
7.0147950	-0.0172132	0.0030635
7.0914536	-0.0178793	0.0047616
7.2368987	-0.0178577	0.0005187
7.3798335	-0.0152409	0.0029549
7.4523860	-0.0140542	0.0021756
7.5251111	-0.0118563	0.0028912
7.5931659	-0.0100549	0.0004415
7.6592455	-0.0036811	0.0015721
7.7264586	 0.0012761	0.0028225
7.7952809	 0.0093775	0.0001501
7.8638346	 0.0007485	0.0006090
7.9324577	-0.0009913	0.0005988
7.9975390	 0.0109992	0.0057846
8.0614438	 0.0050765	0.0019878
8.1241999	 0.0147579	0.0008732
8.1895202	 0.0062097	0.0026990
8.2551185	 0.0088353	0.0004361
8.3187799	 0.0024725	0.0002808
8.3805487	 0.0125912	0.0010339
8.4420209	 0.0020437	0.0026491
8.5038204	 0.0102183	0.0022652
8.6291333	 0.0009101	0.0050326
8.6903573	 0.0092912	0.0013327
8.7478531	 0.0012812	0.0042186
8.8064639	-0.0039914	0.0035449
8.8667594	-0.0024459	0.0004421
8.9275297	 0.0018009	0.0014310
8.9871591	-0.0050282	0.0006617
9.0443643	-0.0091097	0.0008345
9.1013541	 0.0001129	0.0045161
9.1566994	-0.0114710	0.0057278
9.2151308	-0.0012734	0.0013344
9.2739015	-0.0115081	0.0003735
9.3317396	-0.0099599	0.0007035
9.3874043	-0.0073683	0.0013950
9.4406559	-0.0081588	0.0015390
9.4944382	-0.0101744	0.0004487
9.5498416	 0.0015678	0.0029739
9.6069747	-0.0069129	0.0010025
9.6625478	-0.0033474	0.0004349
9.7159122	-0.0062681	0.0000844
9.8200342	-0.0029820	0.0028172
9.8733449	 0.0007413	0.0026579
9.9290131	-0.0008814	0.0001017
9.9830565	 0.0048986	0.0014626
10.0351090	-0.0004241	0.0010383
10.0850712	 0.0071123	0.0018642
10.1354346	 0.0100270	0.0001985
10.1874814	 0.0086532	0.0021128
10.2410578	 0.0019807	0.0041613
10.2933355	 0.0071433	0.0026207
10.3440804	-0.0009753	0.0013524
10.3916734	 0.0071064	0.0001741
10.4414377	 0.0061050	0.0031944
10.4917165	 0.0001428	0.0023296
10.5430003	 0.0041071	0.0008748
10.5940359	-0.0029753	0.0034568
10.6424841	 0.0000572	0.0010758
10.6896079	-0.0067580	0.0037989
10.7383582	-0.0009873	0.0036730
10.7876181	-0.0070398	0.0024874
10.8377439	-0.0013415	0.0004194
10.8871568	 0.0013632	0.0033665
10.9346664	-0.0068027	0.0017830
10.9808949	 0.0032251	0.0004846
11.0269296	-0.0056023	0.0014426
11.0751430	 0.0039195	0.0016885
11.1249171	-0.0035545	0.0013746
11.1722378	 0.0028975	0.0012047
11.2187741	-0.0029919	0.0020423
11.2634871	 0.0041526	0.0022694
11.3092998	-0.0015445	0.0042103
11.3549277	 0.0050022	0.0010839
11.4032504	 0.0002021	0.0013185
11.4959767	 0.0061366	0.0024502
11.5849028	 0.0057438	0.0003140
11.6297880	 0.0033359	0.0007541
11.6766362	-0.0006318	0.0025171
11.7224016	 0.0051476	0.0015178
11.7673198	 0.0020290	0.0002963
11.8110674	 0.0060740	0.0024526
11.8547642	-0.0024741	0.0017739
11.8977490	-0.0004927	0.0006803
11.9428868	-0.0035455	0.0016776
11.9878547	 0.0023183	0.0003114
12.0757669	-0.0042836	0.0004828
12.1599144	-0.0029727	0.0009775
12.2033299	-0.0048374	0.0006860
12.2486273	-0.0007413	0.0009751
12.3336171	-0.0017358	0.0011528
12.4161228	-0.0035042	0.0008853
12.4588562	-0.0047903	0.0010696
12.5019683	-0.0056431	0.0015656
12.5450370	-0.0010009	0.0012502
12.5863944	 0.0029939	0.0008714
12.6265770	-0.0036901	0.0033483
12.6671501	-0.0002022	0.0001309
12.7082134	 0.0020379	0.0007896
12.7507912	 0.0000006	0.0007226
12.7927145	 0.0047724	0.0006923
12.8340917	 0.0047087	0.0020580
12.8748264	 0.0024659	0.0021755
12.9139083	 0.0056716	0.0020364
12.9538855	-0.0027198	0.0011145
12.9938407	 0.0045637	0.0000983
13.0362910	 0.0037554	0.0015836
13.0777004	 0.0020021	0.0011544
13.1163779	 0.0019164	0.0012701
13.1554406	 0.0026455	0.0035533
13.1949843	-0.0019387	0.0014779
13.2345091	 0.0013240	0.0052869
13.2749048	-0.0013320	0.0003854
13.3152765	 0.0057249	0.0012345
13.3555261	 0.0011760	0.0026732
13.3946752	 0.0065540	0.0006025
13.4327332	 0.0043029	0.0019584
13.5096932	 0.0016607	0.0029928
13.5501402	 0.0041344	0.0001612
13.6276891	 0.0048627	0.0016989
13.6653863	 0.0035992	0.0027307
13.7029797	 0.0017163	0.0013048
13.7415209	 0.0026944	0.0015591
13.7799542	 0.0014638	0.0047608
13.8194203	 0.0032183	0.0017937
13.8572588	 0.0046215	0.0026344
13.8949943	-0.0030577	0.0004016
13.9684684	-0.0014000	0.0021022
14.0055295	 0.0016687	0.0008497
14.0445485	-0.0009335	0.0015847
14.0829936	 0.0035730	0.0016745
14.1194752	-0.0023268	0.0026587
14.1548430	-0.0005440	0.0018763
14.2278976	 0.0000619	0.0010236
14.9498725	-0.0011103	0.0013679
15.0884531	 0.0165206	0.0022555
15.1220754	 0.0115930	0.0010299
