#------------------------
#   k         chi       dchi
0.0000000	-8.17269E-01	5.95018E-03
0.4377226	-9.87254E-01	1.54472E-03
0.6357668	-8.66528E-01	1.38267E-03
0.7803358	-8.10635E-01	1.20269E-04
0.9063787	-7.46645E-01	4.31886E-04
1.0117421	-6.64380E-01	2.25195E-03
1.1023716	-5.69288E-01	9.74457E-04
1.1916155	-4.58554E-01	5.69742E-04
1.2777112	-3.51018E-01	1.67258E-03
1.3593267	-2.28939E-01	3.12988E-04
1.4353980	-1.42617E-01	2.15306E-04
1.5085061	-4.05278E-02	1.37953E-05
1.5707296	5.16870E-02	8.97897E-04
1.6410099	1.52817E-01	2.19551E-03
1.7053259	2.24351E-01	4.56150E-04
1.7702707	3.26929E-01	1.94780E-03
1.8300496	3.85229E-01	3.06485E-04
1.8844578	4.12369E-01	2.00124E-03
1.9407226	4.09664E-01	3.03295E-03
1.9954015	3.94057E-01	1.01998E-03
2.0511824	3.47231E-01	1.06166E-03
2.0998688	2.81236E-01	2.94589E-03
2.1480627	2.19720E-01	3.84629E-04
2.1975888	1.42514E-01	1.07633E-03
2.2430997	1.14702E-01	1.56911E-03
2.2882789	9.08037E-02	5.15187E-04
2.2905718	8.35243E-02	2.29566E-03
2.3370799	6.25710E-02	3.83550E-03
2.3755093	3.19925E-02	2.15351E-03
2.4160444	2.24149E-02	1.32433E-03
2.4601816	8.03236E-03	5.11339E-04
2.5009185	7.55807E-03	1.22910E-03
2.5440992	-1.27886E-02	1.40091E-03
2.5835132	-2.55688E-02	1.38943E-03
2.6208332	-2.56502E-02	1.09072E-03
2.6591100	-2.71894E-02	2.81750E-04
2.6997618	-4.17505E-02	2.80237E-03
2.7393315	-3.77217E-02	2.71675E-03
2.7764476	-5.46876E-02	2.08959E-03
2.8126075	-6.19401E-02	3.16929E-03
2.8510715	-6.59080E-02	1.40871E-03
2.8922015	-7.69833E-02	1.74562E-03
2.9643552	-1.02113E-01	1.59474E-03
3.0287338	-1.02281E-01	2.89503E-03
3.0934695	-1.20453E-01	6.25207E-03
3.1593713	-1.10789E-01	2.69554E-04
3.2182224	-1.15342E-01	4.03663E-03
3.2792195	-1.12253E-01	1.72312E-03
3.3394956	-1.03642E-01	2.48084E-03
3.3936795	-8.66210E-02	1.47236E-03
3.4504365	-8.16278E-02	1.81134E-03
3.5062748	-6.75120E-02	3.35235E-04
3.5579197	-5.37137E-02	1.15772E-03
3.6135499	-4.02525E-02	1.35270E-03
3.6715548	-2.23207E-02	1.43138E-03
3.7423588	-1.45045E-02	1.12719E-03
3.8166647	7.79480E-03	1.45708E-03
3.8848248	2.24261E-02	1.70222E-03
3.9551289	3.41723E-02	1.22457E-03
4.0183307	4.98425E-02	2.02921E-03
4.0847325	4.87296E-02	1.36130E-03
4.1446927	6.76168E-02	1.87266E-03
4.2062945	6.67469E-02	9.48953E-04
4.2673146	7.30414E-02	3.07263E-03
4.3274743	6.84136E-02	9.61516E-04
4.3883047	6.74926E-02	1.18034E-03
4.4491882	5.45169E-02	3.48472E-05
4.5098318	6.61756E-02	4.25604E-04
4.5679472	4.89176E-02	2.74455E-03
4.6281689	3.97117E-02	3.02441E-04
4.6839761	4.46788E-02	3.78225E-04
4.7388493	2.70224E-02	3.83007E-04
4.7922729	1.11055E-02	1.46678E-03
4.8448365	1.42643E-02	2.89439E-03
4.8971040	-1.25115E-02	3.10818E-03
4.9498800	-4.33255E-04	1.25286E-04
5.0044600	-1.83351E-02	5.22604E-04
5.1131553	-2.83232E-02	2.34117E-03
5.2175758	-5.06431E-02	3.02094E-04
5.3177265	-3.96488E-02	5.85662E-04
5.4109348	-5.01422E-02	2.46497E-03
5.5047105	-3.88719E-02	1.81319E-04
5.6011341	-4.27137E-02	2.06032E-03
5.6961561	-2.55209E-02	8.96061E-04
5.7884853	-1.22756E-02	1.70817E-03
5.8766856	6.93155E-03	6.32240E-04
5.9646817	1.28815E-02	1.90683E-03
6.0513984	1.78983E-02	4.49540E-03
6.1407379	2.73455E-02	1.92916E-03
6.2281640	3.15344E-02	2.77211E-03
6.3087657	3.01369E-02	1.21585E-03
6.4689852	3.06400E-02	8.08374E-04
6.5506306	2.48909E-02	8.03844E-04
6.6320624	6.84440E-03	1.87900E-03
6.7127019	1.34244E-02	3.59430E-03
6.7896788	-7.71036E-04	1.54529E-03
6.8644545	-3.78533E-03	2.01276E-03
6.9391809	-5.70693E-03	1.34475E-03
7.0147950	-1.35198E-02	3.06540E-03
7.0914536	-1.32096E-02	4.76436E-03
7.2368987	-1.47460E-02	5.18998E-04
7.3798335	-1.76984E-02	2.95628E-03
7.4523860	-1.35494E-02	2.17655E-03
7.5251111	-1.13899E-02	2.89242E-03
7.5931659	-1.46242E-02	4.41710E-04
7.6592455	-1.01125E-02	1.57266E-03
7.7264586	1.63936E-03	2.82344E-03
7.7952809	-9.44558E-03	1.50131E-04
7.8638346	1.04573E-03	6.09211E-04
7.9324577	-7.25800E-04	5.98924E-04
7.9975390	1.12355E-02	5.78583E-03
8.0614438	5.28511E-03	1.98820E-03
8.1241999	8.93996E-03	8.73310E-04
8.1895202	6.36511E-03	2.69937E-03
8.2551185	1.96487E-03	4.36197E-04
8.3187799	2.57787E-03	2.80817E-04
8.3805487	1.26739E-02	1.03402E-03
8.4420209	2.10484E-03	2.64927E-03
8.5038204	1.02586E-02	2.26528E-03
8.6291333	1.51086E-02	5.03261E-03
8.6903573	9.27400E-03	1.33264E-03
8.7478531	1.27791E-02	4.21850E-03
8.8064639	-4.04002E-03	3.54470E-03
8.8667594	-2.50942E-03	4.42076E-04
8.9275297	1.72327E-03	1.43085E-03
8.9871591	8.93765E-03	6.61652E-04
9.0443643	-1.10680E-02	8.34448E-04
9.1013541	2.00000E-07	4.51567E-03
9.1566994	-1.15932E-02	5.72715E-03
9.2151308	-1.40455E-03	1.33420E-03
9.2739015	-1.16475E-02	3.73403E-04
9.3317396	-1.01063E-02	7.03382E-04
9.3874043	-7.52056E-03	1.39484E-03
9.4406559	-8.31598E-03	1.53873E-03
9.4944382	-1.03355E-02	4.48663E-04
