# Athena data file -- Athena version 0.8.056
# Saving 15mM_fc_trans_nov12.txt as chi(k)
# .  Element=Fe   Edge=K
# Background parameters
# .  E0=7110.770  Eshift=0.000  Rbkg=0.900
#------------------------
#   k         chi       dchi
  2.4500000       0.13253206        0.0006799915673853
  2.5000000       0.12323539        0.0011816233252898
  2.5500000       0.94343151E-01    0.0013649178383316
  2.6000000       0.77772807E-01    0.0012281220771704
  2.6500000       0.71576631E-01    0.0004637015306400
  2.7000000       0.50203190E-01    0.0027436111956876
  2.7500000       0.44307369E-01    0.0024867305304167
  2.8000000       0.22904303E-01    0.0027417233952527
  2.8500000       0.93152202E-02    0.0014326233426061
  2.9000000      -0.10109999E-01    0.0017015416771420
  2.9500000      -0.33607396E-01    0.0016005073573497
  3.0000000      -0.42986698E-01    0.0022831934186205
  3.0500000      -0.54256478E-01    0.0039479738597096
  3.1000000      -0.70709258E-01    0.0055924063671250
  3.1500000      -0.67653254E-01    0.0011073467784643
  3.2000000      -0.73908170E-01    0.0028433560638969
  3.2500000      -0.79132880E-01    0.0028059809220438
  3.3000000      -0.79055128E-01    0.0019690488609913
  3.3500000      -0.73384315E-01    0.0022694342945045
  3.4000000      -0.62844036E-01    0.0015010067374949
  3.4500000      -0.62494104E-01    0.0017992959353031
  3.5000000      -0.53745429E-01    0.0004987592235079
  3.5500000      -0.43714059E-01    0.0010278813239255
  3.6000000      -0.34846432E-01    0.0013013305957915
  3.6500000      -0.22877906E-01    0.0013988575544480
  3.7000000      -0.15926788E-01    0.0013068317620473
  3.7500000      -0.12341293E-01    0.0011598073243175
  3.8000000       0.31599008E-03    0.0013823333955985
  3.8500000       0.10869893E-01    0.0015769099005136
  3.9000000       0.18196903E-01    0.0015997175577242
  3.9500000       0.24596638E-01    0.0012604059101816
  4.0000000       0.35713625E-01    0.0017981162106143
  4.0500000       0.37151253E-01    0.0017132647670696
  4.1000000       0.40175788E-01    0.0014942983093785
  4.1500000       0.53659107E-01    0.0017968747939021
  4.2000000       0.51746233E-01    0.0010457847283521
  4.2500000       0.55606812E-01    0.0024764577706035
  4.3000000       0.54376538E-01    0.0019307832101889
  4.3500000       0.51506821E-01    0.0010455186124043
  4.4000000       0.47603472E-01    0.0009631140389481
  4.4500000       0.37369751E-01    0.0000401975216808
  4.5000000       0.47699444E-01    0.0003633387929773
  4.5500000       0.38037041E-01    0.0020344401806750
  4.6000000       0.25850071E-01    0.0014490256224252
  4.6500000       0.25944264E-01    0.0003330424547729
  4.7000000       0.25081873E-01    0.0003806870801229
  4.7500000       0.79823047E-02    0.0006108372828675
  4.8000000      -0.26868482E-02    0.0016809491273429
  4.8500000      -0.16599923E-02    0.0029226311551155
  4.9000000      -0.24876375E-01    0.0029513372320751
  4.9500000      -0.12247378E-01    0.0001264352216929
  5.0000000      -0.27314334E-01    0.0004911109270795
  5.0500000      -0.34538046E-01    0.0012867759258404
  5.1000000      -0.36701476E-01    0.0021246502405532
  5.1500000      -0.45627651E-01    0.0016243700262879
  5.2000000      -0.55624066E-01    0.0006463053742321
  5.2500000      -0.54612945E-01    0.0003943814143086
  5.3000000      -0.47507131E-01    0.0005360678927856
