# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  5.2500000      -0.67922917E-02  -0.87374817E-02   0.28744563E-02    1.0000000
  5.3000000       0.59889323E-02  -0.35693954E-02   0.28903628E-02    1.0000000
  5.3500000      -0.57189312E-02   0.84567079E-03   0.29076476E-02    1.0000000
  5.4000000      -0.46949771E-02   0.42424771E-02   0.29000967E-02    1.0000000
  5.4500000      -0.87879141E-03   0.64639873E-02   0.27866613E-02    1.0000000
  5.5000000       0.12040758E-02   0.75191508E-02   0.28855012E-02    1.0000000
  5.5500000       0.42552226E-02   0.75414354E-02   0.28082301E-02    1.0000000
  5.6000000       0.85516920E-02   0.67891614E-02   0.28191029E-02    1.0000000
  5.6500000       0.75952740E-02   0.56262608E-02   0.28628380E-02    1.0000000
  5.7000000       0.51299092E-02   0.44784424E-02   0.28050884E-02    1.0000000
  5.7500000       0.39830620E-02   0.37556043E-02   0.27464764E-02    1.0000000
  5.8000000       0.68858221E-02   0.37897806E-02   0.27015339E-02    1.0000000
  5.8500000       0.10018321E-01   0.47837013E-02   0.27580644E-02    1.0000000
  5.9000000       0.13457742E-01   0.68381015E-02   0.27797549E-02    1.0000000
  5.9500000       0.20567005E-01   0.98519520E-02   0.49999354E-02    1.0000000
  6.0000000       0.23573522E-01   0.13559273E-01   0.28486006E-02    1.0000000
  6.0500000       0.25682268E-01   0.17573428E-01   0.28505838E-02    1.0000000
  6.1000000       0.30083656E-01   0.21457553E-01   0.27552426E-02    1.0000000
  6.1500000       0.28834493E-01   0.24697121E-01   0.28222229E-02    1.0000000
  6.2000000       0.30392301E-01   0.26831441E-01   0.27460941E-02    1.0000000
  6.2500000       0.27257833E-01   0.27509472E-01   0.28394597E-02    1.0000000
  6.3000000       0.28217493E-01   0.26529701E-01   0.29097346E-02    1.0000000
  6.3500000       0.22097138E-01   0.23866852E-01   0.27385935E-02    1.0000000
  6.4000000       0.18222631E-01   0.19674793E-01   0.27775218E-02    1.0000000
  6.4500000       0.12065104E-01   0.14265794E-01   0.27903870E-02    1.0000000
  6.5000000       0.67191608E-02   0.80697277E-02   0.27624407E-02    1.0000000
  6.5500000       0.15843768E-02   0.15796208E-02   0.38655435E-02    1.0000000
  6.6000000       0.54502050E-02  -0.47567144E-02   0.54935170E-02    1.0000000
  6.6500000      -0.99615658E-03  -0.10468512E-01   0.28382001E-02    1.0000000
