energy xmu dxmu 
19984.1423831674 15.8061659326926 0.0033967314297998 
19984.1433831674 15.7981954974883 0.0044260275796171 
19984.1443831674 15.7761253709665 0.0035261639570893 
19984.6437686376 15.9900683005833 0.0028752485317668 
19985.1469028424 16.1266412060359 0.0022358155600975 
19985.6466164645 16.2622667871618 0.0015791762491779 
19986.1498021077 16.4340623242295 0.0026193782623261 
19986.6502901905 16.6701531359929 0.0038612225766192 
19986.6512901905 16.6546205851790 0.0052857354694673 
19987.1535273684 16.8771235891810 0.0051650369167436 
19987.6550668133 17.1570884613102 0.0036182707359029 
19988.1549082628 17.3185729986517 0.0072703245183841 
19989.1615628072 18.0017369991569 0.0035584871126546 
19989.6632049116 18.2685976825979 0.0100087736725412 
19992.1735245303 20.8884003936025 0.0046547523489295 
19992.6753206388 21.8010949625448 0.0065630432108670 
19993.1771424067 23.0838574342985 0.0124700608544694 
19993.6807144420 24.4182614664909 0.0147906354100328 
19994.1325716185 26.0957307217579 0.0167958209195082 
19994.6361926808 27.9659099820726 0.0190486979181249 
19995.1363898627 30.3447998586346 0.0256012997713278 
19995.6400624377 32.5090335678150 0.0397525355835160 
19996.1420358217 34.8098009513367 0.0247035718933767 
19996.6457600056 36.9023625150537 0.0266347889216727 
19997.1477848259 38.7891275100957 0.0171187323682694 
19997.6498353230 40.6186403216019 0.0174317647360419 
19998.1519114990 42.2145066973552 0.0176125024972329 
19998.6557388361 43.8779323597067 0.0089103326822947 
19999.1578664640 45.4699027013484 0.0099875907779820 
19999.6582941199 47.1948918202386 0.0123572745204234 
20000.1621987760 48.8411444311670 0.0012447067016095 
20000.6644034641 50.5462392523297 0.0016893616471745 
20001.1683597647 52.2529026654537 0.0070034113738342 
20001.6723419348 53.9558691604337 0.0113392733583491 
20002.1728977784 55.5812026954802 0.0101672282476963 
20002.6752053291 57.1589894112833 0.0103388008726879 
20003.1792648537 58.8970575109632 0.0141923766594009 
20003.6816238916 60.7397065413114 0.0087784998288639 
20004.1840086319 62.6176660407864 0.0135982841289466 
20004.6864190766 64.7188326893675 0.0090662096291480 
20005.1905818567 67.1262854806144 0.0210395556685425 
20005.6429691235 69.7937302157859 0.0174891350321446 
20006.1471810164 72.8103629969364 0.0042726034036468 
20006.6496919124 75.5064014265006 0.0011845697403285 
20007.1522285224 78.5853067607177 0.0003276585651974 
20007.6547908483 81.3042036862310 0.0302837993662904 
20008.1591060432 84.0214644337738 0.0217308542871647 
20008.6617198954 85.9825846904055 0.0115269832268959 
20009.1643594693 87.7435001596274 0.0198226833928559 
20009.6670247671 89.1041010349383 0.0236440004251741 
20010.1714432955 90.1837373471342 0.0258414142505640 
20010.6741601352 90.8200294968715 0.0237920757259552 
20011.1786303867 91.2448660948386 0.0113349717293049 
20011.6796710056 91.3017462369578 0.0208866584646950 
20012.1824650403 91.0115893827317 0.0257450739516253 
20012.6870127579 90.5265899632086 0.0062653144834642 
20013.1898583542 89.8154904769061 0.0108206520561770 
20013.6927296900 88.8236627689265 0.0038873930515640 
20014.1956267672 87.6539240582533 0.0002072731501589 
20014.6501572693 86.5843645427953 0.0045171267219251 
20015.1531033581 85.6366394227315 0.0043178116523581 
20015.6578036640 84.6465024670343 0.0086366904309287 
20020.6941275043 85.8132152915805 0.0120204943701334 
20021.1956535987 86.2567209447530 0.0009310032004504 
20021.7006643531 86.6702250918270 0.0030606819208880 
20022.2039714358 86.9040864381499 0.0004602622222197 
20022.6571428176 87.0853264675489 0.0009371035605695 
20023.1622286731 87.1883697213959 0.0048059032528733 
20023.6638807264 87.2436050429587 0.0005615895029003 
20024.1690183180 87.2030560006074 0.0036081418973538 
20024.6724518131 87.1349902779490 0.0029151070242881 
20025.1776412377 87.0848855016204 0.0060270514633900 
20025.6811263922 87.0814630617933 0.0123008491112199 
20026.1846373350 86.8859381522772 0.0107105615514784 
20026.6881740681 86.8819960597786 0.0101039362703422 
20027.1934670933 86.8914037440028 0.0061574009336884 
20027.6970555016 86.9580692458391 0.0062910965542841 
20028.2006697061 87.0859614123454 0.0017186109321756 
20028.7043097087 87.2699845863278 0.0056533444162933 
20029.2097063664 87.5552070278986 0.0015837473483030 
20029.6632008230 87.8705823589905 0.0030481091328802 
20030.1669157491 88.2917939368677 0.0096162018141288 
20030.6723875933 88.7625456189340 0.0063148001793551 
20031.1744230209 89.0782042723413 0.0035989918758114 
20031.6799466602 89.4663360288121 0.0055930238874176 
20032.1837649103 89.8640589309770 0.0061998777552651 
20032.6893404416 90.2610500237598 0.0077892871239964 
20033.1914788539 90.6692249118942 0.0064607430996744 
20033.6971061961 91.0207198538367 0.0005709655803534 
20034.2010278019 91.4204434288007 0.0177497759836076 
20034.7067070519 91.8402088659204 0.0204978615503904 
20035.2106803918 92.2686541585342 0.0216680877268080 
20035.7146795572 92.8124303033909 0.0089659584834494 
20036.1684740966 93.1656482107385 0.0136125339356988 
20036.6725223451 93.6205549207564 0.0023839728021030 
20037.1783286827 94.1028509470031 0.0028089850739306 
20037.6824286845 94.5067402833864 0.0026097088901153 
20038.1865545217 94.8666002068897 0.0001612453882257 
20038.6907061961 95.1773994609140 0.0158099514781182 
20039.1966163230 95.4041914043714 0.0136926224704507 
20039.7008197667 95.4922841666698 0.0190871375133541 
20040.2067818448 95.3931945922945 0.0243507392580065 
20040.7093041855 95.3008880936200 0.0062231344318471 
20041.2153181336 95.0044355326594 0.0403291913847818 
20041.7196250507 94.4855750109358 0.0401840617243321 
20042.1736966925 93.9262040328039 0.0647316882921649 
20042.6797859641 93.2554914590548 0.0826582685750226 
20043.1824346369 92.5219823732135 0.0499459942620031 
20043.6885757979 91.7280169358104 0.0304884645749870 
20044.1930095020 90.9689770338351 0.0394210967591571 
20044.6992026495 90.2018207581184 0.0127310124210138 
20045.2036881661 89.4836626755104 0.0563435434461238 
20045.7081995474 88.8103766532976 0.0109598265463157 
20050.7079009242 85.6524911131194 0.0103894225356841 
20051.2144292769 85.6962216164938 0.0213723677865690 
20051.7192488763 85.7084353493114 0.0375068441693326 
20052.2258292748 85.7523900581003 0.0145376881645097 
20052.6803859322 85.8909372466458 0.0035933101830288 
20053.1835456388 85.9862257709177 0.0209930448623099 
20053.6902013973 86.1534152997357 0.0192433983105158 
20054.1951479758 86.3235296621561 0.0082099865425771 
20054.7018557996 86.5254938865784 0.0052566963426302 
20055.2068542692 86.7967575406564 0.0422562308242946 
20055.7118786426 86.8942298437518 0.0142928238883336 
20060.7184008695 88.1169726287843 0.0079171344127240 
20061.2237080008 88.1541815223382 0.0265429635885742 
20061.7307776441 88.0385571370824 0.0401016599218099 
20062.2361367216 87.9740473983627 0.0638176109991764 
20062.6911557382 87.8461312298727 0.0791266980165136 
20063.1965640962 87.7561792171777 0.0640252067967548 
20063.7019983896 87.6486992460960 0.0077701572426859 
20064.2091956417 87.5574206220133 0.0007447447631137 
20064.7146819007 87.4191502846188 0.0199013746336486 
20065.2219313011 87.2437145466392 0.0022986015197623 
20065.7257322446 87.0739461893748 0.0076330661248452 
20070.7373483936 85.9034023590979 0.0108134808517083 
20071.2431697240 85.9460069144786 0.0527498579388026 
20071.6986049572 85.9455042483266 0.0595507540444174 
20072.2062140672 85.9975904512382 0.0550965087559735 
20072.7121108052 86.0815045684674 0.0329549712529117 
20073.2180335159 86.1979764598326 0.0322059707967075 
20073.7239822012 86.3497999878253 0.0351217160249873 
20074.2316956525 86.5376168627608 0.0401280262099784 
20074.7376963824 86.7620354344033 0.0539348641268674 
20075.2454620611 87.0358325972493 0.0296910684496764 
20075.7010823009 87.3101019223644 0.0106231663426223 
20080.7177753132 90.4999555454843 0.0133699944392785 
20081.2223690974 90.7328657578458 0.0009207539712959 
20081.7304689343 90.8878222248325 0.0212682992099024 
20082.2368547561 90.9956455228896 0.0160950362501504 
20082.7450068796 91.0076349869787 0.0426136829645669 
20083.2514448129 91.0132742976308 0.0357743326234595 
20083.7074352411 90.9792291373474 0.0371179738440044 
20084.2139226119 90.8649001070697 0.0130392179160057 
20084.7204360004 90.7092258130232 0.0265980626965777 
20085.2287161392 90.5724960855120 0.0006798791566619 
20085.7352816590 90.3424313875880 0.0041245230596338 
20090.7570840303 86.6813330085327 0.0093101023771653 
20091.2134216454 86.4077303823667 0.0020591787461079 
20091.7185527841 86.1300542531024 0.0096019854809811 
20092.2271937227 85.9575476053771 0.0527548357330654 
20092.7341188344 85.7776199735907 0.0529353498332335 
20093.2428121427 85.6118296366089 0.0414158638010004 
20093.7497894488 85.5064685192943 0.0458923317075926 
20094.2567928104 85.4182287811841 0.0171176231066902 
20094.7132923552 85.3583761887222 0.0204739314763032 
20095.2203452365 85.3671222362118 0.0431908509768998 
20095.7291667632 85.3184174775164 0.0153662609562016 
20100.7560605027 86.0439288106476 0.0114370720325479 
20101.2634240092 86.0992086510104 0.0244832774528384 
20101.7202478320 86.1468425623573 0.0105515805970547 
20102.2276609107 86.1939934131310 0.0119897226362285 
20102.7351000782 86.2137498936318 0.0153308144896080 
20103.2443092484 86.2283456404525 0.0079021413391069 
20103.7518006892 86.2398874515875 0.0162484165754503 
20104.2610623163 86.2661584887826 0.0003995976781691 
20104.7668618572 86.3041843871017 0.0225348108222104 
20105.2238478670 86.3276289989716 0.0373325769270990 
20105.7331854494 86.2419683608726 0.0142811336522169 
20110.7634330145 86.4775939639586 0.0053870550457101 
20111.2730564808 86.6011758435440 0.0107789858456102 
20111.7303437611 86.6072192240094 0.0139670337201190 
20112.2382716336 86.6955106525593 0.0127385101576756 
20112.7462256343 86.7451615985093 0.0317925456804497 
20113.2542057653 86.8075791240424 0.0478092855673531 
20113.7639577996 86.9075298174321 0.0028103971012639 
20114.2719902870 87.0097871037614 0.0369975902133192 
20114.7311624083 87.1391752818010 0.0608140745163238 
20115.2392446551 87.2565732677677 0.0670674487135806 
20115.7473530421 87.2933073178914 0.0088776516870457 
20120.7827056161 88.8027792657404 0.0066501612619049 
20121.2404334177 88.9437087860228 0.0070667328607317 
20121.7505977904 89.0665783381957 0.0017929539094897 
20122.2590412355 89.1413230640037 0.0224719900174685 
20122.7692582118 89.1919319474643 0.0137353093430927 
20123.2760066312 89.2549294242391 0.0221208410295011 
20123.7862761291 89.2883468500978 0.0035171199872137 
20124.2441431102 89.2838465944164 0.0077481513783564 
20124.7527148957 89.2563484697001 0.0057732390320162 
20125.2630606634 89.1582772089266 0.0118868275521754 
20125.7716848962 89.0729819531638 0.0080234445545443 
20130.7631843112 87.6881433424199 0.0072211007847790 
20131.2720917007 87.5520198538675 0.0035691392159766 
20131.7810252935 87.3748521985851 0.0179967818589604 
20132.2899850918 87.1913025330303 0.0092710820901525 
20132.7482462305 87.0647827856168 0.0087570087246125 
20133.2590050527 86.8597909078818 0.0089795407966568 
20133.7680409572 86.6660847190031 0.0014890015457663 
20134.2771030750 86.4745299638132 0.0062415855911945 
20134.7861914080 86.3005656219430 0.0113762138635105 
20135.2445682806 86.1099287461057 0.0022734720624003 
20135.7554560981 85.7637907973236 0.0176896064260196 
20140.7502500497 83.9936385972799 0.0083080902277484 
20141.2614224250 83.9418663576016 0.0223511902950046 
20141.7708704981 83.8258642919336 0.0231137036862387 
20142.2820956321 83.7380572787828 0.0347198388040846 
20142.7898453809 83.6673141568588 0.0244655289680262 
20143.3011231913 83.6073943287622 0.0232957887353144 
20143.7598949572 83.5436927996317 0.0049257312302233 
20144.2694717489 83.5117774275163 0.0259724106274116 
20144.7808260538 83.4783063938606 0.0238472959756066 
20145.2887040987 83.4443972432596 0.0054553164668701 
20145.8001110997 83.3876627828709 0.0097269684840889 
20150.7999816443 83.1271119922928 0.0086629329440602 
20151.2591013198 83.1916212145813 0.0302279242735247 
20151.7708170547 83.1801275255104 0.0140534289895089 
20152.2808066680 83.2067659014756 0.0317314382943405 
20152.7925752452 83.2120122883591 0.0440258143423022 
20153.3026175240 83.2458061163931 0.0479193242306881 
20153.7618533381 83.2530665296154 0.0242443222097522 
20154.2719455797 83.2926683035931 0.0175223471007863 
20154.7820641157 83.3028289672795 0.0043912517832321 
20155.2939620685 83.3913526354605 0.0082115506905611 
20155.8041332898 83.3946717988411 0.0093676249075663 
20156.2634852050 83.4866634283582 0.0090388097335313 
20161.2704008350 84.5899974159014 0.0110830448482309 
20166.2780950526 85.1085738429321 0.0066200898670340 
20166.7888326777 85.0707625300403 0.0422345214507422 
20167.3013518949 85.0926533752776 0.0350490275755768 
20167.8103869620 85.1028644801087 0.0205798886376897 
20168.3229590543 85.1191288366635 0.0026091707243820 
20168.7828922131 85.1009907345085 0.0140033596698896 
20169.2937590428 85.1121503761274 0.0265402258007742 
20169.8064079187 85.0845133462400 0.0115139255002407 
20170.3173275489 85.0749752739178 0.0246598002504146 
20170.7791092032 85.0467032212553 0.0345425175076111 
20171.2883230599 85.0957149352999 0.0105627532926939 
20181.3181458256 86.7768967788146 0.0065810562921330 
20181.8314173253 87.1246170064534 0.1299393230884370 
20182.2919780804 87.2741629865726 0.1321869434755710 
20182.8035420242 87.4799905935653 0.1272526417973690 
20183.3151323755 87.7380104311934 0.1301654149543390 
20183.8285073153 87.9884658088301 0.1383521382059020 
20184.2891608898 88.0705843107363 0.1441062829545670 
20184.8008279345 88.2354993527475 0.1358665061270620 
20185.3125213947 88.3948628030657 0.1362311770310510 
20185.8242412724 88.6136333892472 0.1324634811923400 
20186.3377461936 88.8738223126934 0.0090518457808517 
20191.3071044770 89.3116991245627 0.0036832949305725 
20191.8191338910 89.1690012230136 0.0406291100311817 
20192.3329494361 89.0805771464939 0.0412851550725911 
20192.7939983774 88.9684359092605 0.0448711709407644 
20193.3061045828 88.8005593069911 0.0265193948253060 
20193.8199971893 88.6474061449842 0.0243734282259239 
20194.3303963438 88.5119727200654 0.0361369811296219 
20194.8443420367 88.2987360723972 0.0203994467567318 
20195.3055077630 88.1197814302533 0.0494534445487340 
20195.8177436896 87.9069054552061 0.0289407733786784 
20196.3317664730 87.6455800934103 0.0066564456184645 
20201.3061369617 84.5539111869842 0.0118056889999736 
20201.8186828901 84.1241179803108 0.0473625653290698 
20202.3330167645 83.7751669644419 0.0627351811092064 
20202.8438541985 83.4238228534858 0.0703768140518206 
20203.3053920157 83.1142780413032 0.0635966912222322 
20203.8198029760 82.7870883832394 0.0538378421149682 
20204.3324787916 82.4874623574163 0.0169285358737121 
20204.8469430097 82.1785109459585 0.0014968450561063 
20205.3085740221 81.9041957844627 0.0065697336015521 
20205.8213267737 81.6065847411531 0.0223841009023168 
20206.3341060244 81.3173589269884 0.0074462303656395 
20211.3152584322 79.6506476857955 0.0072704636481643 
20211.8283216521 79.6158215993449 0.0006788261997585 
20213.8314615117 79.6709732257405 0.0406353970690000 
20215.8350056907 80.0491606314627 0.0290183346472789 
20217.8389543109 80.6102283341645 0.0329886781597972 
20219.8433074938 81.0369659610082 0.0101202569723814 
20229.8711461141 81.7023821284973 0.0097443879123337 
20231.8249279883 81.9596928769550 0.0351990126504254 
20233.8321058152 82.2793228100002 0.0433569156594011 
20235.8396891771 82.6935522990819 0.0446752784701177 
20237.8476781962 83.1420347645347 0.0435118710221697 
20239.8560729948 83.6505414978947 0.0109433933926649 
20249.8510405115 85.7150497513028 0.0084830014217364 
20251.8636320873 85.7841615007213 0.0408943172115716 
20253.8748603858 85.8290683981237 0.0112382357680458 
20255.8847244557 85.7393259331567 0.0528083616533147 
20257.8471685644 85.7340051762743 0.0506816875602219 
20259.8578354149 85.7886807350209 0.0149173640104690 
20269.8747046708 85.2512420158539 0.0144525151753743 
20271.8895770110 85.0079829411925 0.0176605686683043 
20273.9048572063 84.6574868229472 0.0359809005797993 
20275.8690834757 84.2662189632844 0.0049443700534012 
20277.8851693306 83.7860057831609 0.0090248303112424 
20279.9016634067 83.1503688601297 0.0098225952559410 
20289.8854153639 80.7903350436286 0.0082341133537967 
20291.9043401142 80.4337595743209 0.0061218329427211 
20293.9236739431 80.1357487423494 0.0165750706391570 
20295.8918515419 79.8620165050643 0.0340451858709255 
20297.9119934478 79.6250353021832 0.0421153456824335 
20299.8809587298 79.5021101242819 0.0092319011252365 
20309.9363904603 80.8723094547433 0.0085955161504613 
20311.9095124392 81.1799386199775 0.0115781251498002 
20313.9311206215 81.5799258678127 0.0313829936491275 
20315.9050328852 81.8942303655126 0.0023420811984910 
20317.9274508520 82.2487068776310 0.0018703592858861 
20319.8985890747 82.5655368122423 0.0074663319596714 
20329.9260515201 83.7270261434287 0.0077436589004133 
20331.9530969815 83.7746547298543 0.0428930312682242 
20333.9270066873 83.8512200583052 0.0677034353470988 
20335.9548644687 83.8794083167470 0.0677187353556332 
20337.9313508991 83.8805004308501 0.0667473011402840 
20339.9600218486 83.8494902023786 0.0079548835143461 
20349.9522344925 82.9745094048317 0.0080055336246782 
20351.9332798964 82.8153768554753 0.0496483717873739 
20353.9630070089 82.7055826286603 0.0500821654923422 
20355.9430585923 82.6658826569909 0.0360874056296541 
20357.9753891849 82.6482801430874 0.0522895137811905 
20359.9544459878 82.5761079754507 0.0069980863986969 
20369.9702539623 81.3542589079994 0.0054172534539223 
20371.9516855133 81.0544070877492 0.0083437734373947 
20373.9872714782 80.7591911017468 0.0024124488591115 
20375.9712910588 80.6062993091857 0.0062126967589049 
20377.9557040041 80.5348396426839 0.0486724244908631 
20379.9925115525 80.5463954541811 0.0049541069984533 
20389.9727596141 80.5701508208570 0.0075010741997756 
20391.9599496696 80.4477363404598 0.0555910439044260 
20393.9978122776 80.3586920255187 0.0505593362041553 
20395.9875970447 80.2709943013121 0.0323304240888613 
20397.9759806940 80.2000614152620 0.0263926778551982 
20399.9629622728 80.2068881168288 0.0082921034554945 
20410.0152915287 80.9172651740151 0.0066837111025139 
20412.0064602228 81.0023428207450 0.0388830562681686 
20415.9899841676 81.0641374332982 0.1055012717164670 
20420.0273002546 81.0259531372815 0.0696531125290158 
20424.0122105615 80.8875099987098 0.0575649221620205 
20428.0005059380 80.7445381740388 0.0095983108374581 
20448.0163366156 81.6001962752340 0.0055064579137607 
20452.0141803343 81.4436328868470 0.0546450072275332 
20456.0118086123 81.1967276158883 0.0088854602925914 
20460.0128352528 80.9932688028112 0.0133001230937089 
20464.0136469033 80.8847790514619 0.0163805851490185 
20468.0178602453 80.7913612145700 0.0130860856480053 
20488.0610603191 79.5578846782756 0.0147108756478131 
20492.0730446719 79.6196980368112 0.0878838105108279 
20496.0884424064 79.7189745149143 0.0498076045469151 
20500.0510003225 79.7239676888164 0.0096073871727382 
20504.0677654046 79.7219932246624 0.0111535193854457 
20508.0879488734 79.6862820250576 0.0103210492762233 
20528.1037677629 79.1626677286676 0.0088563057199718 
20532.0807553421 79.1836645736704 0.0254383129903076 
20536.1121265258 79.3105615856473 0.0120995300685330 
20540.0904507673 79.4068134563294 0.0387750755652182 
20544.1232009737 79.4463175701125 0.0320376108353531 
20548.1083314369 79.3477639440504 0.0086962815144633 
20568.0959727984 79.1771700002786 0.0060357390794459 
20572.1417500300 79.3266271627974 0.0337652241516799 
20576.1361219843 79.5739362438962 0.0317835229930090 
20580.1302434221 79.8258615823048 0.0154126011326206 
20584.1259429995 79.9678337806443 0.0260430757610767 
20588.1250522642 79.8694677373944 0.0095975298841075 
20608.1388362472 78.3246917228470 0.0059165223601700 
20612.1492809935 78.1186553644353 0.0716806275225334 
20616.1576428590 78.0594522944781 0.0738377362672359 
20620.1675912622 78.0806194974976 0.0699214094235551 
20624.1809642873 77.9396782685242 0.0706705297239000 
20628.1940893038 77.9111997971773 0.0078758883019079 
20648.1822903697 77.5882957741640 0.0092374978420373 
20652.2049254277 77.8286498803472 0.0790111073242409 
20656.1775526659 77.9278986812737 0.0815686144047285 
20660.2033581405 77.9884695039475 0.0821231291811351 
20664.1791169882 78.0347359457062 0.0788718724400986 
20668.2080966070 77.9303774404546 0.0120853070835636 
20688.2198474965 77.7811999928296 0.0086573908408077 
20692.2065851408 77.8345592296491 0.0778228313992398 
20696.2466926802 77.8616311979806 0.0797747329219729 
20700.2365785382 77.8703815830825 0.0809247660286769 
20704.2261780406 77.8790379734861 0.0746953551281334 
20708.2191947474 77.9434113258957 0.0100158852500488 
20728.2560615269 77.3606825784271 0.0084161526070139 
20732.2566571509 77.2397825225412 0.0987867331888066 
20736.2606815228 77.0517299415623 0.0981688957657998 
20740.2644212550 76.9331301925218 0.0893159932163286 
20744.2715930375 76.8348161995696 0.0999756021255165 
20748.2766208546 76.6657483861715 0.0117626670340016 
20768.2843862051 76.0411954767192 0.0161665455070535 
20772.3025806554 75.9903466215456 0.0955926150334930 
20776.2682771794 75.9636608449638 0.0956629119855732 
20780.2858840028 76.0420772148349 0.0910432236089281 
20784.3088042276 76.0825088198680 0.0960564822715611 
20788.2791656803 76.1564173565141 0.0108626648174206 
20808.3094042098 76.4577261603391 0.0072384478324678 
20812.3414983439 76.4201213605059 0.1100249950844750 
20832.3120738215 76.2916510782979 0.0933560700847818 
20852.3742736391 75.9549779568559 0.0909318204143797 
20872.3685154523 75.3143246850171 0.0104486370761012 
21192.6102341387 71.9558650605919 0.0049657756160757 
21212.6512916175 71.6910514531234 0.0665062881680299 
21232.6704938515 71.5552027390043 0.0527136076422454 
21252.6734618045 71.3813952396312 0.0419720617254974 
21272.7147744050 71.2169689683078 0.0425059491026830 
21292.7357323473 70.9599408625952 0.0091384837989481 
21392.7904220965 70.0225113733910 0.0099461979183159 
21412.8118476302 69.9105204342430 0.0019579123761685 
21432.8137798971 69.6648355078786 0.0281709418248639 
21452.8537193515 69.4649518324120 0.0227175889556747 
21472.8739433421 69.3177240382885 0.0050355591888051 
21492.8722327089 69.1128426823346 0.0106320781174596 
21592.9722062583 68.2025573413014 0.0048457670290197 
21612.0596888905 67.9267165898780 0.0089538020623176 
21912.4197746163 65.4086347446741 0.0086985270739161 
22012.5377111362 64.5803496346061 0.0062774214569366 
22212.7246495368 62.9757105572575 0.0070672525459761 
22312.8271536813 62.2383638572412 0.0157427141789723 
22412.9638082110 61.4796426938236 0.0074686291904934 
22613.1574103411 59.9975101006023 0.0053087511031559 
22813.3982269998 58.6013273280096 0.0057384918073088 
22913.5125589817 57.9104577713049 0.0074982704573450 
23113.7441175773 56.5930129047712 0.0083243257895244 
23313.9837671024 55.2835374004676 0.0075222635435572 
23514.2091643621 54.1550262104513 0.0090657148158095 
23714.4656039226 52.8027483801699 0.0125958864401796 
23814.6045958895 51.9982750910213 0.0817803283250396 
23914.6657814158 51.6340688401740 0.0048426970638673 
24014.7788097430 50.9292705797643 0.0119631325594433 
24114.9366005249 50.2927287167685 0.0842017246103963 
24215.0530767603 49.9451880532871 0.0062192411722661 
24315.1934396603 49.1479986564234 0.0039529509372630 
24415.2725671021 48.8481085969392 0.0063191589961534 
24422.0859161605 48.9258295135198 0.0063231697750522 
24515.4271150890 48.1551080463200 0.1224811864714070 
24615.4984964664 47.7955889584558 0.0051664861023061 
24722.5977890090 47.3490340768589 0.0077142716969862 
24822.8275491219 46.8171132681359 0.0060759716346904 
24923.0196279389 46.3285939419716 0.0047981229351609 
25023.1602217168 45.8626165687209 0.0079257447861690 
25524.0393874763 43.5196640827086 0.0088093940718691 
26025.0141707037 41.3208242135960 0.0149984559671229 
