 Re(E)   Im(E)  (Re( int (l,E) Im( int (l,E)) l=0,3 
  -0.500   0.100       0.90462      -0.00742       1.01967      -0.00358       0.35092       0.00026       0.05733       0.00082
   0.000   0.100       0.86857      -0.00700       1.00152      -0.00368       0.35262       0.00041       0.06147       0.00084
   0.500   0.100       0.83458      -0.00660       0.98296      -0.00375       0.35500       0.00054       0.06575       0.00087
   1.000   0.100       0.80250      -0.00623       0.96408      -0.00380       0.35794       0.00064       0.07015       0.00089
   1.500   0.100       0.77220      -0.00589       0.94499      -0.00383       0.36133       0.00072       0.07466       0.00091
   2.000   0.100       0.74355      -0.00557       0.92576      -0.00385       0.36508       0.00078       0.07929       0.00094
   2.500   0.100       0.71644      -0.00527       0.90646      -0.00386       0.36912       0.00083       0.08403       0.00096
   3.000   0.100       0.69078      -0.00499       0.88717      -0.00385       0.37337       0.00087       0.08887       0.00098
   3.500   0.100       0.66647      -0.00473       0.86794      -0.00384       0.37778       0.00089       0.09381       0.00100
   4.000   0.100       0.64342      -0.00449       0.84882      -0.00381       0.38230       0.00091       0.09884       0.00102
   4.500   0.100       0.62156      -0.00426       0.82985      -0.00378       0.38689       0.00092       0.10396       0.00103
   5.000   0.100       0.60081      -0.00404       0.81107      -0.00373       0.39150       0.00092       0.10917       0.00105
   5.500   0.100       0.58112      -0.00384       0.79251      -0.00369       0.39610       0.00092       0.11445       0.00106
   6.000   0.100       0.56241      -0.00365       0.77421      -0.00363       0.40067       0.00091       0.11980       0.00108
   6.500   0.100       0.54463      -0.00347       0.75619      -0.00358       0.40517       0.00089       0.12522       0.00109
   7.000   0.100       0.52773      -0.00330       0.73846      -0.00351       0.40957       0.00087       0.13070       0.00110
   7.500   0.100       0.51165      -0.00314       0.72105      -0.00345       0.41387       0.00085       0.13623       0.00111
   8.000   0.100       0.49635      -0.00298       0.70397      -0.00338       0.41803       0.00082       0.14181       0.00112
   8.500   0.100       0.48180      -0.00284       0.68723      -0.00331       0.42204       0.00079       0.14742       0.00113
   9.000   0.100       0.46794      -0.00270       0.67084      -0.00324       0.42589       0.00075       0.15308       0.00113
   9.500   0.100       0.45474      -0.00258       0.65481      -0.00317       0.42956       0.00072       0.15876       0.00114
  10.000   0.100       0.44217      -0.00245       0.63914      -0.00310       0.43304       0.00068       0.16446       0.00114
  10.500   0.100       0.43019      -0.00234       0.62384      -0.00302       0.43633       0.00064       0.17018       0.00114
  11.000   0.100       0.41878      -0.00223       0.60890      -0.00295       0.43940       0.00059       0.17591       0.00115
  11.500   0.100       0.40790      -0.00212       0.59434      -0.00288       0.44226       0.00055       0.18164       0.00115
  12.000   0.100       0.39753      -0.00203       0.58014      -0.00280       0.44489       0.00050       0.18737       0.00114
  12.500   0.100       0.38764      -0.00193       0.56631      -0.00273       0.44730       0.00046       0.19309       0.00114
  13.000   0.100       0.37821      -0.00184       0.55284      -0.00266       0.44948       0.00041       0.19879       0.00114
  13.500   0.100       0.36921      -0.00176       0.53974      -0.00259       0.45142       0.00036       0.20446       0.00113
  14.000   0.100       0.36063      -0.00168       0.52699      -0.00251       0.45312       0.00032       0.21011       0.00113
  14.500   0.100       0.35244      -0.00160       0.51460      -0.00244       0.45459       0.00027       0.21572       0.00112
  15.000   0.100       0.34463      -0.00153       0.50255      -0.00237       0.45582       0.00022       0.22129       0.00111
  15.500   0.100       0.33717      -0.00146       0.49085      -0.00231       0.45681       0.00017       0.22681       0.00110
  16.000   0.100       0.33006      -0.00139       0.47949      -0.00224       0.45756       0.00013       0.23228       0.00109
  16.500   0.100       0.32327      -0.00133       0.46846      -0.00217       0.45808       0.00008       0.23768       0.00107
  17.000   0.100       0.31679      -0.00127       0.45775      -0.00211       0.45836       0.00003       0.24302       0.00106
  17.500   0.100       0.31061      -0.00121       0.44737      -0.00205       0.45841      -0.00001       0.24829       0.00105
  18.000   0.100       0.30471      -0.00115       0.43729      -0.00198       0.45824      -0.00006       0.25347       0.00103
  18.500   0.100       0.29907      -0.00110       0.42753      -0.00192       0.45785      -0.00010       0.25857       0.00101
  19.000   0.100       0.29370      -0.00105       0.41806      -0.00186       0.45723      -0.00014       0.26358       0.00099
  19.500   0.100       0.28857      -0.00100       0.40889      -0.00181       0.45641      -0.00019       0.26850       0.00097
  20.000   0.100       0.28367      -0.00096       0.40001      -0.00175       0.45537      -0.00023       0.27331       0.00095
