   -30.0000     0.1000  1.352088E-04  2.822280E-04  1.008910E-03  1.350381E-04
   -29.5000     0.1000  1.416741E-04  2.876596E-04  1.058612E-03  1.371441E-04
   -29.0000     0.1000  1.487331E-04  2.936200E-04  1.112758E-03  1.393153E-04
   -28.5000     0.1000  1.564649E-04  3.001553E-04  1.171713E-03  1.415548E-04
   -28.0000     0.1000  1.649626E-04  3.073187E-04  1.235901E-03  1.438663E-04
   -27.5000     0.1000  1.743371E-04  3.151717E-04  1.305979E-03  1.462536E-04
   -27.0000     0.1000  1.847213E-04  3.237854E-04  1.382664E-03  1.487209E-04
   -26.5000     0.1000  1.962755E-04  3.332428E-04  1.466805E-03  1.512727E-04
   -26.0000     0.1000  2.091951E-04  3.436413E-04  1.559401E-03  1.539141E-04
   -25.5000     0.1000  2.237207E-04  3.550957E-04  1.661630E-03  1.566500E-04
   -25.0000     0.1000  2.401513E-04  3.677425E-04  1.774905E-03  1.594866E-04
   -24.5000     0.1000  2.588650E-04  3.817442E-04  1.900892E-03  1.624301E-04
   -24.0000     0.1000  2.803404E-04  3.972996E-04  2.041601E-03  1.654879E-04
   -23.5000     0.1000  3.052022E-04  4.146512E-04  2.199455E-03  1.686676E-04
   -23.0000     0.1000  3.342748E-04  4.340987E-04  2.377408E-03  1.719781E-04
   -22.5000     0.1000  3.686727E-04  4.560125E-04  2.579085E-03  1.754295E-04
   -22.0000     0.1000  4.099495E-04  4.808755E-04  2.808975E-03  1.790319E-04
   -21.5000     0.1000  4.604058E-04  5.093059E-04  3.072695E-03  1.827985E-04
   -21.0000     0.1000  5.244622E-04  5.421214E-04  3.377350E-03  1.867434E-04
   -20.5000     0.1000  6.519376E-04  5.804868E-04  3.732037E-03  1.908833E-04
   -20.0000     0.1000  7.066932E-04  6.259653E-04  4.148566E-03  1.952374E-04
   -19.5000     0.1000  8.465366E-04  6.809358E-04  4.642504E-03  1.998289E-04
   -19.0000     0.1000  1.049354E-03  7.491474E-04  5.234745E-03  2.046859E-04
   -18.5000     0.1000  1.365483E-03  8.369812E-04  5.953934E-03  2.098429E-04
   -18.0000     0.1000  1.925510E-03  9.568477E-04  6.840358E-03  2.153484E-04
   -17.5000     0.1000  3.202929E-03  1.139264E-03  7.952740E-03  2.213186E-04
   -17.0000     0.1000  9.804965E-03  1.520443E-03  9.382596E-03  1.150327E-04
   -16.5000     0.1000  5.609016E-02  3.793709E-03  1.133654E-02  2.439573E-04
   -16.0000     0.1000  7.696254E-02  8.696381E-03  1.433488E-02  2.441098E-04
   -15.5000     0.1000  8.648738E-02  1.507317E-02  1.914470E-02  2.578847E-04
   -15.0000     0.1000  9.096149E-02  2.240926E-02  2.700260E-02  2.795183E-04
   -14.5000     0.1000  9.272855E-02  3.038146E-02  4.017186E-02  3.127296E-04
   -14.0000     0.1000  9.291810E-02  3.875242E-02  6.322430E-02  3.615296E-04
   -13.5000     0.1000  9.214707E-02  4.733531E-02  1.065009E-01  4.300948E-04
   -13.0000     0.1000  9.077874E-02  5.597832E-02  1.971966E-01  5.226849E-04
   -12.5000     0.1000  8.903796E-02  6.455644E-02  4.244600E-01  6.435808E-04
   -12.0000     0.1000  8.706908E-02  7.296668E-02  1.203638E+00  7.970361E-04
   -11.5000     0.1000  8.496712E-02  8.112481E-02  5.640043E+00  9.872392E-04
   -11.0000     0.1000  8.279582E-02  8.896294E-02  6.432381E+00  1.218283E-03
   -10.5000     0.1000  8.059850E-02  9.642758E-02  1.711572E+00  1.494142E-03
   -10.0000     0.1000  7.840477E-02  1.034779E-01  7.547339E-01  1.818648E-03
    -9.5000     0.1000  7.623499E-02  1.100844E-01  4.407154E-01  2.195483E-03
    -9.0000     0.1000  7.410301E-02  1.162270E-01  3.003109E-01  2.628159E-03
    -8.5000     0.1000  7.201814E-02  1.218944E-01  2.253358E-01  3.120015E-03
