   -30.0000     0.1000  1.686896E-04  3.040146E-04  1.649403E-03  1.555792E-04
   -29.5000     0.1000  1.777129E-04  3.125643E-04  1.798169E-03  1.581408E-04
   -29.0000     0.1000  1.876170E-04  3.218045E-04  1.939068E-03  1.607847E-04
   -28.5000     0.1000  1.985263E-04  3.318043E-04  2.089254E-03  1.635166E-04
   -28.0000     0.1000  2.105887E-04  3.426431E-04  2.254814E-03  1.663416E-04
   -27.5000     0.1000  2.239814E-04  3.544119E-04  2.440096E-03  1.692655E-04
   -27.0000     0.1000  2.389182E-04  3.672188E-04  2.649308E-03  1.722926E-04
   -26.5000     0.1000  2.556608E-04  3.811845E-04  2.887303E-03  1.754295E-04
   -26.0000     0.1000  2.745299E-04  3.964554E-04  3.159946E-03  1.786828E-04
   -25.5000     0.1000  2.959241E-04  4.132022E-04  3.474598E-03  1.820594E-04
   -25.0000     0.1000  3.203446E-04  4.316292E-04  3.840558E-03  1.855676E-04
   -24.5000     0.1000  3.484311E-04  4.519811E-04  4.269854E-03  1.892161E-04
   -24.0000     0.1000  3.810056E-04  4.745543E-04  4.778188E-03  1.930148E-04
   -23.5000     0.1000  4.191507E-04  4.997116E-04  5.386445E-03  1.969734E-04
   -23.0000     0.1000  4.643129E-04  5.279045E-04  6.122939E-03  2.011045E-04
   -22.5000     0.1000  5.184669E-04  5.597002E-04  7.026744E-03  2.054221E-04
   -22.0000     0.1000  5.843765E-04  5.958262E-04  8.153066E-03  2.099400E-04
   -21.5000     0.1000  6.660237E-04  6.372204E-04  9.581978E-03  2.146762E-04
   -21.0000     0.1000  7.693484E-04  6.851518E-04  1.143316E-02  2.196501E-04
   -20.5000     0.1000  9.035942E-04  7.413408E-04  1.389201E-02  2.248857E-04
   -20.0000     0.1000  1.083925E-03  8.082435E-04  1.725822E-02  2.304084E-04
   -19.5000     0.1000  1.336970E-03  8.895077E-04  2.204217E-02  2.362529E-04
   -19.0000     0.1000  1.713950E-03  9.908720E-04  2.917148E-02  2.424566E-04
   -18.5000     0.1000  2.326747E-03  1.122159E-03  4.047882E-02  2.490708E-04
   -18.0000     0.1000  3.467706E-03  1.302482E-03  6.001323E-02  2.561587E-04
   -17.5000     0.1000  6.321007E-03  1.578585E-03  9.825080E-02  2.638887E-04
   -17.0000     0.1000  2.341832E-02  2.157325E-03  1.897669E-01  1.629807E-04
   -16.5000     0.1000  1.351753E-01  5.597902E-03  5.119497E-01  2.849285E-04
   -16.0000     0.1000  1.551722E-01  1.312403E-02  3.772204E+00  2.940759E-04
   -15.5000     0.1000  1.526567E-01  2.307074E-02  5.122552E+00  3.132073E-04
   -15.0000     0.1000  1.452358E-01  3.465492E-02  6.439258E-01  3.438983E-04
   -14.5000     0.1000  1.369205E-01  4.733958E-02  2.511332E-01  3.916013E-04
   -14.0000     0.1000  1.288482E-01  6.069243E-02  1.419664E-01  4.621578E-04
   -13.5000     0.1000  1.213440E-01  7.434528E-02  9.701513E-02  5.616017E-04
